Enhanced Linear Regression Results:
RMSE: 0.0759
MAE: 0.0433
Bidirectional_Value: 0.0007
IC: 0.1713
Sharpe_Ratio: -0.0954
MAPE: 607.9119
Directional_Accuracy_Flagged: 1.2500

Predicted_Close,Actual_Close,Predicted_Volatility,Actual_Volatility
0.055038932840476104,0.002797053773371268,0.022406710598020844,0.00033067776456593913
0.06621401224500435,0.008555694213996963,0.035726978642868126,0.008085193303271189
0.049827785442545396,0.09192532722539194,0.02938843693094114,0.06589940572496471
0.04808636482859104,0.032485508860607845,0.019303278405308138,0.015750166669990177
0.05770415760553682,0.04282686365411401,0.02463149274424077,0.024833858417121477
0.06823347056989312,0.297873827645977,0.03680744690800028,0.15881634711228826
0.04366981894661238,0.025192842101596648,0.02967024728733102,0.014643400057894185
0.05406918342873072,0.019482676853865812,0.039020398565704606,0.008346956961891085
0.05981271755594579,0.0017663056687643533,0.02593449788958177,0.006780636815404976
0.05397787682523495,0.0019743911499614086,0.031538773946197404,0.004520491065169071
0.06396871626246066,0.0228556712113208,0.03903963464640721,0.0050097572635185335
0.04481321440950756,0.008763779697157578,0.026454040327014133,0.006901617103242778
0.04674788249552968,0.00516825901360063,0.02437676179109807,0.006080652772735576
0.05546205583672565,0.04022821894494571,0.05537489420047521,0.0919993004703866
0.05953313519317832,0.01912642909018302,0.03897486658900841,0.03591510293886368
0.05393120535497864,0.0016937177155735377,0.06756284033759344,0.019363407864635224
0.06617619206314551,0.027384998151673248,0.03596025462491467,0.0300091501078397
0.05258655193679573,0.010873668488537037,0.025949307555090423,0.005172178928150098
0.0485923844017927,0.05470708591657467,0.022896749442346355,0.0378197571086878
0.057721966032612225,0.0025986471320510896,0.04474573684636983,0.0062163359346864185
0.046164333786833094,0.0027583402598696976,0.029195609031946936,0.010493152741062375
0.058784638278127244,0.079099986843458,0.039338233039061754,0.01784485186589494
0.05834742235532702,0.1931419065750644,0.028713042830666953,0.07164896777686053
0.051622546190068744,0.003280973153642385,0.03948292201850247,0.006461634075763058
0.054535095472237845,0.04393987970554233,0.028218451855590784,0.014563733113862496
0.05780864930679752,0.020140724436128327,0.024433017433645683,0.007074222496138292
0.06204426256645823,0.02009233323650359,0.04613011968844183,0.028901761653216156
0.046550380837104145,0.0014130445119364084,0.029537071959609813,0.0011244109795678532
0.05249669100278648,0.03979269076429933,0.06647161813314723,0.08002378509595391
0.05261531649155698,0.04480609583926905,0.03580790522037293,0.023367567047334968
0.05446865686800448,0.011052719065358657,0.03423430533358289,0.004891502659016375
0.0652594108495213,0.005831228509191882,0.032902076275097863,0.006066734258312046
0.06254282617777483,0.006300630437275281,0.05799365720320819,0.0035543153142190047
0.060107310379097986,0.03185157196188461,0.0578964360887914,0.018950813670591645
0.054355924871387226,0.002976104350192887,0.03865426668759865,0.00450251867663741
0.06650390404403717,0.1527179208926634,0.03535137268094064,0.03258433032155603
0.054647562576332014,0.010982550533698631,0.03146613282932982,0.002643499304273166
0.05160189686733409,0.026034862635511004,0.07046994222648353,0.06986018929746302
0.05646832608871258,0.06656794726877119,0.0558419948177818,0.09496405747204753
0.04479461561717289,0.12453664658247782,0.025786113409304534,0.10421800608095695
0.05287332220608795,0.00371650087278728,0.03900415832478514,0.002983389629714994
0.06785776015288554,0.017179138345750754,0.03385485804288253,0.010767802829774365
0.04812520638569149,0.05202617210683126,0.030917170623266668,0.031105281185602934
0.04384180190792653,0.2191525732646369,0.040736473992930025,0.08780968340816855
0.06212263225473511,0.0020373004940260897,0.027935180171736622,0.0030886501599450672
0.06230600972742553,0.026199395298643423,0.04422290437164329,0.0182280666561229
0.06457103485422751,0.005657017698434815,0.03597287065442365,0.003405436908108545
0.06651971385235206,0.1807826014678868,0.028967518848512362,0.09101052728967031
0.04480620209512615,0.16668602755770157,0.030954747274895222,0.05795115561082855
0.05860387971401845,0.004708535694643365,0.030608318059603824,0.0014484597876607186
0.054018661240229804,0.01855328116695542,0.026367095251931136,0.011668861821747844
0.05607341969741707,0.10234894742746135,0.04781174908201221,0.18517190977160422
0.05340504650420087,0.0018776071354567401,0.039142425271900885,0.009206624394248424
0.05937867525671116,0.008183076992670457,0.039482669874298985,0.0246331931703412
0.05804270755337302,0.03966203415611135,0.0285591870905209,0.007446775210926166
0.04585197076913414,0.006605499702226262,0.04281129063023503,0.010207437429507174
0.054238333388118995,0.039149077102455895,0.03673540799109094,0.048992972080024746
0.047690766269361855,0.12213641059138639,0.0232579592518516,0.10075127624036487
0.05927203478580186,0.017856624370526757,0.058476063387064306,0.024694037440141915
0.05876839984552924,0.061902964738318585,0.04657738763526501,0.06408462651057581
0.047648552325161686,0.0035906817231564333,0.038603185194672145,0.006392432800944673
0.04835959015309976,0.0001790501153201352,0.028116848876108873,0.0015704122592748342
0.04739236080183633,0.005323113067606912,0.06006416767281735,0.007851611438777507
0.05522948179671403,0.014822451480712082,0.03318826240526682,0.03250375223875582
0.05898420999605998,0.004679500328766446,0.03354933477209704,0.0014484597876607186
0.0614046465825508,0.007074901168808177,0.037494338452180774,0.009019725401657566
0.06675560113620417,0.006039313990388936,0.05918781549141576,0.007639578410182889
0.04718342245205445,0.01088818640222624,0.06505903437263817,0.011743256889817916
0.06212961830133429,0.007515267731014656,0.032458982903618705,0.017888116967411608
0.06323824344546823,0.23966590811494487,0.03450046883511529,0.08971293610812098
0.06745857538231913,0.0020614965553399428,0.07778604005216612,0.00934431293310754
0.04441808330619415,0.04129768033230345,0.02687309381883638,0.005400646920451382
0.0527797731106214,0.009417071044412948,0.042928005751746934,0.00557329281540197
0.061196946336469174,0.003837480717855059,0.027575591968588324,0.011367561748593675
0.05849728171357068,0.031362816046059325,0.029405742803312207,0.013474601502385946
0.054899849076570695,0.04258006742842428,0.025384071302521235,0.021446006580865536
0.045709639911484024,0.002467988908607918,0.02496319451435231,0.004284545308868319
0.04618048218904437,0.005947369049696594,0.03515901226515465,0.008298572734401084
0.05444487612007069,0.09099378832558906,0.02582321397283413,0.03491617169679192
0.05250043433489526,0.04773864610226822,0.03462599478533188,0.04223373810083241
0.05867665094169107,0.021795729676578633,0.0266054346780459,0.01795634282122742
0.06479573072530267,0.0031503151609499546,0.04885650126930347,0.0054727886005710834
0.05536487704043466,0.02447664164031611,0.02316272253381867,0.014994167490944248
0.057479383892600835,0.019545503819915568,0.03240472193988717,0.010927010162968561
0.05616498514052096,0.0942316975066139,0.03188302411063629,0.01976761540747212
0.024661446408882116,0.0009339644362283594,0.028814211077266956,0.003553034844071067
0.05341506956055892,0.004064922955802901,0.03573797307471786,0.007043188034554268
0.05744990747892879,0.00316967191770074,0.03692917001324429,0.013858061087783284
0.044694421363654,0.05283431658580117,0.019780897999196932,0.020330435776003266
0.04476972441035537,0.03267423712355263,0.024519671937012058,0.012748100453666292
0.06754359315223002,0.0953224359583981,0.031432393318623,0.05289676148018294
0.050675234315017054,0.004214937705246114,0.029212746933426667,0.00702634886454331
0.06601946772960218,0.09571041471812687,0.0697146183445817,0.07296981072401992
0.06506220258062301,0.007094258387060447,0.06301325058000791,0.00533646321829615
0.04868074440741698,0.03969592682510922,0.038630088816765266,0.02769539271541454
0.058871717440821175,0.0808816410132077,0.03272952112439134,0.023626994525161222
0.06190809269645265,0.0018243759390167093,0.03145814934779001,0.002523371501709766
0.06287521236632178,0.0056328216371209616,0.03402108549160367,0.0027193409961462447
0.06601578120825907,0.007215238232128225,0.05720544867448276,0.008213374012506108
0.059668867833849254,0.03096600230191748,0.03973276331833821,0.017231880635945888
0.044047120412650714,0.015451546305863345,0.022219301358838508,0.0101798720079061
0.04469440274999903,0.12932261634202194,0.02009208616205393,0.0927053325071775
0.05495100923390097,0.04132671431367592,0.02659986588267497,0.010823539831524757
0.06229634710260671,0.001727592155262783,0.036239832989260416,0.002621042450708863
0.062094176139466814,0.06012214496325226,0.030045950814787493,0.012580108516059845
0.05285216070275669,0.06206750293946881,0.03377900646381664,0.04202211327577714
0.05628279010277706,0.012431888560728965,0.032968324148953676,0.033496143474539324
0.0678153403650837,0.03737309386294375,0.04333411699661654,0.013565274926417943
0.05494712466800692,0.0020711749337153354,0.0545370370630932,0.009157336780348975
0.054591096642462006,0.007815298152904054,0.025704605463552577,0.0028823062615356797
0.05704627656955544,0.035229330860662225,0.04349928896554201,0.05073244599537691
0.06651722278248103,0.16286314124740672,0.031792239016860985,0.05764074252695883
0.0699947923270744,0.09803238744152584,0.03842622833189358,0.06103626917021895
0.04973105946446924,0.0020711749337153354,0.062120021663636935,0.010000726202149741
0.05269834543509311,0.004375845735721814,0.04129689920331046,0.0018906633999293209
0.04867774813453382,0.05667179741903161,0.024985308971603858,0.03238385248883322
0.0617217438949233,0.03746503972663906,0.0294835579357133,0.02469469405914049
0.054970053782436426,0.0017517882165766355,0.029730787185071217,0.006237642762373987
0.04374481657078381,0.012862577436812276,0.03856370800155946,0.01356854163756618
0.05501199430949211,0.25378184293539424,0.07168992792616191,0.24903202202723057
0.057968370443517124,0.03934264559296672,0.03140762132001025,0.010669852066175866
0.06579581333269302,0.03219515797084755,0.032210267413101894,0.010711055293051771
0.0577314947294087,0.06108063554973104,0.03445283804069173,0.06305486670918493
0.056411541089622944,0.2586161928185275,0.023345830013163617,0.23578318098090978
0.0486760849546589,0.39943188855784456,0.0319212071138488,0.0955576590061646
0.044808873948068234,0.1663037271122341,0.026948588296071357,0.05967497554338566
0.04581221405307949,0.017677574716708108,0.025036410607858488,0.013256561261293067
0.06172271120631613,0.0727234023765417,0.03436384855772483,0.027331406463578206
0.051694492882126034,0.08772604768862706,0.047854220597854005,0.04167191943169221
0.04589183814282036,0.05132343456684709,0.030816946870971976,0.09649225168571764
0.048467516255459725,0.05437802059030984,0.019646109105702903,0.029283044682273645
0.046555754673683336,0.06083350704297271,0.03138019248645159,0.03716587268876815
0.06588617185056517,0.08232920502853286,0.039894802180687056,0.054247890018702935
0.04671753334524852,0.06543074115554831,0.031670226012311176,0.052530962906719186
0.05230603132323613,0.006639373911164766,0.037281150272342974,0.010827799380719698
0.055309874233854354,0.03831189864211351,0.05446525075014075,0.04074165658443822
0.06574086587742005,0.11207088600494239,0.04609225698515485,0.07068567509051261
0.06009492593595833,0.008637960545563171,0.051946489975537385,0.015233825078771277
0.04817964163385643,0.0003145475279510033,0.02815040910871621,0.0015325955716357182
0.059295979131132576,0.069219830789154,0.04619185251118577,0.06462936217291479
0.05781932387045094,0.039962061808991846,0.028814101505393735,0.020179812279486068
0.060608178574831084,0.07139746800037403,0.04856811225253089,0.05098856370941769
0.055329744822780226,0.0023518481373524637,0.02325685586509626,0.001376759614058195
0.043992356916916275,0.0038795359636035467,0.06666040079054546,0.004786738099589252
0.05357937784491139,0.06891012268114144,0.02419018593464832,0.018365810006822213
0.05500467001395949,0.0028599633481866914,0.02249044375737064,0.00048103760270327826
0.06447108913253277,0.08305992063449369,0.04709043151004104,0.06119483823646759
0.06343572456101079,0.09130582240108186,0.062448386037601104,0.07518485003766918
0.06889432029650816,0.021916709521646413,0.03349901682848279,0.03535326860044477
0.062132208920790875,0.003929425197045919,0.07143534963331802,0.017067333155845382
0.05544397431919715,0.010863989879410903,0.03414002412482521,0.004646879428461793
0.04715208674421608,0.10176824564794076,0.028366448706107807,0.14779006596788813
0.0662227791594365,0.0005710249010250218,0.04849793154453812,0.007086674434646613
0.048663556096327436,0.04446480995370324,0.048046451014834235,0.08674421031797946
0.05347828400388775,0.007041026959869674,0.03435288481857842,0.02723930421516726
0.06584986208271004,0.09285473214233202,0.057200685388284454,0.06797264890921892
0.04324101925953807,0.006978117846555734,0.03379429290476936,0.014635338254988611
0.06671775933989745,0.009450945252099123,0.028576112206837638,0.0040903318228748525
0.05555810568484616,0.07239496838430722,0.030305841966601896,0.037184804250521154
0.06980471218253556,0.00754430355839306,0.04480958251722841,0.003834576033315888
0.060436051542089975,0.020160081654380598,0.035092171009683974,0.006454026894185618
0.05887135471004922,0.06391607113241211,0.044615926511851395,0.12374509808367316
0.058894387562844056,0.0371553316186265,0.033893616363877124,0.01940502533811957
0.06341991563968655,0.007989508502159638,0.04134363534935223,0.004508457307676373
0.049594434256578224,0.055145663699028485,0.034175931419758956,0.0639112701274566
0.06567666091528916,0.006145775921767513,0.05143131906595824,0.0065134740226773565
0.04526196436133697,0.006039313990388936,0.03982931655872746,0.010767899688288101
0.061914090750807615,0.056677191448378655,0.02876180643101895,0.023414221010281875
0.06557376036782962,0.09829686840408919,0.054069792598097105,0.07401390611682068
0.055063266521419685,0.009731618455736252,0.029361887511880232,0.004121514153792742
0.0662874008770346,0.15803873026023668,0.03374128136544507,0.08854361174358588
0.05546810282309368,0.03189512662595518,0.029741592482604034,0.013588153441253085
0.05783356883765634,0.021239221650864476,0.028047367728750522,0.01552173506811216
0.05920964419943332,0.026964880426422064,0.04053808614656682,0.03556775103970929
0.051621946438822515,0.004242696558017804,0.021444131164692983,0.006292592509620767
0.048854755785620534,0.018209887142609897,0.022931378187027836,0.01024991288921452
0.06901557775173969,0.22343041881406792,0.04960564462899621,0.3433918939027233
0.05382089172512191,0.09687664742869846,0.027737109179009234,0.1131356851188554
0.04888028393561978,0.11341618867539795,0.02685178932411373,0.04715200586514656
0.04945196605885214,0.005589268819056323,0.06642216069931416,0.016410983393040004
0.05537096795838222,0.0020953709950291876,0.026584664429372653,0.0017725289506823985
0.059146289052589576,0.11985715444536271,0.038579748729787464,0.059979502571695355
0.0437215772817033,0.0012194767136778134,0.04533766985931233,0.0014771519384832736
0.0538316639472097,0.08498534174659383,0.03957857828372349,0.11077877253185749
0.047884490019876255,0.005468288973988544,0.03397685578813848,0.01400293635834863
0.06370659215118984,0.024142737932491175,0.02633895816760051,0.004623593087878934
0.06133635344501261,0.07013443812250547,0.04145355556263353,0.049575048907296214
0.05462242694656079,0.023983043650918856,0.02345181821895482,0.014095395714653116
0.06796904050892832,0.030806308020345164,0.062166993776356094,0.0927944863879105
0.04622714689676434,0.010249412044945871,0.040610721398190525,0.004962653431819425
0.04851937644597519,0.4426265371666197,0.03400504739333682,0.17164142036288746
0.05451725416453105,0.009242859770902067,0.06448018454077126,0.014052635837430931
0.055282651751666634,0.06849878825430149,0.049774124450764075,0.05118053710786456
0.05794921738467179,0.03895067207639091,0.0329429619313633,0.012047089721325259
0.052400706295684704,0.04867745088143798,0.032441005799027506,0.09552805888928542
0.04914491427444682,0.01896480019438904,0.02335794386537794,0.017651066609772243
0.05238631326969101,0.002840606591435906,0.030753252344189592,0.0039949456945259955
0.04685746034160801,0.00750558912188852,0.019943012535853923,0.009308125957509128
0.048957850888771505,0.03649720096609683,0.0239091675842721,0.026024045693357777
0.04579544905911476,0.004190741643932262,0.06756184779372572,0.00776871649921964
0.04874214518629853,0.005734444725437955,0.06000723636850886,0.0068399127558682465
0.06544103340437722,0.025715475918372303,0.04641412876428655,0.024500894820618166
0.056092647460370994,0.0923111572342104,0.037813413285863066,0.027221537835992377
0.06628334233715241,0.017203333945563126,0.030635133645027117,0.015371526006154781
0.06260432542057145,0.108591511863373,0.03246420090304852,0.018490151487554136
0.06386296656787697,0.024733120167143838,0.027724597326355207,0.005682878159259098
0.052097695517158295,0.007287825954568299,0.04532674052760108,0.0063344089575390495
0.04144966636463755,0.09905602726952274,0.06795160857516158,0.11377108280954971
0.03987696616266411,0.0027776970166204827,0.024325074052479106,0.01509979753186665
0.045506412887926624,0.10953030925851903,0.06239341935975397,0.21165652399189758
0.06118606251417985,0.25356891722663116,0.05403701007578606,0.46581553679769166
0.04579302500072339,0.0014082054381240833,0.036723013175047954,0.0019365925692021607
0.0639251574748408,0.003468590582514759,0.04372924955468284,0.003624325938401106
0.06352926668310754,0.007418484408762213,0.03745563666945374,0.003513493734204054
0.051952921977112834,0.0040133321663883715,0.04214157431128608,0.006937613752210515
0.06325781795867122,0.00838148386474138,0.05594047175038609,0.005821841006624032
0.054586440595735974,0.011633421767882216,0.033144139727749364,0.004968867151458219
0.06352002069513332,0.02498475846640553,0.030669246060579254,0.01021011749250553
0.046261446528726984,0.0602140871349357,0.03363418641388487,0.04522062574720758
0.061744284061926585,0.00854117722331073,0.0334728075122049,0.015687232071761932
0.0658168423573413,0.09552772658660698,0.05599647549159532,0.0880080292400605
0.04887720329587049,0.03588455589984752,0.03495853466846596,0.023509056231668494
0.06533211582900236,0.009605799306105405,0.027041903756855848,0.004787262824091497
0.04807929532680814,0.42486184608387273,0.05085062572085305,0.25892679133935725
0.04549626228252347,0.0005661855964619543,0.0423087744975776,0.004424904528647871
0.04513991129537548,0.12283325568042057,0.021648839132934763,0.08206621302717242
0.05565127502042385,0.07188138738064515,0.04850723744209698,0.027132466274726
0.06204138104679803,0.028028609965346344,0.05712434545467916,0.02254096096388709
0.06998537504085388,0.21439563748646526,0.0353362094593307,0.04184453039915002
0.05144220174096223,0.005036087296040104,0.03532389942267811,0.0044614638665854845
0.06253421749831013,0.07503653642351572,0.030546304606655278,0.017498405330786844
0.06058076507144755,0.05510629946843422,0.05781987305457268,0.09862344763437308
0.06652599724206824,0.0903041943478742,0.029394486445376372,0.033210126101632056
0.05348174517393564,0.021084367596858195,0.03852013329742024,0.02190236252972165
0.042791594976400324,0.001674360958822752,0.05790636647569116,0.005522899542536338
0.04540823979989292,0.002366365820290924,0.03534590800346467,0.001959585229950297
0.04716135274910198,0.017638862126209503,0.021002851314670595,0.009569354758645761
0.04684117978272903,0.11831828697640821,0.01975985284948422,0.019822961376425682
0.06250287078699378,0.038544177877117,0.04147256607429591,0.033303392248641255
0.05420108390488048,0.00800402641584884,0.03555263041905365,0.005266640378554262
0.05021095882410749,0.03293071380437442,0.024870260437821513,0.01562943410625709
0.06754111170394854,0.013249712571827983,0.03667352956600122,0.02146120985472895
0.05841490440943682,0.03479380268001585,0.052671224789820975,0.044362032743880966
0.05234763000548804,0.09438847509880624,0.03185920601746178,0.05892795982661012
0.044213629962905586,0.03854408188480829,0.056216668259788875,0.011178243225602525
0.05503061653835007,0.008729905486255515,0.030961406721364902,0.009276615037321478
0.04368479442741395,0.01414980291449321,0.032269596336223866,0.01145280681938335
0.06348749042904048,0.024277206542938443,0.028841944742502387,0.007743659737322299
0.045433990939689355,0.005589268819056323,0.04126303445052697,0.011110383487570468
0.056850436439743024,0.020063297409125186,0.03460150143751295,0.03082319198269645
0.05761948939875283,0.04615139112570085,0.030326924675850308,0.02849636972811893
0.05797831142909139,0.18282958576293074,0.03302719735180037,0.04739333570302421
0.06482381075292054,0.001863089683269022,0.03482790229679204,0.0023256581705365085
0.06520666517338809,0.033317850784545425,0.07627470658202753,0.03257157711192071
0.04642295255294027,0.01993747918249731,0.034062977375902886,0.032910842866059595
0.054522819543871254,0.09814853075103948,0.022805345616900535,0.024349959749610902
0.04632125248947049,0.052752051177237934,0.020058409413483407,0.014775945560631219
0.0554062874809109,0.030443368485141824,0.03151806908195532,0.015255867066961484
0.06495253858238405,0.009731618455736252,0.03195670047121199,0.013145048423725726
0.044383827027373646,0.2047366107913071,0.021825486935011087,0.04980433308075815
0.053270226405821325,0.0488468219261305,0.03438986650035765,0.047561380409683336
0.05161951479546932,0.02789795151115243,0.029354887518563914,0.014459878287545675
0.047619517088999586,0.09549664723065665,0.05665017959741014,0.2165735615077797
0.045530286601576236,0.0025502550094233844,0.03832036154930769,0.0022139338829343983
0.05856131748892973,0.08305992063449369,0.03055738259448068,0.038252534798706266
0.05921178542385692,0.004824676235148077,0.025863761705011284,0.0015317849673366073
0.06293655160073133,0.0780002398827027,0.06013275652795585,0.0525535488305314
0.055239996865074206,0.06792837980388396,0.0717344811388497,0.05176254753321327
0.05818782552608473,0.007215238232128225,0.04414682502493045,0.011188227858360563
0.04800565914414965,0.007921760084282631,0.03361983959755453,0.018650876374945634
0.06882346853542949,0.08153073362067127,0.03311308768339957,0.03061174957682459
0.05288944199811927,0.04886133891681674,0.0237514473711905,0.04549280625906769
0.044771528051941914,0.01492401134332574,0.03510289995508064,0.0062300623148863424
0.052800962978387066,0.034891186877200685,0.04169172681752832,0.0217595145306132
0.04970753082983201,0.3927779970791167,0.024422246072562794,0.1323913002722595
0.06775010715913585,0.02174733663094796,0.04068968079484693,0.0343612310662789
0.05947713757740703,0.13109859219751036,0.03154458779776926,0.04079916253546595
0.04852612319199481,8.710552075390492e-05,0.03087901753141658,0.000846585732240266
0.04906482690539255,0.030554667875077535,0.04568194556204753,0.07054881937224221
0.061394397244024256,0.0019308383318967705,0.028048010106925873,0.0033234293759010496
0.047894616170410055,0.2606486601228852,0.05981346224074758,0.14264646040715404
0.04986960526180136,0.007815298152904054,0.02928470555560832,0.008218497489956712
0.046562038350382515,0.0007500750163451568,0.02018614167639148,0.0011153397960894408
0.0595602843879888,0.03031754841250801,0.03775589597861381,0.029281190048178005
0.0495387974591734,0.006048992138013588,0.03897719643556531,0.013333904774679658
0.06301966058305103,0.8864338329184007,0.046790837183887116,0.6877729295105437
0.0689872711113167,0.00782013745746712,0.06904260199201995,0.010919510002129776
0.047827558457435346,0.048241922700791605,0.03966664215888692,0.031072652912553345
0.06311210610604913,0.10901735589687543,0.042525971306600886,0.04633518853108376
0.046643345562112776,0.0016404867498842491,0.06817825006643793,0.00552779786227185
0.04939013326703738,0.006397414221029207,0.021085926913455694,0.012845550078027406
0.05847909492484462,0.03846191246855376,0.04557902941000436,0.030583859768479726
0.059845937633861465,0.01667586174722737,0.05172264701850027,0.007163225812888741
0.062428609052360355,0.25781771402664216,0.04154800504455668,0.1685078287818125
0.045337608928574455,0.002201833157158507,0.045210762640984475,0.0025760421204740714
0.05373738761245712,0.24186290623642906,0.03439403968951381,0.22116467738161844
0.053320858285338585,0.0018582503787059545,0.04421880216822305,0.004107564848554195
0.044400628715440406,0.007789796503891468,0.025721082942537984,0.0026911451165918285
0.057301189236282496,0.1999070900597042,0.029110015073572686,0.05381154727084375
0.0658886134166378,0.09325610552113751,0.0364606065879591,0.15522043129414295
0.06487230381408851,0.00571508796868717,0.03282844505920086,0.005606588283806755
0.04594174297842533,0.05437802059030984,0.03468062739333291,0.07621209694655047
0.044156702791304535,0.022908743882001016,0.0262686416406972,0.008980040850324765
0.057795036342022446,0.138444499613742,0.07319370771878463,0.1986300919198386
0.04844957476843155,0.051876158280391015,0.0282806246224563,0.02711002480223829
0.05320036439714396,0.029843309487368967,0.025557758927162944,0.017752719451629668
0.047648663022434284,7.74270270031414e-05,0.030706901561542474,0.002067520315946236
0.048680861176781956,0.034009855646864234,0.03626515100478754,0.03554335662197376
0.06185401325765903,0.053834165089285846,0.05286359816603338,0.08224415699503478
0.056120211215827914,0.036700446219727845,0.036686871196826426,0.06965799230006646
0.044230091429297194,0.0047327312944557345,0.03616236533096172,0.002909369005259713
0.046159500227398224,0.10443463877498606,0.025710272721183515,0.06102297134747293
0.06321588958407136,0.11322745302842942,0.03081757497797718,0.04959449406226497
0.061611466990951734,0.006963599932866533,0.030234498827279462,0.01014939577435887
0.05263803088088541,0.0022599034274108625,0.029886446238430557,0.00686871403841934
0.06180937626200077,0.12290584063385175,0.05025837189752959,0.10630499721490781
0.06375417374014905,0.007607212671706999,0.03539580653623699,0.003362116718736015
0.045482035483410725,0.01154631613175294,0.03625942171400829,0.015792441419351204
0.04676524787798443,0.05358439310202616,0.024034164275556737,0.025934391629095437
0.054827570978674446,0.061990074066459726,0.03168005343638024,0.02761746712551607
0.04836336035978328,0.03310008484906694,0.028855468319485426,0.018841068389539518
