Predicted_Close,Actual_Close,Predicted_Volatility,Actual_Volatility,Event_Flag
0.06568479850558602,0.005831228509191882,0.0331049737329934,0.006066734258312046,0.0
0.06269295713269998,0.006300630437275281,0.0580862142457224,0.0035543153142190047,0.0
0.060175105020275635,0.03185157196188461,0.0579484928470681,0.018950813670591645,0.0
0.05427456114337863,0.002976104350192887,0.03861213102979528,0.00450251867663741,0.0
0.06705551222133545,0.1527179208926634,0.03562042837310625,0.03258433032155603,0.0
0.05465007511499333,0.010982550533698631,0.031458727257700256,0.002643499304273166,0.0
0.05144823883570957,0.026034862635511004,0.07043042429188708,0.06986018929746302,0.0
0.05639063189816772,0.06656794726877119,0.055820551716938185,0.09496405747204753,0.0
0.044594618258019234,0.12453664658247782,0.02567629442717912,0.10421800608095695,0.0
0.05273079625411524,0.00371650087278728,0.038932346578901364,0.002983389629714994,0.0
0.06833614824690007,0.017179138345750754,0.03408414158953044,0.010767802829774365,0.0
0.04782264079799413,0.05202617210683126,0.030757905984639705,0.031105281185602934,0.0
0.043476683686884385,0.2191525732646369,0.04055976798367206,0.08780968340816855,0.0
0.06252066850818554,0.0020373004940260897,0.02812045659518242,0.0030886501599450672,0.0
0.06246331593836206,0.026199395298643423,0.04430401078136101,0.0182280666561229,0.0
0.06501580410263141,0.005657017698434815,0.03618944097220924,0.003405436908108545,0.0
0.06699663457780936,0.1807826014678868,0.029191456223152844,0.09101052728967031,0.0
0.044340785128685625,0.16668602755770157,0.030714669105313938,0.05795115561082855,0.0
0.05880677421253481,0.004708535694643365,0.03069936925799929,0.0014484597876607186,0.0
0.054017892627643484,0.01855328116695542,0.02635265453489165,0.011668861821747844,0.0
0.0559717013520985,0.10234894742746135,0.047770194244053224,0.18517190977160422,0.0
0.05336067537804673,0.0018776071354567401,0.03912107308526262,0.009206624394248424,0.0
0.05922371454652093,0.008183076992670457,0.03940221227548714,0.0246331931703412,0.0
0.05822681223456674,0.03966203415611135,0.02863877984036315,0.007446775210926166,0.0
0.04561091927404497,0.006605499702226262,0.04269905847348981,0.010207437429507174,0.0
0.05424363481799706,0.039149077102455895,0.036736286952755944,0.048992972080024746,0.0
0.047647737467126416,0.12213641059138639,0.023223592219216244,0.10075127624036487,0.0
0.05916156843881003,0.017856624370526757,0.05843916335052855,0.024694037440141915,0.0
0.058846632340188346,0.061902964738318585,0.046623031717089855,0.06408462651057581,0.0
0.04755648541269729,0.0035906817231564333,0.038561273772596605,0.006392432800944673,0.0
0.04825327185611808,0.0001790501153201352,0.028055010405898584,0.0015704122592748342,0.0
0.04733785885708598,0.005323113067606912,0.060066447184938046,0.007851611438777507,0.0
0.0552453832342282,0.014822451480712082,0.03319090940616258,0.03250375223875582,0.0
0.059171641215990806,0.004679500328766446,0.03363573565855721,0.0014484597876607186,0.0
0.061591767586679044,0.007074901168808177,0.03758368342499813,0.009019725401657566,0.0
0.06693282073584333,0.006039313990388936,0.059292816741803325,0.007639578410182889,0.0
0.046830368046950836,0.01088818640222624,0.06491374649580141,0.011743256889817916,0.0
0.062424542745542544,0.007515267731014656,0.032596994965085925,0.017888116967411608,0.0
0.06363692921403322,0.23966590811494487,0.03469275068394377,0.08971293610812098,0.0
0.06656583239347232,0.0020614965553399428,0.07736642065484928,0.00934431293310754,0.0
0.04388740650591191,0.04129768033230345,0.026595201839502966,0.005400646920451382,0.0
0.05269614873739073,0.009417071044412948,0.04289133460705525,0.00557329281540197,0.0
0.061297134671523035,0.003837480717855059,0.027610031272363687,0.011367561748593675,0.0
0.0586741365912768,0.031362816046059325,0.029482598696687304,0.013474601502385946,0.0
0.05495501325863151,0.04258006742842428,0.025396541276962656,0.021446006580865536,0.0
0.04605676508441658,0.002467988908607918,0.025132703384715353,0.004284545308868319,0.0
0.045762248986089764,0.005947369049696594,0.03494683012446691,0.008298572734401084,0.0
0.05446262298264864,0.09099378832558906,0.025817265966435785,0.03491617169679192,0.0
0.052447224334335935,0.04773864610226822,0.03459558665679427,0.04223373810083241,0.0
0.05888563027914541,0.021795729676578633,0.026695332340566053,0.01795634282122742,0.0
0.06493440624341054,0.0031503151609499546,0.04893167385727888,0.0054727886005710834,0.0
0.05546284542291848,0.02447664164031611,0.023194335269208388,0.014994167490944248,0.0
0.05760324686337732,0.019545503819915568,0.03245854716874414,0.010927010162968561,0.0
0.056234217560890774,0.0942316975066139,0.03190904936984478,0.01976761540747212,0.0
0.027960642090038085,0.0009339644362283594,0.030536618205895254,0.003553034844071067,0.0
0.053380437775502054,0.004064922955802901,0.035717639112405004,0.007043188034554268,0.0
0.05748920899353971,0.00316967191770074,0.03694565980668725,0.013858061087783284,0.0
0.044285082907674134,0.05283431658580117,0.019556915041785895,0.020330435776003266,0.0
0.04436414365847124,0.03267423712355263,0.024302965916544947,0.012748100453666292,0.0
0.06793634591777874,0.0953224359583981,0.03161558469164096,0.05289676148018294,0.0
0.05066357992597146,0.004214937705246114,0.029199041997905982,0.00702634886454331,0.0
0.06621653482016951,0.09571041471812687,0.06984193568065136,0.07296981072401992,0.0
0.06526992964140158,0.007094258387060447,0.06313912221962852,0.00533646321829615,0.0
0.04843438586133862,0.03969592682510922,0.038508088885165506,0.02769539271541454,0.0
0.05906725817634586,0.0808816410132077,0.03281912712386978,0.023626994525161222,0.0
0.062243935637968886,0.0018243759390167093,0.03161591208212363,0.002523371501709766,0.0
0.06327923258429587,0.0056328216371209616,0.03421573175144353,0.0027193409961462447,0.0
0.06612485225154684,0.007215238232128225,0.05727405140746378,0.008213374012506108,0.0
0.05980451829307348,0.03096600230191748,0.03979950587770957,0.017231880635945888,0.0
0.043730125520129795,0.015451546305863345,0.02204597666614314,0.0101798720079061,0.0
0.044582367798154644,0.12932261634202194,0.02002096688287567,0.0927053325071775,0.0
0.05499613380639201,0.04132671431367592,0.026608490877930303,0.010823539831524757,0.0
0.06263847876760775,0.001727592155262783,0.03640585093429825,0.002621042450708863,0.0
0.062489725463707096,0.06012214496325226,0.03023230261977426,0.012580108516059845,0.0
0.05287211178871827,0.06206750293946881,0.03378523057478212,0.04202211327577714,0.0
0.056240405979886526,0.012431888560728965,0.03294041458247172,0.033496143474539324,0.0
0.06830528691000867,0.03737309386294375,0.04357989723572204,0.013565274926417943,0.0
0.05483628488278339,0.0020711749337153354,0.05449913487781903,0.009157336780348975,0.0
0.05461048100062879,0.007815298152904054,0.025699199047501467,0.0028823062615356797,0.0
0.05703983188931588,0.035229330860662225,0.04350011793616415,0.05073244599537691,0.0
0.06709344545736631,0.16286314124740672,0.03206983984922072,0.05764074252695883,0.0
0.07075703061141903,0.09803238744152584,0.038803789267750195,0.06103626917021895,0.0
0.04981835413699845,0.0020711749337153354,0.062196873994876195,0.010000726202149741,0.0
0.05259385198528703,0.004375845735721814,0.0412475862777712,0.0018906633999293209,0.0
0.04846297708421007,0.05667179741903161,0.0248638782656175,0.03238385248883322,0.0
0.062076284375878144,0.03746503972663906,0.029648708105553083,0.02469469405914049,0.0
0.05504044801914185,0.0017517882165766355,0.029756894812091976,0.006237642762373987,0.0
0.04344310571986315,0.012862577436812276,0.03841711683762955,0.01356854163756618,0.0
0.05480128765910581,0.25378184293539424,0.07161918762979151,0.24903202202723057,0.0
0.05812815230612362,0.03934264559296672,0.031478118054246315,0.010669852066175866,0.0
0.06628323457862548,0.03219515797084755,0.03244360817766092,0.010711055293051771,0.0
0.057823731505418634,0.06108063554973104,0.03449304281384276,0.06305486670918493,0.0
0.05654985769254792,0.2586161928185275,0.023397430896346855,0.23578318098090978,0.0
0.048326139357281514,0.39943188855784456,0.03173828971588906,0.0955576590061646,0.0
0.04437359065650296,0.1663037271122341,0.026719389527685572,0.05967497554338566,0.0
0.04593793662409735,0.017677574716708108,0.025092171458854402,0.013256561261293067,0.0
0.062015980585155964,0.0727234023765417,0.03450334313241235,0.027331406463578206,0.0
0.05150756249115457,0.08772604768862706,0.04777088219398967,0.04167191943169221,0.0
0.04600831720041049,0.05132343456684709,0.030874534366573447,0.09649225168571764,0.0
0.048245472433095,0.05437802059030984,0.019514993865579935,0.029283044682273645,0.0
0.046253997865202394,0.06083350704297271,0.03122316193707011,0.03716587268876815,0.0
0.06616771148562409,0.08232920502853286,0.040031933925186065,0.054247890018702935,0.0
0.046414745726571054,0.06543074115554831,0.0315128676409327,0.052530962906719186,0.0
0.05217701754264681,0.006639373911164766,0.037214855505691424,0.010827799380719698,0.0
0.0552099844799306,0.03831189864211351,0.05443125105758892,0.04074165658443822,0.0
0.0659679779293323,0.11207088600494239,0.04620870521516835,0.07068567509051261,0.0
0.05997810668153755,0.008637960545563171,0.05189858224976798,0.015233825078771277,0.0
0.048124898601993135,0.0003145475279510033,0.028115263167619052,0.0015325955716357182,0.0
0.059341445318939555,0.069219830789154,0.04622032186098163,0.06462936217291479,0.0
0.057982492945419864,0.039962061808991846,0.028883652985181127,0.020179812279486068,0.0
0.06066572219086637,0.07139746800037403,0.04860449287229481,0.05098856370941769,0.0
0.055420243032654734,0.0023518481373524637,0.023284699069469183,0.001376759614058195,0.0
0.04335091532042457,0.0038795359636035467,0.06637145487082231,0.004786738099589252,0.0
0.05360110757844799,0.06891012268114144,0.024185306306963868,0.018365810006822213,0.0
0.05506563791176926,0.0028599633481866914,0.022502349412631226,0.00048103760270327826,0.0
0.06475614011149072,0.08305992063449369,0.04723826017662443,0.06119483823646759,0.0
0.06351720544955883,0.09130582240108186,0.06251048755534903,0.07518485003766918,0.0
0.06961253509947632,0.021916709521646413,0.033849334467770484,0.03535326860044477,0.0
0.06166404250542478,0.003929425197045919,0.07122901322255375,0.017067333155845382,0.0
0.05546528729860771,0.010863989879410903,0.03414465459575659,0.004646879428461793,0.0
0.04725253615222418,0.10176824564794076,0.028412097819736356,0.14779006596788813,0.0
0.06476020900589863,0.0005710249010250218,0.047756149797336125,0.007086674434646613,0.0
0.048557633002047476,0.04446480995370324,0.04800751613608582,0.08674421031797946,0.0
0.05346955396413944,0.007041026959869674,0.034346646444885186,0.02723930421516726,0.0
0.06603961285615498,0.09285473214233202,0.057310440273506916,0.06797264890921892,0.0
0.044171579718313224,0.006978117846555734,0.03427525591982467,0.014635338254988611,0.0
0.0673455087473177,0.009450945252099123,0.02887621702963688,0.0040903318228748525,0.0
0.05561477403681857,0.07239496838430722,0.03032421574162152,0.037184804250521154,0.0
0.07042615594445845,0.00754430355839306,0.04512270289361871,0.003834576033315888,0.0
0.06068642636656116,0.020160081654380598,0.035211386725808536,0.006454026894185618,0.0
0.05885260844245788,0.06391607113241211,0.044610515227062414,0.12374509808367316,0.0
0.05908436081121224,0.0371553316186265,0.03398166656116525,0.01940502533811957,0.0
0.06374196847783806,0.007989508502159638,0.04150450316732526,0.004508457307676373,0.0
0.049569744634778964,0.055145663699028485,0.0341621009642091,0.0639112701274566,0.0
0.06594386020180285,0.006145775921767513,0.05157415004262439,0.0065134740226773565,0.0
0.04539182717887824,0.006039313990388936,0.03990455218347233,0.010767899688288101,0.0
0.06227204227530353,0.056677191448378655,0.028927795638938547,0.023414221010281875,0.0
0.0658623351181812,0.09829686840408919,0.0542264981622225,0.07401390611682068,0.0
0.05510948342387818,0.009731618455736252,0.029374279070397177,0.004121514153792742,0.0
0.06675279964254717,0.15803873026023668,0.03396482541194416,0.08854361174358588,0.0
0.0555289978805825,0.03189512662595518,0.029761634323257666,0.013588153441253085,0.0
0.05799442319668679,0.021239221650864476,0.02811500200580465,0.01552173506811216,0.0
0.059271704302901504,0.026964880426422064,0.04056882301392302,0.03556775103970929,0.0
0.05167334516136324,0.004242696558017804,0.021453164336470334,0.006292592509620767,0.0
0.04864223512193779,0.018209887142609897,0.022808597165049252,0.01024991288921452,0.0
0.06915844865977057,0.22343041881406792,0.04968091300634976,0.3433918939027233,0.0
0.0538647241743581,0.09687664742869846,0.027747682814204064,0.1131356851188554,0.0
0.04860574521845835,0.11341618867539795,0.0267016200105956,0.04715200586514656,0.0
0.04940386397496604,0.005589268819056323,0.06643379606368141,0.016410983393040004,0.0
0.05543873771198793,0.0020953709950291876,0.026604575213082897,0.0017725289506823985,0.0
0.05929904792875898,0.11985715444536271,0.0386540899656435,0.059979502571695355,0.0
0.04382892615672777,0.0012194767136778134,0.04540870958584034,0.0014771519384832736,0.0
0.05379542584564299,0.08498534174659383,0.03956156226276053,0.11077877253185749,0.0
0.04813058555671035,0.005468288973988544,0.034103462161582346,0.01400293635834863,0.0
0.0641792055563391,0.024142737932491175,0.026559466845409697,0.004623593087878934,0.0
0.06149287391433131,0.07013443812250547,0.041531798379000125,0.049575048907296214,0.0
0.05469449461336389,0.023983043650918856,0.023471126930546725,0.014095395714653116,0.0
0.06744696765448578,0.030806308020345164,0.06191834782312382,0.0927944863879105,0.0
0.04576750215324306,0.010249412044945871,0.04038348400309227,0.004962653431819425,0.0
0.04820149794758203,0.4426265371666197,0.0338411256480875,0.17164142036288746,0.0
0.05435005171191999,0.009242859770902067,0.0644240854219911,0.014052635837430931,0.0
0.05521419060091844,0.06849878825430149,0.04975095263312104,0.05118053710786456,0.0
0.058097699272192854,0.03895067207639091,0.0330094462742217,0.012047089721325259,0.0
0.052426490929746085,0.04867745088143798,0.0324490402712952,0.09552805888928542,0.0
0.04894953172815167,0.01896480019438904,0.023244213546311794,0.017651066609772243,0.0
0.05233480324640659,0.002840606591435906,0.030719305010350625,0.0039949456945259955,0.0
0.046542362816765645,0.00750558912188852,0.019765802038645756,0.009308125957509128,0.0
0.048769934871206226,0.03649720096609683,0.02380006603876862,0.026024045693357777,0.0
0.0453605128093072,0.004190741643932262,0.06737846389575985,0.00776871649921964,0.0
0.04856629442879988,0.005734444725437955,0.059946049201780496,0.0068399127558682465,0.0
0.06574251923296373,0.025715475918372303,0.04656895700390863,0.024500894820618166,0.0
0.05612167456350929,0.0923111572342104,0.03782567400757601,0.027221537835992377,0.0
0.0667856585490085,0.017203333945563126,0.03087399640351467,0.015371526006154781,0.0
0.0629403994822423,0.108591511863373,0.03262281801123949,0.018490151487554136,0.0
0.06437804887157651,0.024733120167143838,0.027968111565945968,0.005682878159259098,0.0
0.052131252685013715,0.007287825954568299,0.045354753388687,0.0063344089575390495,0.0
0.02560334417279603,0.09905602726952274,0.059922267061058535,0.11377108280954971,0.0
0.041867142065201646,0.0027776970166204827,0.025341126533550248,0.01509979753186665,0.0
0.04538018560099721,0.10953030925851903,0.06236282898184084,0.21165652399189758,0.0
0.06102703184468271,0.25356891722663116,0.05396917838528871,0.46581553679769166,0.0
0.04542395519781962,0.0014082054381240833,0.03653816025383003,0.0019365925692021607,0.0
0.06434319955692908,0.003468590582514759,0.04394120570768627,0.003624325938401106,0.0
0.06390789354321005,0.007418484408762213,0.03764085212448986,0.003513493734204054,0.0
0.05181149692510224,0.0040133321663883715,0.042074848613889756,0.006937613752210515,0.0
0.0634463536475584,0.00838148386474138,0.05604982912948095,0.005821841006624032,0.0
0.054580766797666186,0.011633421767882216,0.03313454327187951,0.004968867151458219,0.0
0.06390839477383678,0.02498475846640553,0.03085189575236102,0.01021011749250553,0.0
0.046052865266677005,0.0602140871349357,0.03352779957729463,0.04522062574720758,0.0
0.06196855549189894,0.00854117722331073,0.03357634353285413,0.015687232071761932,0.0
0.06599865080369555,0.09552772658660698,0.05610086903785143,0.0880080292400605,0.0
0.0486278175267061,0.03588455589984752,0.03483059860046127,0.023509056231668494,0.0
0.0659091948613214,0.009605799306105405,0.027315344304586556,0.004787262824091497,0.0
0.04777021060206852,0.42486184608387273,0.05071091395284909,0.25892679133935725,0.0
0.04611023483024513,0.0005661855964619543,0.042635766987715096,0.004424904528647871,0.0
0.04482146099041195,0.12283325568042057,0.02147325176081092,0.08206621302717242,0.0
0.055587857779009285,0.07188138738064515,0.04848460448516004,0.027132466274726,0.0
0.062145188023435834,0.028028609965346344,0.05719273824745244,0.02254096096388709,0.0
0.07075726478626973,0.21439563748646526,0.03571523538737096,0.04184453039915002,0.0
0.05130767033271018,0.005036087296040104,0.03525327720179556,0.0044614638665854845,0.0
0.06293443630874311,0.07503653642351572,0.030735361399209286,0.017498405330786844,0.0
0.06043616119243829,0.05510629946843422,0.05776400220666486,0.09862344763437308,0.0
0.06717985057093587,0.0903041943478742,0.029708891215941707,0.033210126101632056,0.0
0.053440665496453134,0.021084367596858195,0.03849967991882596,0.02190236252972165,0.0
0.04279204175936654,0.001674360958822752,0.05793756791142414,0.005522899542536338,0.0
0.04503351451622481,0.002366365820290924,0.03515688644340953,0.001959585229950297,0.0
0.04689741161028875,0.017638862126209503,0.020852862446259265,0.009569354758645761,0.0
0.046479203128926075,0.11831828697640821,0.01955838662073467,0.019822961376425682,0.0
0.06279022182800989,0.038544177877117,0.041616482342402145,0.033303392248641255,0.0
0.05417748304492404,0.00800402641584884,0.03553700333876149,0.005266640378554262,0.0
0.05011160776138433,0.03293071380437442,0.024806749354726643,0.01562943410625709,0.0
0.06689665589358856,0.013249712571827983,0.036334317239126605,0.02146120985472895,0.0
0.05842948173037505,0.03479380268001585,0.05269160132764582,0.044362032743880966,0.0
0.05221776340093369,0.09438847509880624,0.031786136640511845,0.05892795982661012,0.0
0.04354901341478387,0.03854408188480829,0.05590374131371925,0.011178243225602525,0.0
0.055089832051345766,0.008729905486255515,0.03098276834735532,0.009276615037321478,0.0
0.0434613684673162,0.01414980291449321,0.03215601641083717,0.01145280681938335,0.0
0.0638756643458572,0.024277206542938443,0.029022486471480508,0.007743659737322299,0.0
0.04526540259462205,0.005589268819056323,0.041186545284893454,0.011110383487570468,0.0
0.056912873322997215,0.020063297409125186,0.03462745424556192,0.03082319198269645,0.0
0.057748252654926245,0.04615139112570085,0.030381052457628514,0.02849636972811893,0.0
0.05810292200938092,0.18282958576293074,0.03308195813365153,0.04739333570302421,0.0
0.06531082980145039,0.001863089683269022,0.03506452137102613,0.0023256581705365085,0.0
0.0652262137459498,0.033317850784545425,0.0763195644273401,0.03257157711192071,0.0
0.046787129335601675,0.01993747918249731,0.034251318681863825,0.032910842866059595,0.0
0.05455594022071997,0.09814853075103948,0.022803723465400327,0.024349959749610902,0.0
0.045980476293099426,0.052752051177237934,0.01986859406894565,0.014775945560631219,0.0
0.055456101194313004,0.030443368485141824,0.03153455273694014,0.015255867066961484,0.0
0.06528817428134423,0.009731618455736252,0.03211310671036315,0.013145048423725726,0.0
0.043909310310123253,0.2047366107913071,0.021570662002894887,0.04980433308075815,0.0
0.053219122838717665,0.0488468219261305,0.03435954568151556,0.047561380409683336,0.0
0.05152732481756149,0.02789795151115243,0.029299018649940514,0.014459878287545675,0.0
0.047686920995080796,0.09549664723065665,0.056711119617570305,0.2165735615077797,0.0
0.04508109867986556,0.0025502550094233844,0.038096437631975844,0.0022139338829343983,0.0
0.058731968825880575,0.08305992063449369,0.03063233543616211,0.038252534798706266,0.0
0.05947656977497886,0.004824676235148077,0.025980652791224912,0.0015317849673366073,0.0
0.06309975831144285,0.0780002398827027,0.060234088113325965,0.0525535488305314,0.0
0.05502802016618101,0.06792837980388396,0.07166279100512869,0.05176254753321327,0.0
0.058220642465225916,0.007215238232128225,0.04416734628869951,0.011188227858360563,0.0
0.04839989951675057,0.007921760084282631,0.033822487578268674,0.018650876374945634,0.0
0.06951949306659075,0.08153073362067127,0.03345172130512321,0.03061174957682459,0.0
0.052904381089071466,0.04886133891681674,0.02374320825030219,0.04549280625906769,0.0
0.044238070152212414,0.01492401134332574,0.034832688180134366,0.0062300623148863424,0.0
0.05267320971005446,0.034891186877200685,0.04163075095131412,0.0217595145306132,0.0
0.049461791805679035,0.3927779970791167,0.024283369230372026,0.1323913002722595,0.0
0.06792991712265667,0.02174733663094796,0.04077466401617587,0.0343612310662789,0.0
0.05972040624123622,0.13109859219751036,0.03165670465124223,0.04079916253546595,0.0
0.048351547432832286,8.710552075390492e-05,0.030785134755226422,0.000846585732240266,0.0
0.04933030425614608,0.030554667875077535,0.04583199559930454,0.07054881937224221,0.0
0.061694422841828314,0.0019308383318967705,0.028184152640739937,0.0033234293759010496,0.0
0.04744291281328109,0.2606486601228852,0.05961091525964948,0.14264646040715404,0.0
0.04971869115283387,0.007815298152904054,0.02920004002908504,0.008218497489956712,0.0
0.046316028802214505,0.0007500750163451568,0.02004491138210157,0.0011153397960894408,0.0
0.05968889881660074,0.03031754841250801,0.037816994679613525,0.029281190048178005,0.0
0.049668259382527044,0.006048992138013588,0.039048494938688116,0.013333904774679658,0.0
0.06324237186785286,0.8864338329184007,0.046907546802250025,0.6877729295105437,0.0
0.06901893805579107,0.00782013745746712,0.06908299632365113,0.010919510002129776,0.0
0.047565471290970406,0.048241922700791605,0.03953844721413287,0.031072652912553345,0.0
0.06342676749127611,0.10901735589687543,0.04268457018170878,0.04633518853108376,0.0
