Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days),Momentum (7 Days),EWMA Volatility,Volatility Class,Interest_Rate,Inflation,GDP,Unemployment,Industrial Production,Stock Market Performance
2024-08-01,BASE,Technology,Software Infrastructure,987.993M,19.059999465942383,19.1299991607666,17.65999984741211,17.950000762939453,17.950000762939453,291000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.950000762939453,17.950000762939453,17.950000762939453,0.0250859065897229,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-02,BASE,Technology,Software Infrastructure,987.993M,17.049999237060547,17.469999313354492,16.6299991607666,17.239999771118164,17.239999771118164,407100,0.0,0.0,0.0,0.0,0.0,0.0,-0.0395543711222116,17.59500026702881,0.5020465159660079,17.239999771118164,0.0279691640460851,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-05,BASE,Technology,Software Infrastructure,987.993M,16.34000015258789,17.06999969482422,16.34000015258789,16.889999389648438,16.889999389648438,378600,0.0,0.0,0.0,0.0,0.0,0.0,-0.0203016465264735,17.359999974568684,0.5400932923725624,16.889999389648438,0.0202531411447857,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-06,BASE,Technology,Software Infrastructure,987.993M,17.139999389648438,17.469999313354492,16.54800033569336,17.229999542236328,17.229999542236328,471900,0.0,0.0,0.0,0.0,0.0,0.0,0.0201302643501735,17.327499866485596,0.445749037477599,17.229999542236328,0.0232170840884729,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-07,BASE,Technology,Software Infrastructure,987.993M,17.670000076293945,17.889999389648438,17.110000610351562,17.139999389648438,17.139999389648438,200300,0.0,0.9998892545700072,1.0,0.0,0.0,0.0,-0.0052234564700521,17.289999771118165,0.3950322000444861,17.139999389648438,0.0192219898048423,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-08,BASE,Technology,Software Infrastructure,987.993M,17.5,17.920000076293945,17.059999465942383,17.739999771118164,17.739999771118164,218600,0.0,0.0,0.0,0.0,0.0,0.0,0.0350058578083785,17.364999771118164,0.3982340408071483,17.739999771118164,0.0250418848071329,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-09,BASE,Technology,Software Infrastructure,987.993M,17.6299991607666,17.81999969482422,17.334999084472656,17.469999313354492,17.469999313354492,223300,0.0,0.0,0.0,0.0,0.0,0.0,-0.0152198681650069,17.379999705723353,0.3656960654903344,17.469999313354492,0.0235325668659685,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-12,BASE,Technology,Software Infrastructure,987.993M,17.40999984741211,17.440000534057617,16.969999313354492,17.290000915527344,17.290000915527344,216600,0.0,0.0,0.0,0.0,0.0,0.0,-0.0103032859130998,17.28571401323591,0.2656349965162348,-0.6599998474121094,0.020833175967167,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-13,BASE,Technology,Software Infrastructure,987.993M,17.459999084472656,17.770000457763672,17.18000030517578,17.760000228881836,17.760000228881836,277900,0.0,0.0,0.0,0.0,0.0,0.0,0.0271833018199789,17.359999792916433,0.3182244206073272,0.5200004577636719,0.0227315753611398,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-14,BASE,Technology,Software Infrastructure,987.993M,17.940000534057617,18.309999465942383,17.389999389648438,17.549999237060547,17.549999237060547,135000,0.0,0.0,0.0,0.0,0.0,0.0,-0.011824380017731,17.45428548540388,0.245143345233408,0.6599998474121094,0.0211638516148299,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-15,BASE,Technology,Software Infrastructure,987.993M,18.049999237060547,18.260000228881836,17.829999923706055,17.90999984741211,17.90999984741211,177900,0.0,0.0,0.0,0.0,0.0,0.0,0.020512856182429,17.551428386143275,0.2744344947836437,0.6800003051757812,0.0205085641297497,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-16,BASE,Technology,Software Infrastructure,987.993M,17.950000762939453,18.270000457763672,17.950000762939453,18.11000061035156,18.11000061035156,267000,0.0,0.0,0.0,0.0,0.0,0.0,0.0111669885339695,17.689999989100865,0.2769477201084224,0.9700012207031214,0.0179315714164907,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-19,BASE,Technology,Software Infrastructure,987.993M,17.6299991607666,18.309999465942383,17.510000228881836,18.299999237060547,18.299999237060547,236700,0.0,0.0,0.0,0.0,0.0,0.0,0.01049136500859,17.76999991280692,0.3617087750751748,0.5599994659423828,0.0156053140151332,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-20,BASE,Technology,Software Infrastructure,987.993M,18.290000915527344,18.450000762939453,17.8700008392334,18.200000762939453,18.200000762939453,218300,0.0,0.0,0.0,0.0,0.0,0.0,-0.0054643977207704,17.8742858341762,0.3660079519788048,0.7300014495849609,0.0148936017106944,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-21,BASE,Technology,Software Infrastructure,987.993M,18.399999618530273,18.6299991607666,18.059999465942383,18.600000381469727,18.600000381469727,211000,0.0,0.0,0.0,0.0,0.0,0.0,0.0219780000968345,18.06142861502511,0.3521095285315415,1.3099994659423828,0.0152499128955025,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-22,BASE,Technology,Software Infrastructure,987.993M,18.59000015258789,18.700000762939453,18.1299991607666,18.18000030517578,18.18000030517578,131500,0.0,0.0,0.0,0.0,0.0,0.0,-0.0225806488000059,18.12142862592425,0.327079726538042,0.4200000762939453,0.0197895553970168,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-23,BASE,Technology,Software Infrastructure,987.993M,18.329999923706055,18.559999465942383,18.13999938964844,18.270000457763672,18.270000457763672,302100,0.0,0.0,0.0,0.0,0.0,0.0,0.0049505033595773,18.22428594316755,0.2095119463017018,0.720001220703125,0.0172343317779355,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-26,BASE,Technology,Software Infrastructure,987.993M,18.350000381469727,18.93000030517578,18.25,18.709999084472656,18.709999084472656,169300,0.0,0.0,0.0,0.0,0.0,0.0,0.0240831207271268,18.33857154846191,0.2269671938363031,0.7999992370605469,0.0181434172079861,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-27,BASE,Technology,Software Infrastructure,987.993M,18.469999313354492,18.704999923706055,18.13999938964844,18.489999771118164,18.489999771118164,181800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0117583818342924,18.392857142857142,0.2078228392260428,0.3799991607666051,0.0181206568283432,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-28,BASE,Technology,Software Infrastructure,987.993M,18.450000762939453,18.729999542236328,18.239999771118164,18.600000381469727,18.600000381469727,233300,0.0,0.0,0.0,0.0,0.0,0.0,0.0059491947924945,18.43571444920131,0.2162446472201803,0.3000011444091797,0.0157655362733749,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-29,BASE,Technology,Software Infrastructure,987.993M,18.799999237060547,19.0,18.6299991607666,18.709999084472656,18.709999084472656,234900,0.0,0.0,0.0,0.0,0.0,0.0,0.0059139086423092,18.50857135227748,0.2093978293751379,0.5099983215332031,0.0136989726871138,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-30,BASE,Technology,Software Infrastructure,987.993M,19.0,19.68000030517578,18.729999542236328,19.6200008392334,19.6200008392334,463300,0.0,0.0,0.0,0.0,0.0,0.0,0.0486371886311822,18.65428570338658,0.472823476212172,1.020000457763672,0.0239631102473205,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-09-03,BASE,Technology,Software Infrastructure,987.993M,19.280000686645508,19.780000686645508,18.90999984741211,18.969999313354492,18.969999313354492,690500,0.0,0.0,0.0,0.0,0.0,0.0,-0.0331295360894746,18.767142704554967,0.4333866179133311,0.7899990081787109,0.0307032001170954,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-04,BASE,Technology,Software Infrastructure,987.993M,18.88999938964844,19.450000762939453,18.59000015258789,18.989999771118164,18.989999771118164,589100,0.0,0.0,0.0,0.0,0.0,0.0,0.0010543204263371,18.869999749319895,0.3775803712425962,0.7199993133544922,0.0266078874231221,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-05,BASE,Technology,Software Infrastructure,987.993M,15.68000030517578,17.34000015258789,15.354999542236328,16.100000381469727,16.100000381469727,1442500,0.0,0.8430228233337402,1.0,0.0,0.0,0.0,-0.1521853304097364,18.497142791748047,1.1202337352800364,-2.6099987030029297,0.075986560802728,High,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-06,BASE,Technology,Software Infrastructure,987.993M,16.139999389648438,16.3799991607666,15.595000267028809,15.850000381469728,15.850000381469728,652100,0.0,0.0,0.0,0.0,0.0,0.0,-0.0155279499426431,18.12000002179827,1.5022869768583604,-2.6399993896484357,0.0665041835265856,High,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-09,BASE,Technology,Software Infrastructure,987.993M,15.979999542236328,16.790000915527344,15.65999984741211,15.670000076293944,15.670000076293944,570600,0.0,0.0,0.0,0.0,0.0,0.0,-0.0113564858576422,17.7014285496303,1.736225878715372,-2.930000305175783,0.0583178710640268,High,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-10,BASE,Technology,Software Infrastructure,987.993M,15.859999656677246,15.90999984741211,14.949999809265137,14.960000038146973,14.960000038146973,355200,0.0,0.0,0.0,0.0,0.0,0.0,-0.0453095108289808,17.165714400155203,1.939766739486669,-3.749999046325683,0.0513024158083377,High,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-11,BASE,Technology,Software Infrastructure,987.993M,14.770000457763672,14.970000267028809,14.609999656677246,14.65999984741211,14.65999984741211,373900,0.0,0.0,0.0,0.0,0.0,0.0,-0.0200534886343505,16.45714282989502,1.7942843431867608,-4.960000991821289,0.04471570087617,High,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-12,BASE,Technology,Software Infrastructure,987.993M,14.710000038146973,15.0600004196167,14.600000381469728,14.829999923706056,14.829999923706056,363900,0.0,0.0,0.0,0.0,0.0,0.0,0.0115961854067792,15.865714345659528,1.4833166998414904,-4.139999389648436,0.0429572367873668,High,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-13,BASE,Technology,Software Infrastructure,987.993M,15.06999969482422,15.449999809265137,14.609999656677246,14.859999656677246,14.859999656677246,565800,0.0,0.0,0.0,0.0,0.0,0.0,0.0020229085047556,15.275714329310826,0.5795074162644498,-4.130000114440918,0.0383878067698783,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-16,BASE,Technology,Software Infrastructure,987.993M,14.859999656677246,15.0600004196167,14.06999969482422,14.1899995803833,14.1899995803833,812200,0.0,0.0,0.0,0.0,0.0,0.0,-0.0450874893521875,15.002857072012764,0.5763599155138003,-1.9100008010864256,0.0364447953607732,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-17,BASE,Technology,Software Infrastructure,987.993M,14.380000114440918,14.529999732971191,13.951000213623049,14.09000015258789,14.09000015258789,518800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0070471762334406,14.751428467886788,0.5269860973880018,-1.7600002288818375,0.032243106197645,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-18,BASE,Technology,Software Infrastructure,987.993M,14.109999656677246,14.369999885559082,13.90999984741211,13.920000076293944,13.920000076293944,569000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0120652998192284,14.501428467886788,0.4235338340708116,-1.75,0.0280438338053188,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-19,BASE,Technology,Software Infrastructure,987.993M,14.279999732971191,14.34000015258789,14.0600004196167,14.109999656677246,14.109999656677246,417400,0.0,0.0,0.0,0.0,0.0,0.0,0.0136493950676679,14.379999841962542,0.3907257568622309,-0.8500003814697266,0.0280201663742072,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-20,BASE,Technology,Software Infrastructure,987.993M,14.130000114440918,14.260000228881836,13.600000381469728,13.670000076293944,13.670000076293944,2060100,0.0,0.0,0.0,0.0,0.0,0.0,-0.0311835287802493,14.238571303231376,0.447527493695011,-0.9899997711181658,0.0264356010406737,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-23,BASE,Technology,Software Infrastructure,987.993M,13.729999542236328,14.0,13.529999732971191,13.989999771118164,13.989999771118164,2632600,0.0,0.0,0.0,0.0,0.0,0.0,0.0234089021973857,14.118571281433104,0.368077234312998,-0.8400001525878924,0.0289183132000179,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-24,BASE,Technology,Software Infrastructure,987.993M,14.5600004196167,14.869999885559082,14.210000038146973,14.59000015258789,14.59000015258789,651000,0.0,0.0,0.0,0.0,0.0,0.0,0.0428878049525351,14.079999923706056,0.2813657169355032,-0.2699995040893554,0.0335740335961753,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-25,BASE,Technology,Software Infrastructure,987.993M,14.59000015258789,14.760000228881836,14.220000267028809,14.470000267028809,14.470000267028809,352900,0.0,0.0,0.0,0.0,0.0,0.0,-0.0082248035849263,14.12000002179827,0.3172276491708627,0.2800006866455078,0.0299386012152301,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-26,BASE,Technology,Software Infrastructure,987.993M,14.649999618530272,15.010000228881836,14.25,14.90999984741211,14.90999984741211,508900,0.0,0.0,0.0,0.0,0.0,0.0,0.0304077105918152,14.237142835344589,0.434154916542717,0.8199996948242188,0.0288786038501229,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-27,BASE,Technology,Software Infrastructure,987.993M,15.020000457763672,15.380000114440918,14.890000343322754,15.28499984741211,15.28499984741211,493400,0.0,0.0,0.0,0.0,0.0,0.0,0.0251509056899881,14.43214280264718,0.5571045423637662,1.3649997711181658,0.0259922866396386,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-30,BASE,Technology,Software Infrastructure,987.993M,15.18000030517578,16.139999389648438,15.140000343322754,16.1200008392334,16.1200008392334,838300,0.0,0.0,0.0,0.0,0.0,0.0,0.0546287864021577,14.719285828726631,0.819565286185805,2.0100011825561523,0.029519138946366,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-10-01,BASE,Technology,Software Infrastructure,987.993M,16.0,16.209999084472656,14.902999877929688,15.050000190734863,15.050000190734863,911800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0663772079896132,14.916428702218193,0.6790235343154748,1.3800001144409195,0.0494017633927796,High,4.83,315.454,23386.248,4.1,102.2805,5792.319548
2024-10-02,BASE,Technology,Software Infrastructure,987.993M,15.029999732971191,15.4399995803833,14.619999885559082,14.93000030517578,14.93000030517578,582100,0.0,0.0,0.0,0.0,0.0,0.0,-0.0079734142218123,15.05071449279785,0.5449958210989889,0.9400005340576154,0.0430077012319301,High,4.83,315.454,23386.248,4.1,102.2805,5792.319548
2024-10-03,BASE,Technology,Software Infrastructure,987.993M,14.779999732971191,15.109999656677246,14.18000030517578,14.369999885559082,14.369999885559082,515500,0.0,0.0,0.0,0.0,0.0,0.0,-0.0375083997434723,15.019285883222306,0.5811372529827944,-0.2200002670288086,0.040985842478564,High,4.83,315.454,23386.248,4.1,102.2805,5792.319548
2024-10-04,BASE,Technology,Software Infrastructure,987.993M,14.619999885559082,14.739999771118164,14.31999969482422,14.649999618530272,14.649999618530272,522600,0.0,0.0,0.0,0.0,0.0,0.0,0.019485019846978,15.045000076293944,0.5562301921390371,0.179999351501463,0.0380929355059322,Medium,4.83,315.454,23386.248,4.1,102.2805,5792.319548
2024-10-07,BASE,Technology,Software Infrastructure,987.993M,15.279999732971191,15.529999732971191,14.960000038146973,15.399999618530272,15.399999618530272,490700,0.0,0.0,0.0,0.0,0.0,0.0,0.0511945405821956,15.115000043596538,0.5671348759503771,0.4899997711181623,0.0415139000550812,High,4.83,315.454,23386.248,4.1,102.2805,5792.319548
2024-10-08,BASE,Technology,Software Infrastructure,987.993M,15.470000267028809,15.649999618530272,15.279999732971191,15.359999656677246,15.359999656677246,400600,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025974001846659,15.125714302062988,0.5715728467551129,0.0749998092651367,0.0364926741384054,Medium,4.83,315.454,23386.248,4.1,102.2805,5792.319548
2024-10-09,BASE,Technology,Software Infrastructure,987.993M,15.31999969482422,15.708000183105469,15.239999771118164,15.350000381469728,15.350000381469728,275400,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006509944942069,15.015714236668178,0.395215456343272,-0.7700004577636701,0.0318292096768913,Medium,4.83,315.454,23386.248,4.1,102.2805,5792.319548
