Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days),Momentum (7 Days),EWMA Volatility,Volatility Class,Interest_Rate,Inflation,GDP,Unemployment,Industrial Production,Stock Market Performance,VIX OPEN,VIX HIGH,VIX LOW,VIX CLOSE
2024-08-01,BKSY,Technology,Scientific & Technical Instruments,259.158M,8.800000190734863,8.800000190734863,8.079999923706055,8.15999984741211,8.15999984741211,55675,0.0,0.979568600654602,1.0,0.0,0.0,0.0,0.0,8.15999984741211,8.15999984741211,8.15999984741211,0.0806614636745095,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.2,19.48,15.95,18.59
2024-08-02,BKSY,Technology,Scientific & Technical Instruments,259.158M,8.0,8.399999618530273,7.840000152587891,8.079999923706055,8.079999923706055,70275,-1.0,0.9781976044178008,2.0,-0.5,-70275.0,-70275.0,-0.0098039124022074,8.119999885559082,0.0565684885469577,8.079999923706055,0.0069324129417597,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.52,29.66,20.01,23.39
2024-08-05,BKSY,Technology,Scientific & Technical Instruments,259.158M,8.079999923706055,8.119999885559082,7.535999774932861,7.671999931335449,7.671999931335449,106725,2.0,0.972840279340744,2.0,1.0,213450.0,1.0,-0.0504950490375089,7.970666567484538,0.2617275618075076,7.671999931335449,0.0275989581020036,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.39,65.73,23.39,38.57
2024-08-06,BKSY,Technology,Scientific & Technical Instruments,259.158M,7.920000076293945,8.319999694824219,7.664000034332275,8.319999694824219,8.319999694824219,60563,0.0,0.0,0.0,0.0,0.0,0.0,0.0844629522013009,8.057999849319458,0.2759999146208181,8.319999694824219,0.0554913293318687,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,33.71,34.77,24.02,27.71
2024-08-07,BKSY,Technology,Scientific & Technical Instruments,259.158M,8.319999694824219,8.640000343322754,7.464000225067139,7.464000225067139,7.464000225067139,142788,0.0,0.0,0.0,0.0,0.0,0.0,-0.1028845554272782,7.939199924468994,0.3573500739826473,7.464000225067139,0.0722637709589742,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,24.77,29.76,21.97,27.85
2024-08-08,BKSY,Technology,Scientific & Technical Instruments,259.158M,8.239999771118164,8.479999542236328,8.0,8.479999542236328,8.479999542236328,53863,1.0,0.9452534317970276,6.0,0.1666666666666666,53863.0,0.2523448114312485,0.1361199472847083,8.029333194096884,0.3884627370330456,8.479999542236328,0.0961361347048094,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,28.34,29.47,23.36,23.79
2024-08-09,BKSY,Technology,Scientific & Technical Instruments,259.158M,8.399999618530273,8.4399995803833,8.0,8.319999694824219,8.319999694824219,61713,-1.0,0.7967553734779358,1.0,-1.0,-61713.0,-0.2891215741391426,-0.018867907552966,8.070856979915074,0.3712442887193406,8.319999694824219,0.0842950104544798,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.78,24.52,20.26,20.37
2024-08-12,BKSY,Technology,Scientific & Technical Instruments,259.158M,8.479999542236328,8.479999542236328,8.0,8.0,8.0,53075,0.0,0.0,0.0,0.0,0.0,0.0,-0.0384615031925166,8.047999858856201,0.3697636759552796,-0.1599998474121093,0.0761029344045498,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.79,21.19,18.89,20.71
2024-08-13,BKSY,Technology,Scientific & Technical Instruments,259.158M,8.15999984741211,8.319999694824219,8.119999885559082,8.239999771118164,8.239999771118164,24150,0.0,0.9972687363624572,1.0,0.0,0.0,0.0,0.0299999713897705,8.070856979915074,0.3769469199176176,0.1599998474121093,0.0673080054977205,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.06,20.79,17.95,18.12
2024-08-14,BKSY,Technology,Scientific & Technical Instruments,259.158M,8.319999694824219,8.319999694824219,7.76800012588501,7.840000152587891,7.840000152587891,36100,0.0,0.0,0.0,0.0,0.0,0.0,-0.0485436443739116,8.094857011522565,0.3518308782909937,0.1680002212524414,0.0635943980807484,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,18.41,18.49,16.12,16.19
