Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days),Momentum (7 Days),EWMA Volatility,Volatility Class,Interest_Rate,Inflation,GDP,Unemployment,Industrial Production,Stock Market Performance,VIX OPEN,VIX HIGH,VIX LOW,VIX CLOSE
2024-08-01,FIS,,Information Technology Services,47.278B,77.12999725341797,77.33999633789062,74.61000061035156,74.76189422607422,74.76189422607422,2193100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.76189422607422,74.76189422607422,74.76189422607422,0.0232253160376496,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.2,19.48,15.95,18.59
2024-08-02,FIS,,Information Technology Services,47.278B,74.45999908447266,74.5999984741211,73.33000183105469,74.03508758544922,74.03508758544922,2291200,-8.0,0.9490432459375132,115.0,-0.0695652173913043,-18329600.0,-18329600.0,-0.0097216188560872,74.39849090576172,0.5139299041973515,74.03508758544922,0.0068742226172502,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.52,29.66,20.01,23.39
2024-08-05,FIS,,Information Technology Services,47.278B,72.86000061035156,74.12999725341797,72.01000213623047,72.4819107055664,72.4819107055664,5640300,0.0,0.0,0.0,0.0,0.0,0.0,-0.0209789294581461,73.75963083902995,1.164683874623377,72.4819107055664,0.0115229187284564,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.39,65.73,23.39,38.57
2024-08-06,FIS,,Information Technology Services,47.278B,74.94999694824219,77.69000244140625,72.68000030517578,76.20556640625,76.20556640625,5744000,0.0,0.0,0.0,0.0,0.0,0.0,0.0513735863808793,74.37111473083496,1.549185555365517,76.20556640625,0.0314910140570114,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,33.71,34.77,24.02,27.71
2024-08-07,FIS,,Information Technology Services,47.278B,77.7699966430664,77.97000122070312,76.19999694824219,76.11595153808594,76.11595153808594,5885300,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011759622346526,74.72008209228515,1.5520544483047078,76.11595153808594,0.0264175113101449,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,24.77,29.76,21.97,27.85
2024-08-08,FIS,,Information Technology Services,47.278B,76.94000244140625,77.61000061035156,75.94999694824219,76.0960464477539,76.0960464477539,3194000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002615101030705,74.94940948486328,1.4975462351199826,76.0960464477539,0.0225045272719571,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,28.34,29.47,23.36,23.79
2024-08-09,FIS,,Information Technology Services,47.278B,76.33999633789062,77.70999908447266,75.47000122070312,77.25096893310547,77.25096893310547,2576000,0.0,0.0,0.0,0.0,0.0,0.0,0.0151771680562209,75.27820369175502,1.620373419513954,77.25096893310547,0.0199653740774892,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.78,24.52,20.26,20.37
2024-08-12,FIS,,Information Technology Services,47.278B,77.5199966430664,77.79000091552734,75.81999969482422,75.79735565185547,75.79735565185547,2815600,0.0,0.0,0.0,0.0,0.0,0.0,-0.0188167643891785,75.42612675258091,1.6126290533297836,1.03546142578125,0.0209871940498651,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.79,21.19,18.89,20.71
2024-08-13,FIS,,Information Technology Services,47.278B,76.58999633789062,78.37000274658203,76.54000091552734,77.91805267333984,77.91805267333984,4334900,0.0,0.0,0.0,0.0,0.0,0.0,0.0279785093193083,75.98083605085101,1.7187312555489165,3.882965087890625,0.0222756436907436,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.06,20.79,17.95,18.12
2024-08-14,FIS,,Information Technology Services,47.278B,78.33999633789062,78.44000244140625,77.68000030517578,77.74878692626953,77.74878692626953,3007700,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021723559722409,76.73324693952289,0.8798237968554331,5.266876220703125,0.0197516189398948,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,18.41,18.49,16.12,16.19
2024-08-15,FIS,,Information Technology Services,47.278B,78.51000213623047,79.25,78.0,78.13709259033203,78.13709259033203,3125300,0.0,0.0,0.0,0.0,0.0,0.0,0.0049943629915503,77.0091792515346,0.9835229925709535,1.9315261840820312,0.017084274594837,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.27,16.68,14.77,15.23
2024-08-16,FIS,,Information Technology Services,47.278B,78.4800033569336,79.06999969482422,78.16999816894531,78.65481567382812,78.65481567382812,2167800,0.0,0.0,0.0,0.0,0.0,0.0,0.0066258298886354,77.3718741280692,1.0640594699506167,2.5388641357421875,0.014806409653912,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,15.29,15.76,14.65,14.8
2024-08-19,FIS,,Information Technology Services,47.278B,79.87000274658203,80.19999694824219,78.94000244140625,78.81411743164062,78.81411743164062,1922300,0.0,0.0,0.0,0.0,0.0,0.0,0.0020253274570383,77.76016998291016,1.0157303705692742,2.7180709838867188,0.0129120403346497,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,15.94,16.07,14.46,14.65
2024-08-20,FIS,,Information Technology Services,47.278B,79.41000366210938,79.41999816894531,78.36000061035156,78.17691040039062,78.17691040039062,1738700,0.0,0.0,0.0,0.0,0.0,0.0,-0.0080849351869312,77.89244733537946,0.9985118005300312,0.9259414672851562,0.0126401494440901,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,14.89,15.93,14.78,15.88
2024-08-21,FIS,,Information Technology Services,47.278B,78.68000030517578,79.31999969482422,78.13999938964844,78.86389923095703,78.86389923095703,1890600,0.0,0.0,0.0,0.0,0.0,0.0,0.0087876180709614,78.33052498953683,0.4459223213991579,3.0665435791015625,0.0114821065220964,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.25,17.17,15.92,16.27
2024-08-22,FIS,,Information Technology Services,47.278B,79.22000122070312,79.44999694824219,78.55000305175781,78.35612487792969,78.35612487792969,1791300,0.0,0.0,0.0,0.0,0.0,0.0,-0.0064386158683367,78.39310673304966,0.4074692055115255,0.4380722045898437,0.0109222642385878,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.27,18.06,15.76,17.55
2024-08-23,FIS,,Information Technology Services,47.278B,79.0999984741211,79.44000244140625,78.5,78.92362976074219,78.92362976074219,2002400,0.0,0.0,0.0,0.0,0.0,0.0,0.0072426358972781,78.56094142368862,0.3329950466275521,1.1748428344726562,0.0099257528816253,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,17.12,17.21,15.61,15.86
2024-08-26,FIS,,Information Technology Services,47.278B,79.66999816894531,81.0,79.41000366210938,80.02877807617188,80.02877807617188,2116800,0.0,0.0,0.0,0.0,0.0,0.0,0.0140027558131823,78.83118220738002,0.5956789184221375,1.891685485839844,0.0101611992101802,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.27,16.67,15.81,16.15
2024-08-27,FIS,,Information Technology Services,47.278B,80.16999816894531,81.9000015258789,80.0,81.17375946044922,81.17375946044922,3126800,0.0,0.8326148390769958,2.0,0.0,0.0,0.0,0.0143071206608644,79.19103131975446,1.0550769000266291,2.5189437866210938,0.0097534127041622,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.21,16.81,15.37,15.43
2024-08-28,FIS,,Information Technology Services,47.278B,81.27999877929688,81.80000305175781,80.83999633789062,80.88502502441406,80.88502502441406,1694000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035569922836435,79.48687526157924,1.210647809837852,2.0709075927734375,0.0099192225927526,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,15.51,17.89,15.46,17.11
2024-08-29,FIS,,Information Technology Services,47.278B,81.26000213623047,81.83000183105469,80.4800033569336,80.9746322631836,80.9746322631836,1814000,0.0,0.0,0.0,0.0,0.0,0.0,0.0011078347165309,79.8865498134068,1.167136341893768,2.7977218627929688,0.0087604880889247,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.54,16.57,15.19,15.65
2024-08-30,FIS,,Information Technology Services,47.278B,81.55999755859375,82.4800033569336,81.19999694824219,82.08973693847656,82.08973693847656,4283800,0.0,0.0,0.0,0.0,0.0,0.0,0.0137710372264323,80.34738377162388,1.3225535388268823,3.2258377075195312,0.0088899432329041,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,15.67,16.04,14.78,15.0
2024-09-03,FIS,,Information Technology Services,47.278B,82.0,83.13999938964844,81.98999786376953,82.26895141601562,82.26895141601562,2993700,0.0,0.0,0.0,0.0,0.0,0.0,0.002183153268884,80.90635899135044,1.1572254415021763,3.9128265380859375,0.0079406534600772,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449,15.76,21.99,15.71,20.72
2024-09-04,FIS,,Information Technology Services,47.278B,82.69999694824219,83.29000091552734,82.12999725341797,82.03996276855469,82.03996276855469,2020200,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027834151708461,81.35154942103794,0.8166501725285334,3.1163330078125,0.0078478062913714,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449,23.2,23.31,19.34,21.32
2024-09-05,FIS,,Information Technology Services,47.278B,82.80999755859375,82.91999816894531,81.6500015258789,82.10965728759766,82.10965728759766,2317700,0.0,0.0,0.0,0.0,0.0,0.0,0.0008495191451949,81.64881787981305,0.6066202513666008,2.0808792114257812,0.0068908089425387,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449,20.75,21.53,19.21,19.9
2024-09-06,FIS,,Information Technology Services,47.278B,82.2699966430664,83.11000061035156,81.08000183105469,81.00450134277344,81.00450134277344,2725100,0.0,0.0,0.0,0.0,0.0,0.0,-0.0134595123318234,81.62463814871651,0.6315720410915692,-0.1692581176757812,0.0096197524192914,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449,21.98,23.76,18.83,22.38
2024-09-09,FIS,,Information Technology Services,47.278B,81.86000061035156,82.95999908447266,81.29000091552734,82.02999877929688,82.02999877929688,3340400,0.0,0.0,0.0,0.0,0.0,0.0,0.0126597586495103,81.7882058279855,0.5512574150378702,1.1449737548828125,0.0106020933090115,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449,21.32,21.41,19.29,19.45
