Source,Date,Cumulative Score,Confidence,Text Count,Normalized Score
Yahoo,2024-08-01,-1,0.917526476085186,8,-0.125
Yahoo,2024-08-02,1,0.9752564231554667,6,0.16666666666666666
Yahoo,2024-08-03,-1,0.9999960660934448,1,-1.0
Yahoo,2024-08-04,0,0.9999990463256836,1,0.0
Yahoo,2024-08-05,0,0.9926691770553588,5,0.0
Yahoo,2024-08-06,0,0.9999832510948181,2,0.0
Yahoo,2024-08-07,2,0.9837243954340616,3,0.6666666666666666
Yahoo,2024-08-08,0,0.9883930087089539,1,0.0
Yahoo,2024-08-09,0,0.9202617287635804,5,0.0
Yahoo,2024-08-11,1,0.928531289100647,1,1.0
Yahoo,2024-08-12,0,0.9996353586514791,3,0.0
Yahoo,2024-08-13,0,0.9882107702168551,22,0.0
Yahoo,2024-08-14,-1,0.9776785731315613,10,-0.1
Yahoo,2024-08-15,1,0.937738618680409,14,0.07142857142857142
Yahoo,2024-08-16,1,0.9914512832959493,6,0.16666666666666666
Yahoo,2024-08-17,-1,0.9996035695075989,1,-1.0
Yahoo,2024-08-19,0,0.9989627997080485,3,0.0
Yahoo,2024-08-20,0,0.8286467432975769,5,0.0
Yahoo,2024-08-21,-2,0.9949856698513031,4,-0.5
Yahoo,2024-08-22,1,0.9419403791427612,5,0.2
Yahoo,2024-08-23,0,0.9663424917629787,7,0.0
Yahoo,2024-08-24,0,0.998360812664032,2,0.0
Yahoo,2024-08-25,0,0.9997221827507019,1,0.0
Yahoo,2024-08-26,1,0.9823569506406784,8,0.125
Yahoo,2024-08-27,1,0.9950685699780782,3,0.3333333333333333
Yahoo,2024-08-28,0,0.854069451491038,3,0.0
Yahoo,2024-08-29,1,0.9715268015861511,11,0.09090909090909091
Yahoo,2024-08-30,0,0.9691057503223419,2,0.0
Yahoo,2024-08-31,0,0.8390886783599854,2,0.0
Yahoo,2024-09-02,0,0.9988061189651489,1,0.0
Yahoo,2024-09-03,1,0.9884000569581985,4,0.25
Yahoo,2024-09-04,1,0.9919572075208029,3,0.3333333333333333
Yahoo,2024-09-05,-1,0.9980684399604798,5,-0.2
Yahoo,2024-09-06,-2,0.9943337887525558,4,-0.5
Yahoo,2024-09-09,0,0.9378581345081329,6,0.0
Yahoo,2024-09-10,-4,0.9180174767971039,14,-0.2857142857142857
Yahoo,2024-09-11,1,0.9727233290672302,5,0.2
Yahoo,2024-09-12,-1,0.9545975401997566,8,-0.125
Yahoo,2024-09-13,1,0.9732208768526713,15,0.06666666666666667
Yahoo,2024-09-15,0,0.9999387264251709,1,0.0
Yahoo,2024-09-16,1,0.913701343536377,5,0.2
Yahoo,2024-09-17,1,0.9753761515021324,8,0.125
Yahoo,2024-09-18,-2,0.96551140944163,15,-0.13333333333333333
Yahoo,2024-09-19,-3,0.9706437349319458,10,-0.3
Yahoo,2024-09-20,-1,0.9444694519042969,6,-0.16666666666666666
Yahoo,2024-09-23,-1,0.9992170035839081,2,-0.5
Yahoo,2024-09-24,0,0.9716502726078033,2,0.0
Yahoo,2024-09-25,0,0.918826162815094,3,0.0
Yahoo,2024-09-26,0,0.9993032217025757,1,0.0
Yahoo,2024-09-27,-1,0.9933260281880697,3,-0.3333333333333333
Yahoo,2024-09-30,-1,0.7939942876497904,3,-0.3333333333333333
Yahoo,2024-10-01,1,0.9981772899627686,1,1.0
Yahoo,2024-10-02,0,0.9234049916267395,3,0.0
Yahoo,2024-10-04,0,0.7031462788581848,1,0.0
Yahoo,2024-10-06,0,0.984046071767807,2,0.0
Yahoo,2024-10-07,-1,0.9908430576324463,1,-1.0
Yahoo,2024-10-08,1,0.9441797733306885,2,0.5
Yahoo,2024-10-09,-2,0.9981736739476522,3,-0.6666666666666666
Yahoo,2024-10-10,1,0.972741444905599,3,0.3333333333333333
Yahoo,2024-10-11,-1,0.9960083762804667,3,-0.3333333333333333
Yahoo,2024-10-14,0,0.9919718305269877,3,0.0
Yahoo,2024-10-15,0,0.9884687860806783,3,0.0
Yahoo,2024-10-16,0,0.9000436833926609,7,0.0
Yahoo,2024-10-17,-1,0.9763627350330353,2,-0.5
Yahoo,2024-10-18,-1,0.9352836310863495,6,-0.16666666666666666
Yahoo,2024-10-20,0,0.9902822971343994,1,0.0
Yahoo,2024-10-21,0,0.9995352029800415,3,0.0
Yahoo,2024-10-22,0,0.9174216985702515,3,0.0
Yahoo,2024-10-23,0,0.9364968538284302,1,0.0
Yahoo,2024-10-24,0,0.9999918937683105,1,0.0
Yahoo,2024-10-25,0,0.9999351898829142,3,0.0
Yahoo,2024-10-26,1,0.7428160905838013,2,0.5
Yahoo,2024-10-28,1,0.9041356841723124,3,0.3333333333333333
Yahoo,2024-10-29,0,0.7906731367111206,2,0.0
Yahoo,2024-10-30,2,0.813036459684372,5,0.4
