Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days),Momentum (7 Days)
2024-08-01,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,46.790000915527344,46.790000915527344,43.29999923706055,43.91426086425781,43.91426086425781,717800,3.0,0.9518781426625376,39.0,0.0769230769230769,2153400.0,1.0,0.0,43.91426086425781,43.91426086425781,43.91426086425781
2024-08-02,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,42.189998626708984,42.56999969482422,40.380001068115234,40.52093124389648,40.52093124389648,1229600,1.0,0.9614000916481018,3.0,0.3333333333333333,1229600.0,0.571003993684406,-0.07727170066348976,42.21759605407715,2.399446385358676,40.52093124389648
2024-08-05,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,39.79999923706055,41.61000061035156,39.0,40.799560546875,40.799560546875,1084700,0.0,0.0,0.0,0.0,0.0,0.0,0.006876182121813734,41.74491755167643,1.8838647451451382,40.799560546875
2024-08-06,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,41.279998779296875,41.66999816894531,40.369998931884766,40.87916946411133,40.87916946411133,748700,-1.0,0.9999985694885254,1.0,-1.0,-748700.0,-0.3476827342806724,0.0019512199682854003,41.528480529785156,1.5979187056234003,40.87916946411133
2024-08-07,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,42.279998779296875,42.34000015258789,39.529998779296875,39.41635513305664,39.41635513305664,731100,0.0,0.0,0.0,0.0,0.0,0.0,-0.03578385642934656,41.106055450439456,1.6754769114007486,39.41635513305664
2024-08-08,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,42.43000030517578,43.54999923706055,38.529998779296875,40.66024398803711,40.66024398803711,1735200,-1.0,0.9716497659683228,18.0,-0.0555555555555555,-1735200.0,-0.8057954862078573,0.03155768337233389,41.03175354003906,1.5096035730762165,40.66024398803711
2024-08-09,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,40.349998474121094,41.220001220703125,40.09000015258789,40.26219940185547,40.26219940185547,612900,0.0,0.999334752559662,1.0,0.0,0.0,0.0,-0.009789527733742864,40.92181723458426,1.4084344956971748,40.26219940185547
2024-08-12,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,40.439998626708984,42.709999084472656,40.439998626708984,40.928924560546875,40.928924560546875,713000,0.0,0.0,0.0,0.0,0.0,0.0,0.016559581160404235,40.49534061976841,0.5282489767198733,-2.9853363037109375
2024-08-13,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,41.54999923706055,41.869998931884766,41.11000061035156,41.32696914672851,41.32696914672851,468700,0.0,0.0,0.0,0.0,0.0,0.0,0.009725263745760104,40.61048889160156,0.6154157326150873,0.8060379028320312
2024-08-14,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,41.84000015258789,42.130001068115234,40.790000915527344,40.80950927734375,40.80950927734375,379200,1.0,1.0,1.0,1.0,379200.0,1.0,-0.012521118293179256,40.61191013881138,0.6159364181483749,0.00994873046875
2024-08-15,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,42.130001068115234,43.31999969482422,42.0099983215332,42.81963348388672,42.81963348388672,519200,0.0,0.0,0.0,0.0,0.0,0.0,0.04925626997575616,40.88911928449358,1.0441077910103067,1.9404640197753906
2024-08-16,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,42.779998779296875,43.709999084472656,42.65999984741211,43.227630615234375,43.227630615234375,318300,0.0,0.983134776353836,2.0,0.0,0.0,0.0,0.009528272387039127,41.43358721051897,1.137647442198376,3.8112754821777344
2024-08-19,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,43.400001525878906,43.95000076293945,42.900001525878906,43.72518539428711,43.72518539428711,282300,0.0,0.0,0.0,0.0,0.0,0.0,0.011510109898954068,41.8714359828404,1.3587268477371341,3.06494140625
2024-08-20,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,43.61000061035156,43.720001220703125,42.91999816894531,42.75992965698242,42.75992965698242,339400,0.0,0.0,0.0,0.0,0.0,0.0,-0.02207550931118074,42.22825459071568,1.1821853974382972,2.497730255126953
2024-08-21,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,43.41999816894531,43.84000015258789,43.119998931884766,43.56596755981445,43.56596755981445,435700,0.0,0.0,0.0,0.0,0.0,0.0,0.018850309373706242,42.604975019182476,1.117524300654888,2.637042999267578
2024-08-22,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,43.84000015258789,43.959999084472656,42.189998626708984,42.04344940185547,42.04344940185547,301100,0.0,0.0,0.0,0.0,0.0,0.0,-0.03494741981498806,42.707329341343474,1.008451001400792,0.7164802551269602
2024-08-23,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,42.88999938964844,44.560001373291016,42.810001373291016,43.35699462890625,43.35699462890625,680300,0.0,0.8404210209846497,1.0,0.0,0.0,0.0,0.031242565625284158,43.07125582013811,0.5766407243865963,2.5474853515625
2024-08-26,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,43.61000061035156,43.61000061035156,42.65999984741211,42.71017074584961,42.71017074584961,350900,0.0,0.0,0.0,0.0,0.0,0.0,-0.014918559014360344,43.05561828613281,0.5860096776236647,-0.10946273803710938
2024-08-27,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,42.7599983215332,43.119998931884766,42.310001373291016,42.77983474731445,42.77983474731445,262100,0.0,0.0,0.0,0.0,0.0,0.0,0.001631086934289927,42.99164744785854,0.588538655695216,-0.4477958679199219
2024-08-28,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,42.9900016784668,43.310001373291016,41.880001068115234,42.0235481262207,42.0235481262207,359100,0.0,0.0,0.0,0.0,0.0,0.0,-0.017678577431653797,42.748556409563335,0.5864799091321775,-1.7016372680664062
2024-08-29,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,42.61000061035156,44.0099983215332,42.41999816894531,42.95895004272461,42.95895004272461,325600,1.0,0.959684818983078,2.0,0.5,325600.0,1.0,0.022258994259465092,42.77698789324079,0.5919219808053756,0.1990203857421875
2024-08-30,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,43.779998779296875,44.25,43.310001373291016,43.5958251953125,43.5958251953125,613100,0.0,0.0,0.0,0.0,0.0,0.0,0.014825202942681193,42.78125326974051,0.5986245410806275,0.029857635498046875
2024-09-03,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,42.849998474121094,42.880001068115234,40.08000183105469,40.32190704345703,40.32190704345703,575300,-1.0,0.9997929930686952,1.0,-1.0,-575300.0,-1.766891891891892,-0.07509705659172805,42.53531864711216,1.0977818916737823,-1.7215423583984375
2024-09-04,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,40.18000030517578,41.02000045776367,39.90999984741211,40.13283920288086,40.13283920288086,473700,1.0,1.0,1.0,1.0,473700.0,1.0,-0.004688960776889961,42.074725014822825,1.3442768249310058,-3.2241554260253906
2024-09-05,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,40.18000030517578,40.709999084472656,39.56999969482422,39.5755729675293,39.5755729675293,682500,1.0,0.8606540560722351,4.0,0.25,682500.0,1.0,-0.013885542274605922,41.62692533220564,1.5958685660389067,-3.1345977783203125
2024-09-06,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,39.58000183105469,39.58000183105469,38.20000076293945,38.381439208984375,38.381439208984375,535300,0.0,0.9863829612731934,2.0,0.0,0.0,0.0,-0.030173505245891907,40.998583112444194,1.9026762433065434,-4.398395538330078
2024-09-09,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,38.75,39.11000061035156,38.22999954223633,38.54065704345703,38.54065704345703,579500,0.0,0.0,0.0,0.0,0.0,0.0,0.004148302871232357,40.50102724347796,2.0403829584582165,-3.482891082763672
2024-09-10,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,38.630001068115234,39.060001373291016,38.310001373291016,38.82923889160156,38.82923889160156,442600,0.0,0.0,0.0,0.0,0.0,0.0,0.007487725178611626,39.91106850760324,1.7933259760925169,-4.129711151123047
2024-09-11,KLIC,Technology,Semiconductor Equipment & Materials,2.518B,39.150001525878906,39.70000076293945,38.31999969482422,39.406402587890625,39.406402587890625,406000,0.0,0.0,0.0,0.0,0.0,0.0,0.014864151674471637,39.31257956368582,0.760048361414225,-4.189422607421875
