Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days),Momentum (7 Days),EWMA Volatility,Volatility Class,Interest_Rate,Inflation,GDP,Unemployment,Industrial Production,Stock Market Performance,VIX OPEN,VIX HIGH,VIX LOW,VIX CLOSE
2024-08-01,OS,,Software Infrastructure,7.066B,27.950000762939453,28.209999084472656,27.15999984741211,27.770000457763672,27.770000457763672,680800,12.0,0.9456767549019048,101.0,0.1188118811881188,8169600.0,1.0,0.0,27.770000457763672,27.770000457763672,27.770000457763672,0.0129974400360001,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.2,19.48,15.95,18.59
2024-08-02,OS,,Software Infrastructure,7.066B,27.440000534057617,27.760000228881836,26.11000061035156,27.489999771118164,27.489999771118164,900800,8.0,0.9482612675283012,123.0,0.065040650406504,7206400.0,0.8820994907951429,-0.0100828477504482,27.63000011444092,0.1979903842639281,27.489999771118164,0.0071296500180134,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.52,29.66,20.01,23.39
2024-08-05,OS,,Software Infrastructure,7.066B,26.239999771118164,27.190000534057617,26.0,26.84000015258789,26.84000015258789,401800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0236449481244879,27.36666679382324,0.4771094312346842,26.84000015258789,0.0129303515008427,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.39,65.73,23.39,38.57
2024-08-06,OS,,Software Infrastructure,7.066B,27.11000061035156,27.84199905395508,26.90999984741211,27.260000228881836,27.260000228881836,184500,2.0,0.9588761422431694,318.0,0.0062893081761006,369000.0,0.0451674500587544,0.0156482888936737,27.34000015258789,0.3931921225912624,27.260000228881836,0.0158308415296142,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,33.71,34.77,24.02,27.71
2024-08-07,OS,,Software Infrastructure,7.066B,27.299999237060547,27.940000534057617,27.0,27.040000915527344,27.040000915527344,324800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0080704076121541,27.280000305175783,0.3659917244942143,27.040000915527344,0.0134475101158563,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,24.77,29.76,21.97,27.85
2024-08-08,OS,,Software Infrastructure,7.066B,27.100000381469727,27.729999542236328,27.0,27.25,27.25,303700,0.0,0.0,0.0,0.0,0.0,0.0,0.007766238068138,27.275000254313152,0.3275819851126928,27.25,0.0125939812633464,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,28.34,29.47,23.36,23.79
2024-08-09,OS,,Software Infrastructure,7.066B,27.329999923706055,27.961000442504883,27.0,27.350000381469727,27.350000381469727,311300,0.0,0.0,0.0,0.0,0.0,0.0,0.0036697387695312,27.285714558192662,0.3003806556610038,27.350000381469727,0.0109621836944379,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.78,24.52,20.26,20.37
2024-08-12,OS,,Software Infrastructure,7.066B,27.40999984741211,27.80500030517578,27.079999923706055,27.350000381469727,27.350000381469727,158300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.225714547293528,0.2182395683523963,-0.4200000762939453,0.0094284051181281,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.79,21.19,18.89,20.71
2024-08-13,OS,,Software Infrastructure,7.066B,27.350000381469727,27.829999923706055,27.100000381469727,27.520000457763672,27.520000457763672,148600,0.0,0.0,0.0,0.0,0.0,0.0,0.0062157248235039,27.230000359671457,0.2244994415074246,0.0300006866455078,0.0085929428165952,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.06,20.79,17.95,18.12
2024-08-14,OS,,Software Infrastructure,7.066B,27.399999618530273,28.959999084472656,27.200000762939453,28.309999465942383,28.309999465942383,387100,0.0,0.0,0.0,0.0,0.0,0.0,0.0287063588313221,27.44000026157924,0.4098776630155819,1.4699993133544922,0.0146461461512906,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,18.41,18.49,16.12,16.19
2024-08-15,OS,,Software Infrastructure,7.066B,28.670000076293945,29.36000061035156,28.11000061035156,29.020000457763672,29.020000457763672,296100,0.0,0.0,0.0,0.0,0.0,0.0,0.025079512723956,27.691428865705216,0.7105730550287439,1.760000228881836,0.0148547592044366,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.27,16.68,14.77,15.23
2024-08-16,OS,,Software Infrastructure,7.066B,29.040000915527344,29.6200008392334,28.58799934387207,28.709999084472656,28.709999084472656,329400,0.0,0.0,0.0,0.0,0.0,0.0,-0.0106823352309107,27.930000032697404,0.7353228206536441,1.6699981689453125,0.0168720091624531,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,15.29,15.76,14.65,14.8
2024-08-19,OS,,Software Infrastructure,7.066B,28.780000686645508,29.690000534057617,28.540000915527344,29.299999237060547,29.299999237060547,405700,0.0,0.0,0.0,0.0,0.0,0.0,0.0205503368652832,28.222857066563197,0.8224292252162348,2.049999237060547,0.0159558191990119,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,15.94,16.07,14.46,14.65
2024-08-20,OS,,Software Infrastructure,7.066B,29.959999084472656,30.0,28.760000228881836,29.489999771118164,29.489999771118164,431600,0.0,0.0,0.0,0.0,0.0,0.0,0.0064846600343009,28.5285712650844,0.8414157341143278,2.1399993896484375,0.0139272985011112,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,14.89,15.93,14.78,15.88
2024-08-21,OS,,Software Infrastructure,7.066B,29.510000228881836,29.989999771118164,29.13999938964844,29.700000762939453,29.700000762939453,294100,0.0,0.0,0.0,0.0,0.0,0.0,0.0071210916734885,28.864285605294363,0.7574267334065277,2.3500003814697266,0.012103407877985,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.25,17.17,15.92,16.27
2024-08-22,OS,,Software Infrastructure,7.066B,29.899999618530273,30.479999542236328,28.6200008392334,28.90999984741211,28.90999984741211,260200,0.0,0.0,0.0,0.0,0.0,0.0,-0.0265993567418735,29.062856946672714,0.4762955541846717,1.3899993896484375,0.0195826145205795,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.27,18.06,15.76,17.55
2024-08-23,OS,,Software Infrastructure,7.066B,29.25,30.0,28.969999313354492,29.600000381469727,29.600000381469727,313500,0.0,0.0,0.0,0.0,0.0,0.0,0.0238671925873215,29.247142791748047,0.3753097618422465,1.2900009155273438,0.0203225239026241,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,17.12,17.21,15.61,15.86
2024-08-26,OS,,Software Infrastructure,7.066B,29.90999984741211,30.25,29.770000457763672,29.90999984741211,29.90999984741211,161900,0.0,0.0,0.0,0.0,0.0,0.0,0.0104729547955157,29.374285561697825,0.4320056621362637,0.8899993896484375,0.0177283810708293,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.27,16.67,15.81,16.15
2024-08-27,OS,,Software Infrastructure,7.066B,29.920000076293945,29.920000076293945,28.84000015258789,29.40999984741211,29.40999984741211,190200,-1.0,0.549117386341095,1.0,-1.0,-190200.0,-190200.0,-0.0167168172033027,29.474285670689177,0.3187925622560416,0.7000007629394531,0.0189549056720923,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.21,16.81,15.37,15.43
2024-08-28,OS,,Software Infrastructure,7.066B,29.479999542236328,29.75,29.0,29.549999237060547,29.549999237060547,233000,0.0,0.0,0.0,0.0,0.0,0.0,0.0047602648886364,29.50999995640346,0.3098925615585038,0.25,0.0165039231348337,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,15.51,17.89,15.46,17.11
2024-08-29,OS,,Software Infrastructure,7.066B,29.63999938964844,30.8799991607666,29.549999237060547,30.3700008392334,30.3700008392334,369300,0.0,0.0,0.0,0.0,0.0,0.0,0.0277496319236596,29.635714394705637,0.4481021217924075,0.8800010681152344,0.0186837449272529,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.54,16.57,15.19,15.65
2024-08-30,OS,,Software Infrastructure,7.066B,30.90999984741211,31.114999771118164,29.850000381469727,31.0,31.0,288700,0.0,0.9999732971191406,1.0,0.0,0.0,0.0,0.020744127209662,29.821428571428573,0.6856246855910191,1.2999992370605469,0.0171713301628234,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,15.67,16.04,14.78,15.0
2024-09-03,OS,,Software Infrastructure,7.066B,31.5,31.899999618530273,30.25,30.760000228881836,30.760000228881836,651900,0.0,0.9998753219842912,4.0,0.0,0.0,0.0,-0.0077419281005859,30.08571434020996,0.6300493262568656,1.8500003814697263,0.0173883329716058,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449,15.76,21.99,15.71,20.72
2024-09-04,OS,,Software Infrastructure,7.066B,30.56999969482422,32.494998931884766,28.5,29.56999969482422,29.56999969482422,1065200,0.0,0.0,0.0,0.0,0.0,0.0,-0.0386866230560127,30.08142852783203,0.6339936763008027,-0.0300006866455078,0.0260300128002399,High,5.13,314.686,23386.248,4.1,102.5497,5621.260449,23.2,23.31,19.34,21.32
2024-09-05,OS,,Software Infrastructure,7.066B,29.579999923706055,30.315000534057617,28.719999313354492,29.020000457763672,29.020000457763672,782700,0.0,0.0,0.0,0.0,0.0,0.0,-0.0185999067547104,29.954285757882253,0.7523045324580412,-0.8899993896484375,0.0234691717198763,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449,20.75,21.53,19.21,19.9
2024-09-06,OS,,Software Infrastructure,7.066B,28.799999237060547,29.6200008392334,28.0,28.510000228881836,28.510000228881836,589000,0.0,0.0,0.0,0.0,0.0,0.0,-0.017574094446487,29.825714383806503,0.9192181466390428,-0.8999996185302734,0.0207993431631149,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449,21.98,23.76,18.83,22.38
2024-09-09,OS,,Software Infrastructure,7.066B,29.0,29.11000061035156,27.43000030517578,27.88999938964844,27.88999938964844,829700,24.0,0.9487360571223644,1296.0,0.0185185185185185,19912800.0,1.0,-0.0217467847862486,29.58857154846191,1.179483547478828,-1.6599998474121058,0.0187663016045503,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449,21.32,21.41,19.29,19.45
