Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume
2024-08-01,DELL,Technology,Computer Hardware,92.411B,112.93000030517578,115.20999908447266,107.52999877929688,108.0460205078125,108.0460205078125,8570000
2024-08-02,DELL,Technology,Computer Hardware,92.411B,101.69999694824219,103.80000305175781,99.93000030517578,101.92776489257812,101.92776489257812,11832700
2024-08-05,DELL,Technology,Computer Hardware,92.411B,90.4800033569336,99.88999938964844,90.12999725341797,97.83231353759766,97.83231353759766,13137800
2024-08-06,DELL,Technology,Computer Hardware,92.411B,98.66000366210938,99.2699966430664,93.33999633789062,94.33474731445312,94.33474731445312,15500600
2024-08-07,DELL,Technology,Computer Hardware,92.411B,90.37000274658203,93.02999877929688,86.93000030517578,87.5787582397461,87.5787582397461,21545500
2024-08-08,DELL,Technology,Computer Hardware,92.411B,89.7699966430664,91.69999694824219,88.44999694824219,91.13611602783203,91.13611602783203,10242800
2024-08-09,DELL,Technology,Computer Hardware,92.411B,89.4800033569336,93.43000030517578,88.56999969482422,92.22225952148438,92.22225952148438,8405000
2024-08-12,DELL,Technology,Computer Hardware,92.411B,92.19999694824219,97.9000015258789,91.83999633789062,94.9326171875,94.9326171875,9875300
2024-08-13,DELL,Technology,Computer Hardware,92.411B,97.0999984741211,101.48999786376953,96.56999969482422,99.5860824584961,99.5860824584961,14928400
2024-08-14,DELL,Technology,Computer Hardware,92.411B,101.05999755859375,104.37000274658203,100.30999755859375,102.58541870117188,102.58541870117188,12141000
2024-08-15,DELL,Technology,Computer Hardware,92.411B,107.05999755859375,110.95999908447266,105.41000366210938,109.81970977783203,109.81970977783203,17713200
2024-08-16,DELL,Technology,Computer Hardware,92.411B,108.9000015258789,112.16000366210938,108.05999755859375,110.9058609008789,110.9058609008789,11632600
2024-08-19,DELL,Technology,Computer Hardware,92.411B,111.0,112.05999755859375,108.37999725341797,111.47383880615234,111.47383880615234,8374900
2024-08-20,DELL,Technology,Computer Hardware,92.411B,111.75,112.4800033569336,109.55999755859375,110.31793975830078,110.31793975830078,6189000
2024-08-21,DELL,Technology,Computer Hardware,92.411B,110.8499984741211,111.9000015258789,108.86000061035156,111.30443572998047,111.30443572998047,6714400
2024-08-22,DELL,Technology,Computer Hardware,92.411B,112.55000305175781,114.0199966430664,108.66999816894531,108.59407043457031,108.59407043457031,7018300
2024-08-23,DELL,Technology,Computer Hardware,92.411B,110.3499984741211,112.66000366210938,110.06999969482422,111.61334228515625,111.61334228515625,6023400
2024-08-26,DELL,Technology,Computer Hardware,92.411B,112.01000213623047,114.1500015258789,110.3499984741211,111.27454376220703,111.27454376220703,7307800
2024-08-27,DELL,Technology,Computer Hardware,92.411B,110.33000183105469,112.37000274658203,109.70999908447266,111.46387481689453,111.46387481689453,6271600
2024-08-28,DELL,Technology,Computer Hardware,92.411B,110.30000305175781,112.06999969482422,108.20999908447266,111.16493225097656,111.16493225097656,9528000
2024-08-29,DELL,Technology,Computer Hardware,92.411B,108.27999877929688,114.44000244140625,108.0999984741211,110.34783172607422,110.34783172607422,23836600
2024-08-30,DELL,Technology,Computer Hardware,92.411B,115.36000061035156,117.72000122070312,110.6500015258789,115.1308364868164,115.1308364868164,33433600
2024-09-03,DELL,Technology,Computer Hardware,92.411B,114.87999725341797,116.69000244140625,109.12000274658203,110.37773132324219,110.37773132324219,14159000
2024-09-04,DELL,Technology,Computer Hardware,92.411B,109.0,110.55000305175781,107.30999755859375,108.67378234863281,108.67378234863281,8113600
2024-09-05,DELL,Technology,Computer Hardware,92.411B,107.0,108.30000305175781,105.12999725341797,106.780517578125,106.780517578125,9362400
2024-09-06,DELL,Technology,Computer Hardware,92.411B,106.5199966430664,108.20999908447266,101.41000366210938,101.63878631591797,101.63878631591797,11962600
2024-09-09,DELL,Technology,Computer Hardware,92.411B,107.3499984741211,107.6500015258789,105.0999984741211,105.5150146484375,105.5150146484375,18742700
2024-09-10,DELL,Technology,Computer Hardware,92.411B,106.1500015258789,107.52999877929688,105.41999816894531,106.26235961914062,106.26235961914062,9367400
2024-09-11,DELL,Technology,Computer Hardware,92.411B,107.1500015258789,108.9000015258789,105.55000305175781,108.41471099853516,108.41471099853516,9715100
2024-09-12,DELL,Technology,Computer Hardware,92.411B,108.69999694824219,113.2300033569336,108.5999984741211,111.75284576416016,111.75284576416016,9908500
2024-09-13,DELL,Technology,Computer Hardware,92.411B,112.18000030517578,114.6500015258789,111.4000015258789,113.89523315429688,113.89523315429688,7353300
2024-09-16,DELL,Technology,Computer Hardware,92.411B,112.37999725341797,115.80000305175781,112.2300033569336,114.9913330078125,114.9913330078125,8618900
2024-09-17,DELL,Technology,Computer Hardware,92.411B,117.70999908447266,118.30999755859375,115.04000091552734,116.40630340576172,116.40630340576172,9412700
2024-09-18,DELL,Technology,Computer Hardware,92.411B,117.58000183105469,119.62000274658203,115.94000244140625,115.5792465209961,115.5792465209961,10783600
2024-09-19,DELL,Technology,Computer Hardware,92.411B,120.06999969482422,120.06999969482422,117.36000061035156,117.35293579101562,117.35293579101562,10630500
2024-09-20,DELL,Technology,Computer Hardware,92.411B,116.5,119.05000305175781,115.08000183105469,117.08390045166016,117.08390045166016,75332800
2024-09-23,DELL,Technology,Computer Hardware,92.411B,117.55000305175781,118.0999984741211,116.58000183105469,117.15364837646484,117.15364837646484,8067800
2024-09-24,DELL,Technology,Computer Hardware,92.411B,118.16999816894531,118.44000244140625,116.0,116.89456939697266,116.89456939697266,6851800
2024-09-25,DELL,Technology,Computer Hardware,92.411B,117.2699966430664,120.23999786376953,117.06999969482422,119.74443817138672,119.74443817138672,8535000
2024-09-26,DELL,Technology,Computer Hardware,92.411B,122.37999725341797,127.0,121.38999938964844,126.04206085205078,126.04206085205078,13420500
2024-09-27,DELL,Technology,Computer Hardware,92.411B,124.0,124.41000366210938,120.06999969482422,119.79426574707031,119.79426574707031,13545000
2024-09-30,DELL,Technology,Computer Hardware,92.411B,119.0,119.95999908447266,116.94999694824219,118.1202163696289,118.1202163696289,8638100
2024-10-01,DELL,Technology,Computer Hardware,92.411B,117.38999938964844,117.77999877929688,112.91000366210938,112.75926971435547,112.75926971435547,9641900
2024-10-02,DELL,Technology,Computer Hardware,92.411B,112.97000122070312,116.55999755859375,112.12000274658203,113.0582046508789,113.0582046508789,6047100
2024-10-03,DELL,Technology,Computer Hardware,92.411B,114.0199966430664,116.75,113.62000274658203,115.2603759765625,115.2603759765625,6872500
