Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score
2024-08-01,PLTR,Technology,Software Infrastructure,149.825B,27.020000457763672,27.53499984741211,25.829999923706055,26.079999923706055,26.079999923706055,31189600,4.0,0.9295865849393312,61.0,0.06557377049180328
2024-08-02,PLTR,Technology,Software Infrastructure,149.825B,24.75,24.8700008392334,23.75,24.739999771118164,24.739999771118164,56092600,16.0,0.9458322153263484,194.0,0.08247422680412371
2024-08-05,PLTR,Technology,Software Infrastructure,149.825B,21.739999771118164,24.420000076293945,21.229999542236328,24.09000015258789,24.09000015258789,88023500,57.0,0.953995892867236,710.0,0.08028169014084507
2024-08-06,PLTR,Technology,Software Infrastructure,149.825B,27.049999237060547,27.420000076293945,25.56999969482422,26.59000015258789,26.59000015258789,99622700,52.0,0.9537588371441208,441.0,0.11791383219954649
2024-08-07,PLTR,Technology,Software Infrastructure,149.825B,27.06999969482422,28.36000061035156,26.239999771118164,26.31999969482422,26.31999969482422,75975400,13.0,0.9489328030576096,235.0,0.05531914893617021
2024-08-08,PLTR,Technology,Software Infrastructure,149.825B,27.040000915527344,29.375,26.690000534057617,29.280000686645508,29.280000686645508,96892900,47.0,0.9550468385766404,436.0,0.10779816513761468
2024-08-09,PLTR,Technology,Software Infrastructure,149.825B,29.280000686645508,30.36000061035156,29.100000381469727,30.010000228881836,30.010000228881836,88131100,28.0,0.9544632107019424,450.0,0.06222222222222222
2024-08-12,PLTR,Technology,Software Infrastructure,149.825B,30.219999313354492,31.200000762939453,29.270000457763672,29.3799991607666,29.3799991607666,67890300,11.0,0.9555547595024108,165.0,0.06666666666666667
2024-08-13,PLTR,Technology,Software Infrastructure,149.825B,29.788999557495117,30.850000381469727,29.559999465942383,30.38999938964844,30.38999938964844,57294200,15.0,0.956178500198982,142.0,0.1056338028169014
2024-08-14,PLTR,Technology,Software Infrastructure,149.825B,30.6200008392334,31.3700008392334,30.329999923706055,31.0,31.0,49885600,29.0,0.9662150850608237,168.0,0.17261904761904762
2024-08-15,PLTR,Technology,Software Infrastructure,149.825B,31.309999465942383,31.4950008392334,30.829999923706055,31.219999313354492,31.219999313354492,43407600,-14.0,0.9508888673508304,261.0,-0.05363984674329502
2024-08-16,PLTR,Technology,Software Infrastructure,149.825B,31.040000915527344,32.75,30.979999542236328,32.08000183105469,32.08000183105469,64870600,18.0,0.9643470130486196,358.0,0.05027932960893855
2024-08-19,PLTR,Technology,Software Infrastructure,149.825B,32.41999816894531,32.59000015258789,31.81399917602539,32.5,32.5,52353600,3.0,0.9556952686910343,266.0,0.011278195488721804
2024-08-20,PLTR,Technology,Software Infrastructure,149.825B,32.5,32.720001220703125,31.6299991607666,32.31999969482422,32.31999969482422,40783000,21.0,0.9428853506659284,162.0,0.12962962962962962
2024-08-21,PLTR,Technology,Software Infrastructure,149.825B,32.31999969482422,32.66999816894531,31.969999313354492,32.540000915527344,32.540000915527344,38147600,7.0,0.9489925781885784,105.0,0.06666666666666667
2024-08-22,PLTR,Technology,Software Infrastructure,149.825B,32.54999923706055,33.125,31.850000381469727,31.920000076293945,31.920000076293945,43522200,9.0,0.9555155220958922,126.0,0.07142857142857142
2024-08-23,PLTR,Technology,Software Infrastructure,149.825B,31.989999771118164,32.54999923706055,31.621999740600582,31.780000686645508,31.780000686645508,34121200,0.0,0.9477018005139117,185.0,0.0
2024-08-26,PLTR,Technology,Software Infrastructure,149.825B,31.43000030517578,31.739999771118164,30.790000915527344,30.850000381469727,30.850000381469727,35283600,4.0,0.9561783303817112,120.0,0.03333333333333333
2024-08-27,PLTR,Technology,Software Infrastructure,149.825B,30.549999237060547,31.1200008392334,30.3799991607666,30.84000015258789,30.84000015258789,23541300,6.0,0.9463666339178343,74.0,0.08108108108108109
2024-08-28,PLTR,Technology,Software Infrastructure,149.825B,30.6200008392334,30.799999237060547,29.75,30.36000061035156,30.36000061035156,33961400,2.0,0.9518475075137807,187.0,0.0106951871657754
2024-08-29,PLTR,Technology,Software Infrastructure,149.825B,30.649999618530273,31.81999969482422,30.483999252319336,31.0,31.0,39733000,13.0,0.9555801188843882,117.0,0.1111111111111111
2024-08-30,PLTR,Technology,Software Infrastructure,149.825B,31.049999237060547,31.5,30.700000762939453,31.479999542236328,31.479999542236328,42388000,3.0,0.9380115893313556,123.0,0.024390243902439025
2024-09-03,PLTR,Technology,Software Infrastructure,149.825B,31.350000381469727,31.589000701904297,30.165000915527344,30.510000228881836,30.510000228881836,34531600,7.0,0.9602668298051712,94.0,0.07446808510638298
2024-09-04,PLTR,Technology,Software Infrastructure,149.825B,30.0,30.850000381469727,29.309999465942383,30.59000015258789,30.59000015258789,33419500,5.0,0.9620039870864466,95.0,0.05263157894736842
2024-09-05,PLTR,Technology,Software Infrastructure,149.825B,30.239999771118164,30.739999771118164,30.010000228881836,30.15999984741211,30.15999984741211,24012300,8.0,0.9533389229623098,63.0,0.12698412698412698
2024-09-06,PLTR,Technology,Software Infrastructure,149.825B,30.600000381469727,31.040000915527344,29.5,30.329999923706055,30.329999923706055,50946800,21.0,0.9618439474848034,469.0,0.04477611940298507
2024-09-09,PLTR,Technology,Software Infrastructure,149.825B,32.70000076293945,34.70000076293945,32.470001220703125,34.599998474121094,34.599998474121094,140582500,69.0,0.9555724279388137,736.0,0.09375
2024-09-10,PLTR,Technology,Software Infrastructure,149.825B,34.810001373291016,35.20000076293945,33.709999084472656,34.7599983215332,34.7599983215332,91721000,50.0,0.9444148016959122,485.0,0.10309278350515463
2024-09-11,PLTR,Technology,Software Infrastructure,149.825B,34.0099983215332,34.869998931884766,33.619998931884766,34.849998474121094,34.849998474121094,68302300,10.0,0.9573124279287568,239.0,0.04184100418410042
2024-09-12,PLTR,Technology,Software Infrastructure,149.825B,34.86000061035156,35.400001525878906,34.53099822998047,34.90999984741211,34.90999984741211,54391800,19.0,0.9610334016382694,320.0,0.059375
2024-09-13,PLTR,Technology,Software Infrastructure,149.825B,34.970001220703125,36.0099983215332,34.88999938964844,35.59000015258789,35.59000015258789,49727200,14.0,0.953863236972754,278.0,0.050359712230215826
2024-09-16,PLTR,Technology,Software Infrastructure,149.825B,35.779998779296875,36.91999816894531,35.560001373291016,36.310001373291016,36.310001373291016,74767300,30.0,0.9580382238299563,361.0,0.08310249307479224
2024-09-17,PLTR,Technology,Software Infrastructure,149.825B,37.0,37.04999923706055,35.869998931884766,36.45000076293945,36.45000076293945,64461800,30.0,0.9503623240354054,351.0,0.08547008547008547
2024-09-18,PLTR,Technology,Software Infrastructure,149.825B,35.900001525878906,37.11000061035156,35.87099838256836,36.380001068115234,36.380001068115234,66279800,11.0,0.9485869717860372,318.0,0.03459119496855346
2024-09-19,PLTR,Technology,Software Infrastructure,149.825B,37.0,37.349998474121094,36.20000076293945,36.83000183105469,36.83000183105469,59882000,-2.0,0.9539434435028656,408.0,-0.004901960784313725
2024-09-20,PLTR,Technology,Software Infrastructure,149.825B,36.0099983215332,37.290000915527344,35.709999084472656,37.20000076293945,37.20000076293945,450290500,20.0,0.9502220168346314,410.0,0.04878048780487805
2024-09-23,PLTR,Technology,Software Infrastructure,149.825B,36.86000061035156,38.189998626708984,36.56999969482422,37.95000076293945,37.95000076293945,79460700,23.0,0.9572293107289388,498.0,0.04618473895582329
2024-09-24,PLTR,Technology,Software Infrastructure,149.825B,37.970001220703125,37.97999954223633,36.43000030517578,36.900001525878906,36.900001525878906,79519200,8.0,0.9562277824847728,462.0,0.017316017316017316
2024-09-25,PLTR,Technology,Software Infrastructure,149.825B,36.88999938964844,37.18000030517578,36.382999420166016,37.119998931884766,37.119998931884766,46511700,22.0,0.9541646758863582,402.0,0.05472636815920398
2024-09-26,PLTR,Technology,Software Infrastructure,149.825B,37.2599983215332,37.439998626708984,36.599998474121094,37.099998474121094,37.099998474121094,48602000,13.0,0.9583230378391506,222.0,0.05855855855855856
2024-09-27,PLTR,Technology,Software Infrastructure,149.825B,36.90999984741211,37.470001220703125,36.59000015258789,36.84000015258789,36.84000015258789,43219100,-16.0,0.9327390066841069,408.0,-0.0392156862745098
2024-09-30,PLTR,Technology,Software Infrastructure,149.825B,36.58000183105469,37.31999969482422,36.150001525878906,37.20000076293945,37.20000076293945,42110200,13.0,0.9628614127350766,209.0,0.06220095693779904
