Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume
2024-08-01,VSAT,Technology,Communication Equipment,950.116M,20.110000610351562,20.31999969482422,18.389999389648438,18.780000686645508,18.780000686645508,1345700
2024-08-02,VSAT,Technology,Communication Equipment,950.116M,17.989999771118164,18.860000610351562,17.549999237060547,18.639999389648438,18.639999389648438,1128500
2024-08-05,VSAT,Technology,Communication Equipment,950.116M,17.049999237060547,17.770000457763672,16.549999237060547,17.31999969482422,17.31999969482422,1389100
2024-08-06,VSAT,Technology,Communication Equipment,950.116M,17.309999465942383,18.049999237060547,17.260000228881836,17.540000915527344,17.540000915527344,1104600
2024-08-07,VSAT,Technology,Communication Equipment,950.116M,18.15999984741211,18.719999313354492,17.690000534057617,17.770000457763672,17.770000457763672,1358600
2024-08-08,VSAT,Technology,Communication Equipment,950.116M,20.520000457763672,26.700000762939453,20.280000686645508,24.489999771118164,24.489999771118164,8346600
2024-08-09,VSAT,Technology,Communication Equipment,950.116M,24.690000534057617,24.799999237060547,22.190000534057617,22.81999969482422,22.81999969482422,2397300
2024-08-12,VSAT,Technology,Communication Equipment,950.116M,22.8799991607666,22.899999618530273,21.520000457763672,21.6200008392334,21.6200008392334,1327100
2024-08-13,VSAT,Technology,Communication Equipment,950.116M,18.280000686645508,18.290000915527344,16.1200008392334,16.739999771118164,16.739999771118164,11977800
2024-08-14,VSAT,Technology,Communication Equipment,950.116M,16.700000762939453,17.200000762939453,16.229999542236328,16.770000457763672,16.770000457763672,3605600
2024-08-15,VSAT,Technology,Communication Equipment,950.116M,16.90999984741211,17.510000228881836,16.81999969482422,17.43000030517578,17.43000030517578,2506800
2024-08-16,VSAT,Technology,Communication Equipment,950.116M,17.3700008392334,18.170000076293945,17.309999465942383,17.56999969482422,17.56999969482422,2363700
2024-08-19,VSAT,Technology,Communication Equipment,950.116M,17.59000015258789,18.09000015258789,17.450000762939453,17.950000762939453,17.950000762939453,1229700
2024-08-20,VSAT,Technology,Communication Equipment,950.116M,17.950000762939453,17.969999313354492,17.43000030517578,17.610000610351562,17.610000610351562,1051000
2024-08-21,VSAT,Technology,Communication Equipment,950.116M,17.65999984741211,17.84000015258789,17.350000381469727,17.510000228881836,17.510000228881836,1110100
2024-08-22,VSAT,Technology,Communication Equipment,950.116M,17.579999923706055,17.6200008392334,16.299999237060547,16.579999923706055,16.579999923706055,1414800
2024-08-23,VSAT,Technology,Communication Equipment,950.116M,16.540000915527344,17.510000228881836,16.5,17.139999389648438,17.139999389648438,1850900
2024-08-26,VSAT,Technology,Communication Equipment,950.116M,17.290000915527344,17.399999618530273,16.790000915527344,17.020000457763672,17.020000457763672,902600
2024-08-27,VSAT,Technology,Communication Equipment,950.116M,16.8700008392334,16.950000762939453,16.389999389648438,16.610000610351562,16.610000610351562,1153400
