Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days),Momentum (7 Days),EWMA Volatility,Volatility Class,Interest_Rate,Inflation,GDP,Unemployment,Industrial Production,Stock Market Performance,VIX OPEN,VIX HIGH,VIX LOW,VIX CLOSE
2024-08-01,SEDG,Technology,Solar,616.589M,29.040000915527344,29.520000457763672,26.38999938964844,26.540000915527344,26.540000915527344,3029600,2,0.93903785943985,6,0.3333333333333333,6059200,1.0,0.0,26.540000915527344,26.540000915527344,26.540000915527344,0.0252710391457562,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.2,19.48,15.95,18.59
2024-08-02,SEDG,Technology,Solar,616.589M,25.1200008392334,26.829999923706055,24.924999237060547,25.31999969482422,25.31999969482422,3238100,2,0.8018243114153544,3,0.6666666666666666,6476200,1.0,-0.04596839407,25.93000030517578,0.8626711362150454,25.31999969482422,0.0325045631671525,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.52,29.66,20.01,23.39
2024-08-05,SEDG,Technology,Solar,616.589M,23.469999313354492,26.114999771118164,23.21299934387207,25.020000457763672,25.020000457763672,2655300,0,0.9669242898623148,6,0.0,0,0.0,-0.0118483112431423,25.62666702270508,0.8050676899445368,25.020000457763672,0.0225207234522305,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.39,65.73,23.39,38.57
2024-08-06,SEDG,Technology,Solar,616.589M,24.84000015258789,24.959999084472656,23.650999069213867,23.899999618530273,23.899999618530273,2870600,0,0.9046114161610604,8,0.0,0,0.0,-0.0447642213725805,25.195000171661377,1.085096495596142,23.899999618530273,0.0246850328748421,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,33.71,34.77,24.02,27.71
2024-08-07,SEDG,Technology,Solar,616.589M,25.3700008392334,26.06999969482422,23.530000686645508,23.59000015258789,23.59000015258789,5202900,-2,0.9901943802833556,26,-0.0769230769230769,-10405800,-1.6067755782712083,-0.0129706891585903,24.87400016784668,1.1824892455373326,23.59000015258789,0.0207138323826853,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,24.77,29.76,21.97,27.85
2024-08-08,SEDG,Technology,Solar,616.589M,19.850000381469727,23.100000381469727,19.805999755859375,22.8700008392334,22.8700008392334,9951500,-6,0.9686117437150744,45,-0.1333333333333333,-59709000,-9.219758500355146,-0.0305213780711021,24.540000279744465,1.337146291234773,22.8700008392334,0.0185023579887098,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,28.34,29.47,23.36,23.79
2024-08-09,SEDG,Technology,Solar,616.589M,22.86000061035156,23.0,20.520000457763672,21.200000762939453,21.200000762939453,5013300,-5,0.8922021263524106,19,-0.2631578947368421,-25066500,-3.870556808004694,-0.0730214261045879,24.062857491629465,1.7560249196846631,21.200000762939453,0.0292552988094599,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.78,24.52,20.26,20.37
2024-08-12,SEDG,Technology,Solar,616.589M,21.209999084472656,22.420000076293945,21.149999618530273,21.440000534057617,21.440000534057617,3629500,-3,0.9311476647853852,12,-0.25,-10888500,-1.6813100274852537,0.0113207435132605,23.33428600856236,1.608786568974348,-5.100000381469727,0.0330771972128718,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.79,21.19,18.89,20.71
2024-08-13,SEDG,Technology,Solar,616.589M,21.549999237060547,22.1299991607666,21.010000228881836,21.8799991607666,21.8799991607666,2906300,5,0.940677098929882,16,0.3125,14531500,1.0,0.0205223234957501,22.842857360839844,1.4148346150888054,-3.440000534057617,0.0350575046320849,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.06,20.79,17.95,18.12
2024-08-14,SEDG,Technology,Solar,616.589M,22.18000030517578,22.700000762939453,21.049999237060547,22.3700008392334,22.3700008392334,3837800,1,0.9423297680914402,16,0.0625,3837800,0.2641021229742284,0.02239495874138,22.46428598676409,1.0401097023051922,-2.6499996185302734,0.0343164029011752,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,18.41,18.49,16.12,16.19
2024-08-15,SEDG,Technology,Solar,616.589M,23.059999465942383,25.625,23.049999237060547,24.56999969482422,24.56999969482422,3407300,6,0.9606445056420786,27,0.2222222222222222,20443800,1.0,0.0983459442581859,22.560000283377512,1.2110324217250918,0.6700000762939453,0.0561433910067357,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.27,16.68,14.77,15.23
