Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score
2024-08-01,SEDG,Technology,Solar,616.589M,29.040000915527344,29.520000457763672,26.38999938964844,26.540000915527344,26.540000915527344,3029600,2,0.93903785943985,6,0.3333333333333333
2024-08-02,SEDG,Technology,Solar,616.589M,25.1200008392334,26.829999923706055,24.924999237060547,25.31999969482422,25.31999969482422,3238100,2,0.8018243114153544,3,0.6666666666666666
2024-08-05,SEDG,Technology,Solar,616.589M,23.469999313354492,26.114999771118164,23.21299934387207,25.020000457763672,25.020000457763672,2655300,0,0.9669242898623148,6,0.0
2024-08-06,SEDG,Technology,Solar,616.589M,24.84000015258789,24.959999084472656,23.650999069213867,23.899999618530273,23.899999618530273,2870600,0,0.9046114161610604,8,0.0
2024-08-07,SEDG,Technology,Solar,616.589M,25.3700008392334,26.06999969482422,23.530000686645508,23.59000015258789,23.59000015258789,5202900,-2,0.9901943802833556,26,-0.07692307692307693
2024-08-08,SEDG,Technology,Solar,616.589M,19.850000381469727,23.100000381469727,19.805999755859375,22.8700008392334,22.8700008392334,9951500,-6,0.9686117437150745,45,-0.13333333333333333
2024-08-09,SEDG,Technology,Solar,616.589M,22.86000061035156,23.0,20.520000457763672,21.200000762939453,21.200000762939453,5013300,-5,0.8922021263524106,19,-0.2631578947368421
2024-08-12,SEDG,Technology,Solar,616.589M,21.209999084472656,22.420000076293945,21.149999618530273,21.440000534057617,21.440000534057617,3629500,-3,0.9311476647853852,12,-0.25
2024-08-13,SEDG,Technology,Solar,616.589M,21.549999237060547,22.1299991607666,21.010000228881836,21.8799991607666,21.8799991607666,2906300,5,0.940677098929882,16,0.3125
2024-08-14,SEDG,Technology,Solar,616.589M,22.18000030517578,22.700000762939453,21.049999237060547,22.3700008392334,22.3700008392334,3837800,1,0.9423297680914402,16,0.0625
2024-08-15,SEDG,Technology,Solar,616.589M,23.059999465942383,25.625,23.049999237060547,24.56999969482422,24.56999969482422,3407300,6,0.9606445056420786,27,0.2222222222222222
2024-08-16,SEDG,Technology,Solar,616.589M,24.350000381469727,25.299999237060547,24.049999237060547,25.290000915527344,25.290000915527344,2541500,-1,0.9741445705294608,8,-0.125
2024-08-19,SEDG,Technology,Solar,616.589M,25.559999465942383,27.90999984741211,25.450000762939453,27.530000686645508,27.530000686645508,3952700,1,0.9682085591813793,23,0.043478260869565216
