Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days),Momentum (7 Days),EWMA Volatility,Volatility Class,Interest_Rate,Inflation,GDP,Unemployment,Industrial Production,Stock Market Performance,VIX OPEN,VIX HIGH,VIX LOW,VIX CLOSE,Event_Flag
2024-08-01,SMCI,Technology,Computer Hardware,10.88B,70.45600128173828,72.44499969482422,65.85800170898438,67.2239990234375,67.2239990234375,54317000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.2239990234375,67.2239990234375,67.2239990234375,0.0801855226496591,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.2,19.48,15.95,18.59,0
2024-08-02,SMCI,Technology,Computer Hardware,10.88B,63.0,63.698001861572266,58.24599838256836,62.46500015258789,62.46500015258789,77147000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0707931533378488,64.8444995880127,3.3651203732368815,62.46500015258789,0.050058318786772,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.52,29.66,20.01,23.39,0
2024-08-05,SMCI,Technology,Computer Hardware,10.88B,53.55899810791016,62.67399978637695,52.95000076293945,60.882999420166016,60.882999420166016,70791000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0253261943257409,63.523999532063804,3.3004815946267687,60.882999420166016,0.0349488214139426,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.39,65.73,23.39,38.57,0
2024-08-06,SMCI,Technology,Computer Hardware,10.88B,61.60100173950195,62.87900161743164,58.88199996948242,61.694000244140625,61.694000244140625,111233000,-6.0,0.947671783321044,34.0,-0.1764705882352941,-667398000.0,-667398000.0,0.0133206450355332,63.06649971008301,2.845934559934552,61.694000244140625,0.0324082849404195,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,33.71,34.77,24.02,27.71,0
2024-08-07,SMCI,Technology,Computer Hardware,10.88B,53.24599838256836,54.70000076293945,48.88800048828125,49.27000045776367,49.27000045776367,181205000,-9.0,0.9351753884995424,162.0,-0.0555555555555555,-1630845000.0,-1630845000.0,-0.2013810052389482,60.30719985961914,6.6440338623024795,49.27000045776367,0.0974455527747087,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,24.77,29.76,21.97,27.85,0
2024-08-08,SMCI,Technology,Computer Hardware,10.88B,49.70000076293945,52.86199951171875,47.85599899291992,50.99399948120117,50.99399948120117,118238000,1.0,0.9285330399870872,24.0,0.0416666666666666,118238000.0,1.0,0.0349908465074073,58.75499979654948,7.054820974730568,50.99399948120117,0.0939871611726656,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,28.34,29.47,23.36,23.79,0
2024-08-09,SMCI,Technology,Computer Hardware,10.88B,51.03900146484375,51.49599838256836,49.20399856567383,50.875999450683594,50.875999450683594,59190000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023139983472187,57.629428318568635,7.095336065723487,50.875999450683594,0.0818782886729901,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.78,24.52,20.26,20.37,0
2024-08-12,SMCI,Technology,Computer Hardware,10.88B,51.11100006103515,56.400001525878906,51.047000885009766,54.097999572753906,54.097999572753906,91752000,0.0,0.0,0.0,0.0,0.0,0.0,0.0633304535902739,55.75428553989955,5.742601649174553,-13.125999450683594,0.0823397371268477,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.79,21.19,18.89,20.71,0
2024-08-13,SMCI,Technology,Computer Hardware,10.88B,56.38399887084961,58.387001037597656,54.862998962402344,56.74300003051758,56.74300003051758,81160000,0.0,0.0,0.0,0.0,0.0,0.0,0.0488927590419776,54.93685695103237,4.985502005019842,-5.7220001220703125,0.0753339339834289,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.06,20.79,17.95,18.12,0
2024-08-14,SMCI,Technology,Computer Hardware,10.88B,58.4119987487793,58.529998779296875,54.63600158691406,57.70899963378906,57.70899963378906,70012000,0.0,0.0,0.0,0.0,0.0,0.0,0.0170241193231226,54.48342841012137,4.472515402445606,-3.173999786376953,0.0652103349779018,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,18.41,18.49,16.12,16.19,0
