Ticker Name,Date,Normalized VWS,Normalized Volatility,Normalized EWMA Volatility,Event Flag,Close,Volatility (7 Days)
AFRM,2024-08-01,0.1692213401176787,1.0,0.0886530471503603,0.0,26.420000076293945,26.420000076293945
AFRM,2024-08-02,0.1826163391538646,0.0023683987873038,0.0,0.0,25.770000457763672,0.4596191380314254
AFRM,2024-08-05,0.1840281994169561,0.0209805976011379,0.0661005946516591,0.0,24.559999465942383,0.9439459884624564
AFRM,2024-08-06,0.1960895684745328,0.0250193898945233,0.0242278292568666,0.0,24.15999984741211,1.0490434877190464
AFRM,2024-08-07,0.2063530208990559,0.0244695943253753,0.0084097395496852,0.0,24.1200008392334,1.034736701129788
AFRM,2024-08-08,0.1958718611292504,0.0204224333938706,0.1119494212772203,0.0,25.21500015258789,0.9294214330763308
AFRM,2024-08-09,0.2071543240436374,0.0178219430186015,0.0779805108380274,0.0,25.440000534057617,0.8617514427851171
AFRM,2024-08-12,0.186824003301594,0.0094599689711634,0.0555439152854018,0.0,25.170000076293945,0.6441560584734329
AFRM,2024-08-13,0.1972740620220734,0.0140722281738944,0.0909929660888365,0.0,26.25,0.7641763202046709
AFRM,2024-08-14,0.1913606167730825,0.020730481693426,0.060655487150532,0.0,26.579999923706055,0.9374374694510004
AFRM,2024-08-15,0.1913606167730825,0.036891123758437,0.1286787430425335,0.0,28.3700008392334,1.3579698821217874
AFRM,2024-08-16,0.1913606167730825,0.038852737933524,0.107273824242637,0.0,28.450000762939453,1.4090150286240144
AFRM,2024-08-19,0.1974984566236955,0.0570956570729326,0.1340120008064303,0.0,30.34000015258789,1.8837324791431045
AFRM,2024-08-20,0.2078176361843831,0.0552584064230449,0.1973322203117224,0.0,29.290000915527344,1.8359235217161565
AFRM,2024-08-21,0.1913606167730825,0.0440511283458461,0.1530496129648259,0.0,29.75,1.5442876033957549
AFRM,2024-08-22,0.2335722771402829,0.0340934196566531,0.1163525491143854,0.0,29.959999084472656,1.2851679939833571
AFRM,2024-08-23,0.182749341252177,0.0264077787296839,0.1202648438388861,0.0,31.459999084472656,1.0851721578688158
AFRM,2024-08-26,0.1913606167730825,0.0306329803650631,0.0886533955308346,0.0,31.8799991607666,1.1951204031550329
AFRM,2024-08-27,0.2002887408681799,0.0312504869972709,0.0589510152815663,0.0,32.5099983215332,1.211189167801754
AFRM,2024-08-28,0.3653874405258773,0.0320952584764871,0.107521266952058,0.0,31.579999923706055,1.2331718208969185
AFRM,2024-08-29,1.0,0.1415842133781474,1.0,0.0,41.65999984741211,4.082294657747942
AFRM,2024-08-30,0.0,0.2012774490864154,0.8537685548229655,0.0,44.0099983215332,5.635632720155354
AFRM,2024-09-03,0.1572991296801241,0.2041846449349451,0.8456740029162798,0.0,41.59000015258789,5.711283803780034
AFRM,2024-09-04,0.205047838296622,0.1924036777155666,0.7589860115909519,0.0,40.22999954223633,5.404719340039631
AFRM,2024-09-05,0.159751548259063,0.1686907306361314,0.6527841073698296,0.0,39.63999938964844,4.787660759895726
AFRM,2024-09-06,0.2017102605015399,0.1365820685688049,0.5669455574212701,0.0,38.439998626708984,3.952128788301714
AFRM,2024-09-09,0.2166457698751627,0.0636654928359161,0.4744628306966321,0.0,38.16999816894531,2.0546928205171637
AFRM,2024-09-10,0.1596884969850027,0.0734061536623113,0.4005464779218176,0.0,37.27000045776367,2.308164407961113
AFRM,2024-09-11,0.2033913093690372,0.0417325170255339,0.4193444433793254,0.0,40.2400016784668,1.4839526730969308
AFRM,2024-09-12,0.2347088984241851,0.0431936086113546,0.3512224520313511,0.0,41.7400016784668,1.5219732150559937
AFRM,2024-09-13,0.2195377428747814,0.0741388323230675,0.302531167362007,0.0,44.0099983215332,2.3272301804521267
AFRM,2024-09-16,0.2210399341719223,0.0918919626552177,0.2577828989978556,0.0,44.060001373291016,2.7892023410262397
AFRM,2024-09-17,0.1709508981303705,0.0951793069931852,0.2160805133136457,0.0,44.0,2.874745652991438
AFRM,2024-09-18,0.2045955462448189,0.0871683868242689,0.1715094833624464,0.0,44.279998779296875,2.6662853967222104
AFRM,2024-09-19,0.168025064261349,0.049667346343896,0.1307821349170591,0.0,44.97999954223633,1.6904328923826617
AFRM,2024-09-20,0.2140828523462292,0.0262581859515245,0.1021401848637913,0.0,44.93000030517578,1.0812794528844212
AFRM,2024-09-23,0.2072539960071772,0.0013820309564685,0.0788767189127189,0.0,44.66999816894531,0.4339518630547639
AFRM,2024-09-24,0.1700308165755643,0.0,0.0524895691448491,0.0,44.619998931884766,0.397988637697045
AFRM,2024-09-25,0.1913606167730825,0.0082786865451405,0.0717838774647421,0.0,43.2400016784668,0.6134167136712507
AFRM,2024-09-26,0.1830485694366485,0.0314188881603125,0.0794555130995169,0.0,41.63999938964844,1.2155713047926948
AFRM,2024-09-27,0.1805501892387397,0.0470333187131962,0.0510154245820378,0.0,41.15999984741211,1.6218901952470124
AFRM,2024-09-30,0.1975518485274874,0.0534182177507331,0.0269872678998185,0.0,40.81999969482422,1.7880381110360832
AFRM,2024-10-01,0.1715150690422065,0.0707674951666241,0.0823184275545148,0.0,38.47999954223633,2.2395012064037885
AFRM,2024-10-02,0.1976150059484737,0.0679665874843058,0.0968486297120915,0.0,39.04999923706055,2.1666159546560486
AFRM,2024-10-03,0.1953974905168336,0.0539400610854082,0.0660639029036889,0.0,38.5,1.8016175242601544
AFRM,2024-10-04,0.2298834591669759,0.0353972364882856,0.0819199254673667,0.0,39.36000061035156,1.3190959304899332
AFRM,2024-10-07,0.2024816302129816,0.027757539171629,0.0604345621435004,0.0,38.599998474121094,1.1202956395284789
AFRM,2024-10-08,0.2465498003164027,0.0276584543317761,0.1812068875465801,0.0,41.150001525878906,1.1177172526924346
