Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume
2024-08-01,RUM,Technology,Software Application,1.592B,6.389999866485596,6.389999866485596,6.010000228881836,6.150000095367432,6.150000095367432,821200
2024-08-02,RUM,Technology,Software Application,1.592B,5.949999809265137,6.139999866485596,5.840000152587891,6.019999980926514,6.019999980926514,1115900
2024-08-05,RUM,Technology,Software Application,1.592B,5.510000228881836,5.994999885559082,5.480000019073486,5.909999847412109,5.909999847412109,1412300
2024-08-06,RUM,Technology,Software Application,1.592B,5.940000057220459,5.945000171661377,5.670000076293945,5.829999923706055,5.829999923706055,1037800
2024-08-07,RUM,Technology,Software Application,1.592B,5.889999866485596,5.974999904632568,5.539999961853027,5.539999961853027,5.539999961853027,903000
2024-08-08,RUM,Technology,Software Application,1.592B,5.590000152587891,5.849999904632568,5.539999961853027,5.809999942779541,5.809999942779541,765100
2024-08-09,RUM,Technology,Software Application,1.592B,5.949999809265137,5.949999809265137,5.704999923706055,5.849999904632568,5.849999904632568,774600
2024-08-12,RUM,Technology,Software Application,1.592B,5.860000133514404,5.945000171661377,5.559999942779541,5.75,5.75,2285300
2024-08-13,RUM,Technology,Software Application,1.592B,6.0,6.15500020980835,5.590000152587891,6.059999942779541,6.059999942779541,2092200
2024-08-14,RUM,Technology,Software Application,1.592B,6.119999885559082,6.210000038146973,5.835000038146973,6.050000190734863,6.050000190734863,1487500
2024-08-15,RUM,Technology,Software Application,1.592B,6.099999904632568,6.369999885559082,6.099999904632568,6.289999961853027,6.289999961853027,1031500
2024-08-16,RUM,Technology,Software Application,1.592B,6.380000114440918,6.449999809265137,6.250999927520752,6.300000190734863,6.300000190734863,752700
2024-08-19,RUM,Technology,Software Application,1.592B,6.260000228881836,6.460000038146973,6.25,6.409999847412109,6.409999847412109,658300
2024-08-20,RUM,Technology,Software Application,1.592B,6.400000095367432,6.46999979019165,6.130000114440918,6.170000076293945,6.170000076293945,635200
2024-08-21,RUM,Technology,Software Application,1.592B,6.159999847412109,6.355000019073486,6.119999885559082,6.289999961853027,6.289999961853027,614300
2024-08-22,RUM,Technology,Software Application,1.592B,6.28000020980835,6.28000020980835,6.110000133514404,6.119999885559082,6.119999885559082,429400
2024-08-23,RUM,Technology,Software Application,1.592B,6.119999885559082,6.349999904632568,5.920000076293945,5.929999828338623,5.929999828338623,1397700
2024-08-26,RUM,Technology,Software Application,1.592B,5.960000038146973,6.039999961853027,5.919000148773193,5.989999771118164,5.989999771118164,585900
2024-08-27,RUM,Technology,Software Application,1.592B,5.920000076293945,6.03000020980835,5.883999824523926,5.96999979019165,5.96999979019165,416600
2024-08-28,RUM,Technology,Software Application,1.592B,5.949999809265137,5.994999885559082,5.820000171661377,5.840000152587891,5.840000152587891,491300
2024-08-29,RUM,Technology,Software Application,1.592B,5.880000114440918,5.929999828338623,5.565000057220459,5.579999923706055,5.579999923706055,1178100
2024-08-30,RUM,Technology,Software Application,1.592B,5.625,5.809999942779541,5.550000190734863,5.75,5.75,864800
2024-09-03,RUM,Technology,Software Application,1.592B,5.650000095367432,5.723999977111816,5.460000038146973,5.489999771118164,5.489999771118164,797500
2024-09-04,RUM,Technology,Software Application,1.592B,5.460000038146973,5.679999828338623,5.429999828338623,5.550000190734863,5.550000190734863,587600
2024-09-05,RUM,Technology,Software Application,1.592B,5.550000190734863,5.670000076293945,5.534999847412109,5.590000152587891,5.590000152587891,459300
2024-09-06,RUM,Technology,Software Application,1.592B,5.630000114440918,5.630000114440918,5.070000171661377,5.079999923706055,5.079999923706055,1272800
2024-09-09,RUM,Technology,Software Application,1.592B,5.079999923706055,5.190000057220459,5.059999942779541,5.119999885559082,5.119999885559082,706900
2024-09-10,RUM,Technology,Software Application,1.592B,5.150000095367432,5.454999923706055,5.150000095367432,5.409999847412109,5.409999847412109,983400
2024-09-11,RUM,Technology,Software Application,1.592B,5.300000190734863,5.340000152587891,4.920000076293945,5.190000057220459,5.190000057220459,1371900
2024-09-12,RUM,Technology,Software Application,1.592B,5.199999809265137,5.525000095367432,5.184999942779541,5.460000038146973,5.460000038146973,696100
2024-09-13,RUM,Technology,Software Application,1.592B,5.5,5.764999866485596,5.489999771118164,5.710000038146973,5.710000038146973,1053100
2024-09-16,RUM,Technology,Software Application,1.592B,5.630000114440918,5.679999828338623,5.53000020980835,5.650000095367432,5.650000095367432,606500
2024-09-17,RUM,Technology,Software Application,1.592B,5.610000133514404,5.798999786376953,5.550000190734863,5.550000190734863,5.550000190734863,622100
2024-09-18,RUM,Technology,Software Application,1.592B,5.610000133514404,5.644999980926514,5.239999771118164,5.269999980926514,5.269999980926514,1221100
2024-09-19,RUM,Technology,Software Application,1.592B,5.389999866485596,5.460000038146973,5.300000190734863,5.389999866485596,5.389999866485596,503600
2024-09-20,RUM,Technology,Software Application,1.592B,5.369999885559082,5.389999866485596,5.210000038146973,5.210000038146973,5.210000038146973,926100
2024-09-23,RUM,Technology,Software Application,1.592B,5.199999809265137,5.199999809265137,5.03000020980835,5.050000190734863,5.050000190734863,949700
2024-09-24,RUM,Technology,Software Application,1.592B,5.059999942779541,5.195000171661377,5.050000190734863,5.179999828338623,5.179999828338623,628300
2024-09-25,RUM,Technology,Software Application,1.592B,5.199999809265137,5.335000038146973,5.179999828338623,5.260000228881836,5.260000228881836,554300
2024-09-26,RUM,Technology,Software Application,1.592B,5.300000190734863,5.420000076293945,5.25,5.260000228881836,5.260000228881836,633900
2024-09-27,RUM,Technology,Software Application,1.592B,5.309999942779541,5.460000038146973,5.309999942779541,5.380000114440918,5.380000114440918,794200
2024-09-30,RUM,Technology,Software Application,1.592B,5.349999904632568,5.53000020980835,5.329999923706055,5.360000133514404,5.360000133514404,613500
2024-10-01,RUM,Technology,Software Application,1.592B,5.400000095367432,5.400000095367432,5.179999828338623,5.21999979019165,5.21999979019165,755600
2024-10-02,RUM,Technology,Software Application,1.592B,5.199999809265137,5.239999771118164,5.139999866485596,5.179999828338623,5.179999828338623,476500
2024-10-03,RUM,Technology,Software Application,1.592B,5.170000076293945,5.255000114440918,5.090000152587891,5.230000019073486,5.230000019073486,741100
2024-10-04,RUM,Technology,Software Application,1.592B,5.289999961853027,5.489999771118164,5.199999809265137,5.429999828338623,5.429999828338623,803200
2024-10-07,RUM,Technology,Software Application,1.592B,5.429999828338623,5.46999979019165,5.269999980926514,5.369999885559082,5.369999885559082,550600
2024-10-08,RUM,Technology,Software Application,1.592B,5.349999904632568,5.480000019073486,5.215000152587891,5.360000133514404,5.360000133514404,916500
2024-10-09,RUM,Technology,Software Application,1.592B,5.409999847412109,5.409999847412109,5.204999923706055,5.239999771118164,5.239999771118164,741500
2024-10-10,RUM,Technology,Software Application,1.592B,5.230000019073486,5.400000095367432,5.210000038146973,5.289999961853027,5.289999961853027,728000
2024-10-11,RUM,Technology,Software Application,1.592B,5.329999923706055,5.510000228881836,5.320000171661377,5.389999866485596,5.389999866485596,817100
2024-10-14,RUM,Technology,Software Application,1.592B,5.409999847412109,5.559999942779541,5.324999809265137,5.46999979019165,5.46999979019165,1789600
2024-10-15,RUM,Technology,Software Application,1.592B,5.699999809265137,6.559999942779541,5.599999904632568,5.960000038146973,5.960000038146973,7437900
2024-10-16,RUM,Technology,Software Application,1.592B,6.050000190734863,6.090000152587891,5.74399995803833,5.880000114440918,5.880000114440918,1795100
2024-10-17,RUM,Technology,Software Application,1.592B,5.840000152587891,5.860000133514404,5.639999866485596,5.679999828338623,5.679999828338623,1149500
2024-10-18,RUM,Technology,Software Application,1.592B,5.699999809265137,6.03000020980835,5.644000053405762,5.710000038146973,5.710000038146973,1251600
2024-10-21,RUM,Technology,Software Application,1.592B,5.650000095367432,5.690000057220459,5.480000019073486,5.610000133514404,5.610000133514404,1199400
2024-10-22,RUM,Technology,Software Application,1.592B,5.610000133514404,6.269999980926514,5.579999923706055,5.849999904632568,5.849999904632568,3731400
2024-10-23,RUM,Technology,Software Application,1.592B,6.199999809265137,6.375999927520752,5.53000020980835,5.599999904632568,5.599999904632568,5723800
2024-10-24,RUM,Technology,Software Application,1.592B,5.599999904632568,5.690000057220459,5.335000038146973,5.5,5.5,2942200
2024-10-25,RUM,Technology,Software Application,1.592B,5.510000228881836,5.855000019073486,5.480000019073486,5.679999828338623,5.679999828338623,2172300
2024-10-28,RUM,Technology,Software Application,1.592B,5.900000095367432,6.579999923706055,5.860000133514404,6.480000019073486,6.480000019073486,6149900
2024-10-29,RUM,Technology,Software Application,1.592B,6.659999847412109,6.840000152587891,5.929999828338623,6.449999809265137,6.449999809265137,6066000
2024-10-30,RUM,Technology,Software Application,1.592B,6.289999961853027,6.389999866485596,5.900000095367432,5.909999847412109,5.909999847412109,2932400
2024-10-31,RUM,Technology,Software Application,1.592B,5.900000095367432,5.980000019073486,5.699999809265137,5.840000152587891,5.840000152587891,1570700
