Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days),Momentum (7 Days),EWMA Volatility,Volatility Class,Interest_Rate,Inflation,GDP,Unemployment,Industrial Production,Stock Market Performance
2024-08-01,WDC,Technology,Computer Hardware,21.71B,60.34000015258789,63.189998626708984,58.11000061035156,60.529998779296875,60.529998779296875,26887900,0.0,0.9750103284330928,17.0,0.0,0.0,0.0,0.0,60.529998779296875,60.529998779296875,60.529998779296875,0.0313662505876837,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-02,WDC,Technology,Computer Hardware,21.71B,58.40999984741211,58.45000076293945,55.560001373291016,57.22999954223633,57.22999954223633,13250800,1.0,0.9575896561145782,8.0,0.125,13250800.0,1.0,-0.0545184091130239,58.8799991607666,2.3334518384359457,57.22999954223633,0.0385503367833217,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-05,WDC,Technology,Computer Hardware,21.71B,54.029998779296875,57.65999984741211,52.77000045776367,56.9900016784668,56.9900016784668,10891300,2.0,0.9961277395486832,4.0,0.5,21782600.0,1.0,-0.0041935674591856,58.25,1.978179862613588,56.9900016784668,0.0272366309356675,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-06,WDC,Technology,Computer Hardware,21.71B,56.619998931884766,58.79999923706055,56.619998931884766,57.380001068115234,57.380001068115234,9543700,0.0,0.0,0.0,0.0,0.0,0.0,0.0068432949317809,58.03250026702881,1.6727287829382569,57.380001068115234,0.0234520201970256,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-07,WDC,Technology,Computer Hardware,21.71B,58.650001525878906,59.529998779296875,55.72999954223633,56.25,56.25,8197500,-1.0,0.999653935432434,1.0,-1.0,-8197500.0,-0.3763324855618705,-0.0196932911655721,57.67600021362305,1.6534744105501396,56.25,0.0204347435070854,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-08,WDC,Technology,Computer Hardware,21.71B,57.59000015258789,59.439998626708984,56.459999084472656,58.97999954223633,58.97999954223633,6067000,0.0,0.0,0.0,0.0,0.0,0.0,0.0485333251953123,57.893333435058594,1.5718093001101054,58.97999954223633,0.0330499237553012,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-09,WDC,Technology,Computer Hardware,21.71B,59.0,59.91999816894531,58.130001068115234,59.68000030517578,59.68000030517578,5335000,1.0,1.0,1.0,1.0,5335000.0,0.2449202574531966,0.0118684430039401,58.14857155936105,1.5858265659509865,59.68000030517578,0.0284632355738269,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-12,WDC,Technology,Computer Hardware,21.71B,59.68000030517578,61.4900016784668,59.02000045776367,60.369998931884766,60.369998931884766,6863600,0.0,0.9963268637657166,1.0,0.0,0.0,0.0,0.0115616391283621,58.125714438302175,1.546445505846663,-0.1599998474121093,0.0245938019663268,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-13,WDC,Technology,Computer Hardware,21.71B,60.9900016784668,61.959999084472656,60.810001373291016,61.58000183105469,61.58000183105469,5104700,1.0,1.0,1.0,1.0,5104700.0,0.2343475985419555,0.0200431161268557,58.7471433367048,1.9483130011040095,4.350002288818359,0.021990174320475,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-14,WDC,Technology,Computer Hardware,21.71B,62.25,62.75,60.61000061035156,61.5099983215332,61.5099983215332,4512500,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011367896628768,59.392857142857146,2.016710933075233,4.519996643066406,0.019810794675269,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-15,WDC,Technology,Computer Hardware,21.71B,62.70000076293945,63.75,61.90999984741211,63.5,63.5,5661400,0.0,0.0,0.0,0.0,0.0,0.0,0.0323524911846753,60.26714270455496,2.3046743838379253,6.119998931884766,0.0206317690837273,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-16,WDC,Technology,Computer Hardware,21.71B,63.16999816894531,64.43000030517578,62.939998626708984,64.05000305175781,64.05000305175781,4496800,0.0,0.9961543083190918,2.0,0.0,0.0,0.0,0.0086614653820127,61.38142885480608,1.8863680101499556,7.8000030517578125,0.0180263406600932,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-19,WDC,Technology,Computer Hardware,21.71B,63.79999923706055,65.2300033569336,63.189998626708984,65.0999984741211,65.0999984741211,5147100,0.0,0.9997937083244324,1.0,0.0,0.0,0.0,0.0163933703721261,62.255714416503906,2.0025224170602542,6.119998931884766,0.0157041439861743,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-20,WDC,Technology,Computer Hardware,21.71B,65.05000305175781,65.13999938964844,64.2300033569336,64.41999816894531,64.41999816894531,3704300,-1.0,0.9994526505470276,1.0,-1.0,-3704300.0,-0.7256645836190178,-0.0104454734426161,62.93285696847098,1.7748588165902457,4.739997863769531,0.0176391104752572,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-21,WDC,Technology,Computer Hardware,21.71B,64.88999938964844,65.0999984741211,63.900001525878906,65.02999877929688,65.02999877929688,4308500,0.0,0.0,0.0,0.0,0.0,0.0,0.0094691187160824,63.598571232386995,1.5071096511601112,4.659999847412109,0.01529990932188,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-22,WDC,Technology,Computer Hardware,21.71B,64.79000091552734,65.48999786376953,63.849998474121094,64.04000091552734,64.04000091552734,3177500,0.0,0.0,0.0,0.0,0.0,0.0,-0.0152237103237453,63.94999967302595,1.2168265487633942,2.459999084472656,0.0171458466835314,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-23,WDC,Technology,Computer Hardware,21.71B,64.25,65.04000091552734,63.45000076293945,64.3499984741211,64.3499984741211,3045400,0.0,0.9733071029186248,2.0,0.0,0.0,0.0,0.0048406863548089,64.35571398053851,0.5683550605330338,2.84000015258789,0.0148984266721203,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
