Source,Date,Cumulative Score,Confidence,Text Count,Normalized Score
Yahoo,2024-08-02,1,0.9587504069010416,3,0.3333333333333333
Yahoo,2024-08-05,-1,0.9880149109022958,7,-0.14285714285714285
Yahoo,2024-08-06,1,0.9999629855155945,2,0.5
Yahoo,2024-08-07,2,0.8679133256276449,6,0.3333333333333333
Yahoo,2024-08-08,0,0.9313991367816925,2,0.0
Yahoo,2024-08-09,13,0.944942363537848,32,0.40625
Yahoo,2024-08-10,1,0.9571042418479919,5,0.2
Yahoo,2024-08-11,0,0.9622396230697632,2,0.0
Yahoo,2024-08-12,-1,0.9919073084990183,12,-0.08333333333333333
Yahoo,2024-08-13,2,0.9549179275830587,6,0.3333333333333333
Yahoo,2024-08-14,0,0.8344579935073853,3,0.0
Yahoo,2024-08-15,-2,0.9343783358732859,6,-0.3333333333333333
Yahoo,2024-08-16,1,0.9970801621675491,4,0.25
Yahoo,2024-08-18,0,0.8962737917900085,1,0.0
Yahoo,2024-08-19,1,0.8704057236512502,6,0.16666666666666666
Yahoo,2024-08-20,2,0.9999814430872599,3,0.6666666666666666
Yahoo,2024-08-21,0,0.9851353764533997,6,0.0
Yahoo,2024-08-22,0,0.9996749758720398,2,0.0
Yahoo,2024-08-23,0,0.9681004285812378,5,0.0
Yahoo,2024-08-26,-1,0.8224198222160339,1,-1.0
Yahoo,2024-08-27,0,0.9952412843704224,1,0.0
Yahoo,2024-08-28,1,0.9993893305460612,3,0.3333333333333333
Yahoo,2024-08-29,0,0.9924810826778412,4,0.0
Yahoo,2024-08-30,-1,0.9971832036972046,4,-0.25
Yahoo,2024-09-03,1,0.9995070695877075,1,1.0
Yahoo,2024-09-04,1,0.9555670619010925,3,0.3333333333333333
Yahoo,2024-09-05,1,1.0,1,1.0
Yahoo,2024-09-06,0,0.9980857372283936,3,0.0
Yahoo,2024-09-07,1,0.9999829530715942,1,1.0
Yahoo,2024-09-09,0,0.999581515789032,1,0.0
Yahoo,2024-09-10,1,0.9968548019727071,3,0.3333333333333333
Yahoo,2024-09-13,0,0.9980618357658386,1,0.0
Yahoo,2024-09-16,1,0.99050239721934,3,0.3333333333333333
Yahoo,2024-09-17,0,0.9963762164115906,1,0.0
Yahoo,2024-09-18,3,0.9988280415534974,5,0.6
Yahoo,2024-09-19,2,0.9649364829063416,5,0.4
Yahoo,2024-09-23,1,0.9803436994552612,2,0.5
Yahoo,2024-09-24,0,0.8392127752304077,1,0.0
Yahoo,2024-09-25,3,0.85796719789505,10,0.3
Yahoo,2024-09-26,-2,0.9267634038741772,52,-0.038461538461538464
Yahoo,2024-09-27,4,0.9284369161254481,19,0.21052631578947367
Yahoo,2024-09-30,-2,0.9334353685379029,5,-0.4
Yahoo,2024-10-01,0,0.9619814157485962,1,0.0
Yahoo,2024-10-02,1,0.8243792653083801,2,0.5
Yahoo,2024-10-03,0,0.9999624490737915,1,0.0
Yahoo,2024-10-07,-2,0.8311240275700887,3,-0.6666666666666666
Yahoo,2024-10-08,-1,0.936436727643013,4,-0.25
Yahoo,2024-10-09,1,0.9491945107777914,3,0.3333333333333333
Yahoo,2024-10-10,1,0.8295771479606628,2,0.5
Yahoo,2024-10-11,1,0.9980548620223999,2,0.5
Yahoo,2024-10-12,1,0.9992738366127014,1,1.0
Yahoo,2024-10-14,0,0.9786272446314493,3,0.0
Yahoo,2024-10-16,0,0.986315906047821,1,0.0
Yahoo,2024-10-18,0,0.9999377727508545,1,0.0
Yahoo,2024-10-20,0,0.9999786615371704,1,0.0
Yahoo,2024-10-21,0,0.9999821186065674,1,0.0
Yahoo,2024-10-22,0,0.9868353605270386,1,0.0
Yahoo,2024-10-23,0,0.9992004036903381,1,0.0
Yahoo,2024-10-25,1,0.9999493956565857,2,0.5
Yahoo,2024-10-28,3,0.9985578656196594,3,1.0
Yahoo,2024-10-29,1,0.9984477758407593,1,1.0
Yahoo,2024-10-30,0,0.9996564388275146,1,0.0
