Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days),Momentum (7 Days),EWMA Volatility,Volatility Class,Interest_Rate,Inflation,GDP,Unemployment,Industrial Production,Stock Market Performance,VIX OPEN,VIX HIGH,VIX LOW,VIX CLOSE,Event_Flag
2024-08-01,AGYS,Technology,Software Application,3.387B,112.58000183105467,113.58999633789062,108.0,109.05999755859376,109.05999755859376,246600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.05999755859376,109.05999755859376,109.05999755859376,0.0280989832106797,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.2,19.48,15.95,18.59,0
2024-08-02,AGYS,Technology,Software Application,3.387B,105.1999969482422,106.12000274658205,103.0,105.6500015258789,105.6500015258789,164500,0.0,0.0,0.0,0.0,0.0,0.0,-0.0312671566940279,107.35499954223631,2.411231318551895,105.6500015258789,0.0221092185267694,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.52,29.66,20.01,23.39,0
2024-08-05,AGYS,Technology,Software Application,3.387B,98.68000030517578,103.80999755859376,97.52999877929688,101.47000122070312,101.47000122070312,181100,0.0,0.0,0.0,0.0,0.0,0.0,-0.039564602411784,105.3933334350586,3.801502332490708,101.47000122070312,0.0236044061053639,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.39,65.73,23.39,38.57,0
2024-08-06,AGYS,Technology,Software Application,3.387B,101.95999908447266,105.93000030517578,101.58000183105467,104.5999984741211,104.5999984741211,196700,0.0,0.0,0.0,0.0,0.0,0.0,0.0308465281931951,105.19499969482422,3.129157247462905,104.5999984741211,0.0304202479806454,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,33.71,34.77,24.02,27.71,0
2024-08-07,AGYS,Technology,Software Application,3.387B,106.75,107.68000030517578,104.33999633789062,105.2699966430664,105.2699966430664,167600,0.0,0.0,0.0,0.0,0.0,0.0,0.006405336316626,105.20999908447266,2.7101372138623065,105.2699966430664,0.0257067215889958,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,24.77,29.76,21.97,27.85,0
2024-08-08,AGYS,Technology,Software Application,3.387B,106.52999877929688,109.13999938964844,105.44000244140624,108.73999786376952,108.73999786376952,166500,0.0,0.0,0.0,0.0,0.0,0.0,0.0329628700613402,105.79833221435548,2.8200514542602404,108.73999786376952,0.0273414938172312,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,28.34,29.47,23.36,23.79,0
2024-08-09,AGYS,Technology,Software Application,3.387B,108.58000183105467,110.52999877929688,107.81999969482422,109.98999786376952,109.98999786376952,145900,0.0,0.0,0.0,0.0,0.0,0.0,0.0114953101393842,106.3971415928432,3.0227885370272554,109.98999786376952,0.0234670187668978,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.78,24.52,20.26,20.37,0
2024-08-12,AGYS,Technology,Software Application,3.387B,109.43000030517578,110.93000030517578,108.69000244140624,109.62000274658205,109.62000274658205,193800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033638978486547,106.47714233398438,3.111128801827504,0.5600051879882812,0.0209070291906119,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.79,21.19,18.89,20.71,0
2024-08-13,AGYS,Technology,Software Application,3.387B,110.29000091552734,110.94000244140624,108.1999969482422,110.2699966430664,110.2699966430664,161100,0.0,0.0,0.0,0.0,0.0,0.0,0.0059295190676742,107.13714163643974,3.3844527590183575,4.6199951171875,0.0180368159591631,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.06,20.79,17.95,18.12,0
2024-08-14,AGYS,Technology,Software Application,3.387B,110.11000061035156,110.61000061035156,107.37000274658205,107.5500030517578,107.5500030517578,217900,5.0,0.9581181331008088,51.0,0.0980392156862745,1089500.0,1.0,-0.0246666697570778,108.0057133265904,2.2912943743012306,6.080001831054673,0.0210432626775704,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,18.41,18.49,16.12,16.19,0
2024-08-15,AGYS,Technology,Software Application,3.387B,109.9800033569336,110.52999877929688,107.9800033569336,109.8000030517578,109.8000030517578,217000,0.0,0.0,0.0,0.0,0.0,0.0,0.0209205014984257,108.74857112339564,1.7915494911676264,5.2000045776367045,0.0211463293698145,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.27,16.68,14.77,15.23,0
2024-08-16,AGYS,Technology,Software Application,3.387B,109.30999755859376,110.98999786376952,107.5,107.75,107.75,143400,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186703369287837,109.1028573172433,1.101206187099886,2.4800033569335938,0.0210817404784263,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,15.29,15.76,14.65,14.8,0
