Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days),Momentum (7 Days),EWMA Volatility,Volatility Class,Interest_Rate,Inflation,GDP,Unemployment,Industrial Production,Stock Market Performance
2024-08-01,UI,Technology,Communication Equipment,20.266B,184.47999572753903,187.6499938964844,173.8800048828125,175.50416564941406,175.50416564941406,48600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.50416564941406,175.50416564941406,175.50416564941406,0.0246974638370774,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-02,UI,Technology,Communication Equipment,20.266B,169.11000061035156,172.0800018310547,166.5800018310547,171.0779266357422,171.0779266357422,53800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0252201364981484,173.29104614257812,3.1298236217198383,171.0779266357422,0.0178333295402911,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-05,UI,Technology,Communication Equipment,20.266B,159.69000244140625,167.77999877929688,156.94000244140625,166.44235229492188,166.44235229492188,73800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0270962737974393,171.00814819335938,4.531309644151376,166.44235229492188,0.0170581791372936,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-06,UI,Technology,Communication Equipment,20.266B,168.44000244140625,170.25999450683594,164.60000610351562,167.2996826171875,167.2996826171875,35300,0.0,0.0,0.0,0.0,0.0,0.0,0.0051509144784647,170.0810317993164,4.13844060323843,167.2996826171875,0.0159778266818161,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-07,UI,Technology,Communication Equipment,20.266B,171.11000061035156,172.0800018310547,166.0399932861328,165.75448608398438,165.75448608398438,51900,0.0,0.0,0.0,0.0,0.0,0.0,-0.0092360996089801,169.21572265625,4.072937212291754,165.75448608398438,0.0132580278366633,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-08,UI,Technology,Communication Equipment,20.266B,168.74000549316406,174.69000244140625,167.72000122070312,173.5103759765625,173.5103759765625,60300,6.0,0.9661753965962318,62.0,0.0967741935483871,361800.0,1.0,0.0467914327739424,169.9314982096354,4.042902655909731,173.5103759765625,0.028581173495103,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-09,UI,Technology,Communication Equipment,20.266B,175.77999877929688,175.97000122070312,171.80999755859375,173.59011840820312,173.59011840820312,33600,0.0,0.0,0.0,0.0,0.0,0.0,0.0004595830721465,170.45415823800224,3.9412053284583424,173.59011840820312,0.0245684480538006,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-12,UI,Technology,Communication Equipment,20.266B,174.55999755859375,174.55999755859375,169.8800048828125,170.5096893310547,170.5096893310547,76800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0177454172241803,169.74066162109375,3.2694434678553708,-4.994476318359375,0.0235895131911289,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-13,UI,Technology,Communication Equipment,20.266B,172.27000427246094,178.41000366210938,172.27000427246094,176.14218139648438,176.14218139648438,56500,7.0,0.9519316082513783,79.0,0.0886075949367088,395500.0,1.0,0.0330332668338504,170.46412658691406,4.075596691588883,5.0642547607421875,0.0259036438900397,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-14,UI,Technology,Communication Equipment,20.266B,176.6999969482422,178.75,174.35000610351562,174.10850524902344,174.10850524902344,28100,0.0,0.0,0.0,0.0,0.0,0.0,-0.0115456509697882,171.55929129464286,3.837839183113919,7.666152954101563,0.0240931655765563,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-15,UI,Technology,Communication Equipment,20.266B,179.63999938964844,181.36000061035156,177.00999450683594,177.0792694091797,177.0792694091797,48800,0.0,0.0,0.0,0.0,0.0,0.0,0.0170627170447947,172.9563751220703,3.8086972253550537,9.779586791992188,0.0218976124766236,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-16,UI,Technology,Communication Equipment,20.266B,176.47999572753906,178.47999572753906,176.47999572753906,177.1291046142578,177.1291046142578,32700,0.0,0.0,0.0,0.0,0.0,0.0,0.0002814287931298,174.5813206263951,2.383917566403909,11.374618530273438,0.0191587400330032,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-19,UI,Technology,Communication Equipment,20.266B,178.35000610351562,179.25,177.27000427246094,178.53472900390625,178.53472900390625,52300,0.0,0.0,0.0,0.0,0.0,0.0,0.0079355924748196,175.29908534458704,2.737839470642755,5.02435302734375,0.0166505579753806,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-20,UI,Technology,Communication Equipment,20.266B,179.0399932861328,179.77000427246094,176.8800048828125,177.4979705810547,177.4979705810547,29100,0.0,0.999990463256836,2.0,0.0,0.0,0.0,-0.0058070406168924,175.8573499407087,2.7296978642509715,3.9078521728515625,0.0153691640156817,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-21,UI,Technology,Communication Equipment,20.266B,179.7899932861328,181.1300048828125,177.0,180.4786834716797,180.4786834716797,19500,0.0,0.0,0.0,0.0,0.0,0.0,0.0167929406790814,177.28149196079798,1.969326819640028,9.968994140625,0.014845121917468,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-22,UI,Technology,Communication Equipment,20.266B,181.42999267578125,181.42999267578125,176.3800048828125,176.08236694335938,176.08236694335938,48900,2.0,0.9923984880248704,12.0,0.1666666666666666,97800.0,1.0,-0.0243592010078584,177.27294703892298,1.9752151727083072,-0.059814453125,0.0192408804632365,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-23,UI,Technology,Communication Equipment,20.266B,167.0,194.58999633789065,165.5,193.3885498046875,193.3885498046875,160400,1.0,0.999588668346405,1.0,1.0,160400.0,1.0,0.0982845878423195,180.02723911830358,6.055368644482152,19.280044555664062,0.0495153442866339,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-26,UI,Technology,Communication Equipment,20.266B,200.0,210.0,197.0,205.22174072265625,205.22174072265625,136100,0.0,0.0,0.0,0.0,0.0,0.0,0.0611886842831164,184.0475921630859,11.05241038549546,28.14247131347656,0.0463593569947028,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-27,UI,Technology,Communication Equipment,20.266B,202.0,202.1000061035156,184.0,184.25694274902344,184.25694274902344,120500,0.0,0.9822947978973388,1.0,0.0,0.0,0.0,-0.1021568080448424,185.06585475376673,10.629009037816664,7.127838134765625,0.0748609089872874,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-28,UI,Technology,Communication Equipment,20.266B,186.0,190.25,185.72000122070312,188.0750732421875,188.0750732421875,85200,1.0,0.9728103101253508,30.0,0.0333333333333333,85200.0,0.5311720698254364,0.0207217727386519,186.4287610735212,10.25712919267623,9.54034423828125,0.0656104864044104,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-29,UI,Technology,Communication Equipment,20.266B,190.1999969482422,194.7899932861328,188.86000061035156,193.82716369628903,193.82716369628903,87600,0.0,0.0,0.0,0.0,0.0,0.0,0.0305840128356322,188.7615029471261,9.73085938015124,16.329193115234347,0.0581099319838454,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-30,UI,Technology,Communication Equipment,20.266B,196.3699951171875,199.7599945068359,190.9199981689453,192.9199981689453,192.9199981689453,104900,0.0,0.0,0.0,0.0,0.0,0.0,-0.0046802806688394,190.5388336181641,9.08032120857367,12.441314697265623,0.0508602062030435,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-09-03,UI,Technology,Communication Equipment,20.266B,192.5099945068359,198.25,191.1199951171875,195.3800048828125,195.3800048828125,107700,0.0,0.0,0.0,0.0,0.0,0.0,0.0127514344661816,193.2956390380859,6.5314760600237705,19.297637939453125,0.0441247133454915,High,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-04,UI,Technology,Communication Equipment,20.266B,195.0,195.0,188.2400054931641,189.4199981689453,189.4199981689453,89200,0.0,0.0,0.0,0.0,0.0,0.0,-0.0305046911911071,192.72870309012276,6.692322993404882,-3.968551635742187,0.042350690304561,High,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-05,UI,Technology,Communication Equipment,20.266B,189.83999633789065,192.6000061035156,189.83999633789065,191.7899932861328,191.7899932861328,42700,0.0,0.9999160766601562,3.0,0.0,0.0,0.0,0.0125118527087815,190.80988202776228,3.82437770996876,-13.431747436523438,0.0372354344388563,High,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-06,UI,Technology,Communication Equipment,20.266B,191.0,194.30999755859375,186.3999938964844,189.3999938964844,189.3999938964844,41800,1.0,0.9468184014161428,6.0,0.1666666666666666,41800.0,0.4906103286384976,-0.0124615437369703,191.5446036202567,2.6777867052714903,5.143051147460966,0.0329685903648814,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-09,UI,Technology,Communication Equipment,20.266B,189.7599945068359,193.5,189.7599945068359,191.3300018310547,191.3300018310547,54600,0.0,0.0,0.0,0.0,0.0,0.0,0.010190116139207,192.0095934186663,2.218037951613283,3.2549285888671875,0.0290669022215081,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-10,UI,Technology,Communication Equipment,20.266B,192.2599945068359,194.4499969482422,190.42999267578125,194.27000427246097,194.27000427246097,67300,0.0,0.0,0.0,0.0,0.0,0.0,0.0153661339741286,192.07285635811945,2.2838576373495245,0.4428405761719318,0.0260001965462604,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-11,UI,Technology,Communication Equipment,20.266B,192.3800048828125,199.0500030517578,192.11000061035156,198.82000732421875,198.82000732421875,47300,0.0,0.0,0.0,0.0,0.0,0.0,0.0234210271873802,192.91571480887276,3.4430983765043095,5.9000091552734375,0.02412040476676,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-12,UI,Technology,Communication Equipment,20.266B,200.0,201.5,198.0800018310547,201.30999755859375,201.30999755859375,43700,0.0,0.0,0.0,0.0,0.0,0.0,0.0125238413773647,193.76285661969865,4.663640765930969,5.92999267578125,0.0209350282575191,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-13,UI,Technology,Communication Equipment,20.266B,202.47999572753903,205.86000061035156,201.88999938964844,202.69000244140625,202.69000244140625,48300,0.0,0.0,0.0,0.0,0.0,0.0,0.0068551234392162,195.65857151576452,5.262677382450062,13.270004272460938,0.0182015555487008,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-16,UI,Technology,Communication Equipment,20.266B,201.47000122070312,204.47000122070312,201.27000427246097,204.4199981689453,204.4199981689453,36000,0.0,0.0,0.0,0.0,0.0,0.0,0.0085351803576951,197.46285792759485,5.847837102715632,12.6300048828125,0.0157686372166538,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449
2024-09-17,UI,Technology,Communication Equipment,20.266B,206.4900054931641,208.88999938964844,204.16000366210935,207.16000366210935,207.16000366210935,66400,0.0,0.0,0.0,0.0,0.0,0.0,0.0134038035305112,200.00000217982705,5.61468825188571,17.760009765624943,0.0137961424298116,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449
