Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days),Momentum (7 Days)
2024-08-01,NTNX,Technology,Software Infrastructure,18.623B,50.56999969482422,50.939998626708984,48.470001220703125,49.0,49.0,1661900,2.0,0.8886452168226242,4.0,0.5,3323800.0,1.0,0.0,49.0,49.0,49.0
2024-08-02,NTNX,Technology,Software Infrastructure,18.623B,47.7400016784668,48.0,46.26499938964844,47.22999954223633,47.22999954223633,2296000,0.0,0.7620843052864075,2.0,0.0,0.0,0.0,-0.03612245832170757,48.114999771118164,1.2515793263879857,47.22999954223633
2024-08-05,NTNX,Technology,Software Infrastructure,18.623B,44.0,46.689998626708984,43.349998474121094,46.0,46.0,5862500,1.0,0.9963496327400208,3.0,0.3333333333333333,5862500.0,1.0,-0.02604275998640182,47.40999984741211,1.508078274625535,46.0
2024-08-06,NTNX,Technology,Software Infrastructure,18.623B,46.9900016784668,47.650001525878906,46.189998626708984,46.97999954223633,46.97999954223633,2509300,1.0,0.549596905708313,1.0,1.0,2509300.0,0.4280255863539445,0.021304337874702872,47.302499771118164,1.249970047858949,46.97999954223633
2024-08-07,NTNX,Technology,Software Infrastructure,18.623B,47.939998626708984,49.040000915527344,47.369998931884766,47.459999084472656,47.459999084472656,1654500,0.0,0.9913674294948578,2.0,0.0,0.0,0.0,0.010217104021144063,47.33399963378906,1.0847949332246187,47.459999084472656
2024-08-08,NTNX,Technology,Software Infrastructure,18.623B,48.22999954223633,49.2599983215332,47.30500030517578,49.15999984741211,49.15999984741211,968100,0.0,0.8866248726844788,1.0,0.0,0.0,0.0,0.035819654355948805,47.638333002726235,1.2235754306178868,49.15999984741211
2024-08-09,NTNX,Technology,Software Infrastructure,18.623B,49.15999984741211,49.86000061035156,48.54499816894531,49.81999969482422,49.81999969482422,1846200,-1.0,0.6255178451538086,1.0,-1.0,-1846200.0,-0.3149168443496801,0.013425546164782087,47.94999967302595,1.3883684029487346,49.81999969482422
2024-08-12,NTNX,Technology,Software Infrastructure,18.623B,49.86000061035156,50.400001525878906,49.15999984741211,49.779998779296875,49.779998779296875,1336600,0.0,0.991464614868164,2.0,0.0,0.0,0.0,-0.0008029087870808915,48.06142807006836,1.51244189764286,0.779998779296875
2024-08-13,NTNX,Technology,Software Infrastructure,18.623B,50.439998626708984,51.08000183105469,49.9900016784668,50.83000183105469,50.83000183105469,1769700,0.0,0.0,0.0,0.0,0.0,0.0,0.021092870178906153,48.575714111328125,1.7723421090917977,3.6000022888183594
2024-08-14,NTNX,Technology,Software Infrastructure,18.623B,50.90999984741211,51.68000030517578,50.65999984741211,51.2599983215332,51.2599983215332,1558100,-1.0,0.818159818649292,2.0,-0.5,-1558100.0,-0.6209301398796477,0.00845950177038568,49.32714244297573,1.6054981617659148,5.259998321533203
2024-08-15,NTNX,Technology,Software Infrastructure,18.623B,52.0,52.970001220703125,51.7599983215332,51.88999938964844,51.88999938964844,1440300,0.0,0.9993809461593628,2.0,0.0,0.0,0.0,0.012290306062116674,50.02857099260603,1.4765324212246072,4.909999847412109
2024-08-16,NTNX,Technology,Software Infrastructure,18.623B,51.540000915527344,52.20000076293945,51.11000061035156,51.97999954223633,51.97999954223633,1294300,1.0,0.9346012274424236,3.0,0.3333333333333333,1294300.0,1.0,0.0017344411957316286,50.67428534371512,1.108510300660837,4.520000457763672
2024-08-19,NTNX,Technology,Software Infrastructure,18.623B,51.79999923706055,52.099998474121094,51.25,52.0099983215332,52.0099983215332,1948700,1.0,0.9838898301124572,5.0,0.2,1948700.0,1.0,0.0005771215767806925,51.081427982875276,0.9749771975512199,2.8499984741210938
2024-08-20,NTNX,Technology,Software Infrastructure,18.623B,52.29999923706055,53.310001373291016,52.06999969482422,53.029998779296875,53.029998779296875,2023400,1.0,0.9149483243624368,3.0,0.3333333333333333,2023400.0,1.0,0.01961162258567839,51.539999280657085,1.0357924978163349,3.2099990844726562
2024-08-21,NTNX,Technology,Software Infrastructure,18.623B,52.38999938964844,53.27000045776367,51.54999923706055,53.22999954223633,53.22999954223633,2220300,-1.0,0.986530343691508,6.0,-0.1666666666666666,-2220300.0,-1.097311455965207,0.0037714645963282667,52.03285653250558,0.8655766686288581,3.450000762939453
2024-08-22,NTNX,Technology,Software Infrastructure,18.623B,53.459999084472656,54.040000915527344,52.529998779296875,52.61000061035156,52.61000061035156,1683700,0.0,0.9999353885650636,1.0,0.0,0.0,0.0,-0.011647547195502317,52.28714207240513,0.6986827748012592,1.779998779296875
2024-08-23,NTNX,Technology,Software Infrastructure,18.623B,53.13999938964844,53.46900177001953,52.45000076293945,53.349998474121094,53.349998474121094,1358000,0.0,0.9599107503890992,4.0,0.0,0.0,0.0,0.014065726196245798,52.58571352277483,0.6297579942202944,2.0900001525878906
2024-08-26,NTNX,Technology,Software Infrastructure,18.623B,53.08000183105469,53.54499816894531,52.790000915527344,52.93000030517578,52.93000030517578,1765700,2.0,0.999999205271403,3.0,0.6666666666666666,3531400.0,1.0,-0.007872505734916602,52.734285082135884,0.5567122930583297,1.0400009155273438
2024-08-27,NTNX,Technology,Software Infrastructure,18.623B,52.38999938964844,53.48500061035156,52.220001220703125,53.20000076293945,53.20000076293945,1958800,-1.0,0.7240287860234579,3.0,-0.3333333333333333,-1958800.0,-0.5546808631137793,0.005101085513072867,52.90857097080776,0.46455837203508504,1.220001220703125
2024-08-28,NTNX,Technology,Software Infrastructure,18.623B,52.79999923706055,53.88999938964844,52.18000030517578,52.290000915527344,52.290000915527344,3226100,5.0,0.9196333414629886,38.0,0.131578947368421,16130500.0,1.0,-0.017105260044395276,52.94857134137835,0.3783478967634953,0.2800025939941406
2024-08-29,NTNX,Technology,Software Infrastructure,18.623B,60.9900016784668,63.630001068115234,60.36000061035156,62.90999984741211,62.90999984741211,7922300,1.0,0.9416095426208094,19.0,0.0526315789473684,7922300.0,0.491137906450513,0.2030980827298321,54.36000006539481,3.788961883731852,9.880001068115234
