Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score
2024-08-01,CORZ,,Software Infrastructure,4.421B,9.800000190734863,10.114999771118164,9.3100004196167,9.460000038146973,9.460000038146973,6085600,-1.0,0.9239180088043211,19.0,-0.05263157894736842
2024-08-02,CORZ,,Software Infrastructure,4.421B,8.949999809265137,9.170000076293944,8.770000457763672,8.890000343322754,8.890000343322754,7989000,1.0,0.9604066390740243,19.0,0.05263157894736842
2024-08-05,CORZ,,Software Infrastructure,4.421B,7.059999942779541,8.479999542236328,6.710000038146973,8.220000267028809,8.220000267028809,13855700,1.0,0.998824954032898,15.0,0.06666666666666667
2024-08-06,CORZ,,Software Infrastructure,4.421B,9.270000457763672,9.869999885559082,8.402000427246094,9.710000038146973,9.710000038146973,15398700,5.0,0.9515233020628652,31.0,0.16129032258064516
2024-08-07,CORZ,,Software Infrastructure,4.421B,9.779999732971191,10.0600004196167,9.479999542236328,9.81999969482422,9.81999969482422,10240500,8.0,0.9518178163036224,31.0,0.25806451612903225
2024-08-08,CORZ,,Software Infrastructure,4.421B,9.729999542236328,10.420000076293944,9.149999618530272,10.140000343322754,10.140000343322754,10613700,2.0,0.9559907991931124,53.0,0.03773584905660377
2024-08-09,CORZ,,Software Infrastructure,4.421B,10.0,10.024999618530272,9.399999618530272,9.699999809265137,9.699999809265137,7541200,-4.0,0.8979696310483493,13.0,-0.3076923076923077
2024-08-12,CORZ,,Software Infrastructure,4.421B,9.59000015258789,10.005000114440918,9.40999984741211,9.470000267028809,9.470000267028809,4319000,3.0,0.9719591736793518,5.0,0.6
2024-08-13,CORZ,,Software Infrastructure,4.421B,8.550000190734863,8.970000267028809,8.28499984741211,8.460000038146973,8.460000038146973,51250600,-2.0,0.9561807231215023,149.0,-0.013422818791946308
2024-08-14,CORZ,,Software Infrastructure,4.421B,8.9399995803833,9.109999656677246,8.640000343322754,8.800000190734863,8.800000190734863,31624000,6.0,0.9767677426338196,15.0,0.4
2024-08-15,CORZ,,Software Infrastructure,4.421B,8.824000358581543,9.449999809265137,8.800000190734863,9.260000228881836,9.260000228881836,13316800,1.0,0.966600673539298,14.0,0.07142857142857142
2024-08-16,CORZ,,Software Infrastructure,4.421B,9.25,10.100000381469728,9.220000267028809,10.09000015258789,10.09000015258789,13612000,1.0,0.9886830568313598,10.0,0.1
2024-08-19,CORZ,,Software Infrastructure,4.421B,10.130000114440918,10.399999618530272,9.640000343322754,10.390000343322754,10.390000343322754,10589000,0.0,0.9954208135604858,5.0,0.0
2024-08-20,CORZ,,Software Infrastructure,4.421B,10.279999732971191,10.609999656677246,9.895000457763672,10.140000343322754,10.140000343322754,10758300,-1.0,0.9030626058578493,5.0,-0.2
2024-08-21,CORZ,,Software Infrastructure,4.421B,10.220000267028809,10.56999969482422,10.010000228881836,10.539999961853027,10.539999961853027,11108000,0.0,0.9608042240142822,6.0,0.0
2024-08-22,CORZ,,Software Infrastructure,4.421B,10.609999656677246,10.649999618530272,9.800000190734863,9.880000114440918,9.880000114440918,9496100,0.0,0.9309615716338158,8.0,0.0
2024-08-23,CORZ,,Software Infrastructure,4.421B,10.170000076293944,10.800000190734863,9.81999969482422,10.760000228881836,10.760000228881836,11447400,4.0,0.9725926121075948,9.0,0.4444444444444444
2024-08-26,CORZ,,Software Infrastructure,4.421B,10.539999961853027,11.0,10.460000038146973,10.850000381469728,10.850000381469728,8550900,0.0,0.976151458422343,15.0,0.0
2024-08-27,CORZ,,Software Infrastructure,4.421B,10.755999565124512,10.890000343322754,10.260000228881836,10.420000076293944,10.420000076293944,4394900,1.0,0.9413667917251588,8.0,0.125
2024-08-28,CORZ,,Software Infrastructure,4.421B,10.460000038146973,10.600000381469728,9.59000015258789,10.130000114440918,10.130000114440918,6532500,0.0,0.9529766291379927,12.0,0.0
2024-08-29,CORZ,,Software Infrastructure,4.421B,10.289999961853027,10.800000190734863,10.05500030517578,10.229999542236328,10.229999542236328,7077100,0.0,0.9813214672936331,9.0,0.0
2024-08-30,CORZ,,Software Infrastructure,4.421B,10.300000190734863,10.369999885559082,9.890000343322754,10.31999969482422,10.31999969482422,9014600,1.0,0.9481118065970284,7.0,0.14285714285714285
2024-09-03,CORZ,,Software Infrastructure,4.421B,10.199999809265137,10.25,9.3100004196167,9.399999618530272,9.399999618530272,9967100,-3.0,0.9632039478846961,35.0,-0.08571428571428572
2024-09-04,CORZ,,Software Infrastructure,4.421B,9.40999984741211,10.039999961853027,9.274999618530272,9.869999885559082,9.869999885559082,6500600,5.0,0.9585515529878678,31.0,0.16129032258064516
2024-09-05,CORZ,,Software Infrastructure,4.421B,10.149999618530272,10.380000114440918,9.760000228881836,10.239999771118164,10.239999771118164,10165800,1.0,0.9684250603119532,12.0,0.08333333333333333
2024-09-06,CORZ,,Software Infrastructure,4.421B,9.880000114440918,10.175000190734863,9.220000267028809,9.31999969482422,9.31999969482422,10934800,-4.0,0.9630603853024936,19.0,-0.21052631578947367
2024-09-09,CORZ,,Software Infrastructure,4.421B,9.43000030517578,10.0,9.130000114440918,10.0,10.0,12502200,3.0,0.964015868993906,13.0,0.23076923076923078
2024-09-10,CORZ,,Software Infrastructure,4.421B,9.899999618530272,10.18000030517578,9.829999923706056,10.010000228881836,10.010000228881836,7475200,5.0,0.9555093383789064,25.0,0.2
2024-09-11,CORZ,,Software Infrastructure,4.421B,9.949999809265137,10.350000381469728,9.449999809265137,9.970000267028809,9.970000267028809,14073800,0.0,0.9406937678654989,15.0,0.0
2024-09-12,CORZ,,Software Infrastructure,4.421B,10.100000381469728,10.649999618530272,9.710000038146973,10.390000343322754,10.390000343322754,10401600,3.0,0.9911144809289412,11.0,0.2727272727272727
2024-09-13,CORZ,,Software Infrastructure,4.421B,10.5,11.31999969482422,10.380000114440918,11.18000030517578,11.18000030517578,17430700,2.0,0.9895098432898521,24.0,0.08333333333333333
2024-09-16,CORZ,,Software Infrastructure,4.421B,11.010000228881836,11.449999809265137,10.510000228881836,11.18000030517578,11.18000030517578,10393700,2.0,0.9877641201019288,4.0,0.5
2024-09-17,CORZ,,Software Infrastructure,4.421B,11.407999992370604,11.84000015258789,10.920000076293944,11.479999542236328,11.479999542236328,14471200,0.0,0.971554567416509,12.0,0.0
2024-09-18,CORZ,,Software Infrastructure,4.421B,11.470000267028809,12.479999542236328,11.420000076293944,12.029999732971191,12.029999732971191,16853700,-2.0,0.9540075023969016,15.0,-0.13333333333333333
2024-09-19,CORZ,,Software Infrastructure,4.421B,12.460000038146973,12.630000114440918,11.510000228881836,11.609999656677246,11.609999656677246,14632800,1.0,0.9858636458714805,12.0,0.08333333333333333
2024-09-20,CORZ,,Software Infrastructure,4.421B,11.729999542236328,12.095000267028809,11.210000038146973,11.979999542236328,11.979999542236328,17770300,-1.0,0.9733291396072932,14.0,-0.07142857142857142
2024-09-23,CORZ,,Software Infrastructure,4.421B,12.229999542236328,12.720000267028809,11.890000343322754,12.489999771118164,12.489999771118164,14601300,1.0,0.979308933019638,2.0,0.5
2024-09-24,CORZ,,Software Infrastructure,4.421B,12.510000228881836,12.949999809265137,12.1899995803833,12.890000343322754,12.890000343322754,9427100,1.0,0.9959844521113804,7.0,0.14285714285714285
2024-09-25,CORZ,,Software Infrastructure,4.421B,12.81999969482422,12.897000312805176,12.279999732971191,12.350000381469728,12.350000381469728,7966600,2.0,0.9894728548824788,16.0,0.125
2024-09-26,CORZ,,Software Infrastructure,4.421B,12.65999984741211,12.670000076293944,11.75,12.380000114440918,12.380000114440918,10033000,0.0,0.9330533402306692,14.0,0.0
2024-09-27,CORZ,,Software Infrastructure,4.421B,12.40999984741211,12.479999542236328,11.979999542236328,12.15999984741211,12.15999984741211,7592200,1.0,0.9697152733802795,5.0,0.2
2024-09-30,CORZ,,Software Infrastructure,4.421B,11.81999969482422,12.199999809265137,11.600000381469728,11.859999656677246,11.859999656677246,6359900,0.0,0.944127231836319,4.0,0.0
2024-10-01,CORZ,,Software Infrastructure,4.421B,11.895000457763672,11.895000457763672,11.039999961853027,11.760000228881836,11.760000228881836,7823800,0.0,0.9998577435811361,3.0,0.0
2024-10-02,CORZ,,Software Infrastructure,4.421B,11.670000076293944,12.130000114440918,11.43000030517578,12.0,12.0,4713100,-1.0,0.9678586423397064,2.0,-0.5
