Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume
2024-08-01,CORZ,,Software Infrastructure,4.421B,9.800000190734863,10.114999771118164,9.3100004196167,9.460000038146973,9.460000038146973,6085600
2024-08-02,CORZ,,Software Infrastructure,4.421B,8.949999809265137,9.170000076293945,8.770000457763672,8.890000343322754,8.890000343322754,7989000
2024-08-05,CORZ,,Software Infrastructure,4.421B,7.059999942779541,8.479999542236328,6.710000038146973,8.220000267028809,8.220000267028809,13855700
2024-08-06,CORZ,,Software Infrastructure,4.421B,9.270000457763672,9.869999885559082,8.402000427246094,9.710000038146973,9.710000038146973,15398700
2024-08-07,CORZ,,Software Infrastructure,4.421B,9.779999732971191,10.0600004196167,9.479999542236328,9.819999694824219,9.819999694824219,10240500
2024-08-08,CORZ,,Software Infrastructure,4.421B,9.729999542236328,10.420000076293945,9.149999618530273,10.140000343322754,10.140000343322754,10613700
2024-08-09,CORZ,,Software Infrastructure,4.421B,10.0,10.024999618530273,9.399999618530273,9.699999809265137,9.699999809265137,7541200
2024-08-12,CORZ,,Software Infrastructure,4.421B,9.59000015258789,10.005000114440918,9.40999984741211,9.470000267028809,9.470000267028809,4319000
2024-08-13,CORZ,,Software Infrastructure,4.421B,8.550000190734863,8.970000267028809,8.28499984741211,8.460000038146973,8.460000038146973,51250600
2024-08-14,CORZ,,Software Infrastructure,4.421B,8.9399995803833,9.109999656677246,8.640000343322754,8.800000190734863,8.800000190734863,31624000
2024-08-15,CORZ,,Software Infrastructure,4.421B,8.824000358581543,9.449999809265137,8.800000190734863,9.260000228881836,9.260000228881836,13316800
2024-08-16,CORZ,,Software Infrastructure,4.421B,9.25,10.100000381469727,9.220000267028809,10.09000015258789,10.09000015258789,13612000
2024-08-19,CORZ,,Software Infrastructure,4.421B,10.130000114440918,10.399999618530273,9.640000343322754,10.390000343322754,10.390000343322754,10589000
2024-08-20,CORZ,,Software Infrastructure,4.421B,10.279999732971191,10.609999656677246,9.895000457763672,10.140000343322754,10.140000343322754,10758300
2024-08-21,CORZ,,Software Infrastructure,4.421B,10.220000267028809,10.569999694824219,10.010000228881836,10.539999961853027,10.539999961853027,11108000
2024-08-22,CORZ,,Software Infrastructure,4.421B,10.609999656677246,10.649999618530273,9.800000190734863,9.880000114440918,9.880000114440918,9496100
2024-08-23,CORZ,,Software Infrastructure,4.421B,10.170000076293945,10.800000190734863,9.819999694824219,10.760000228881836,10.760000228881836,11447400
2024-08-26,CORZ,,Software Infrastructure,4.421B,10.539999961853027,11.0,10.460000038146973,10.850000381469727,10.850000381469727,8550900
2024-08-27,CORZ,,Software Infrastructure,4.421B,10.755999565124512,10.890000343322754,10.260000228881836,10.420000076293945,10.420000076293945,4394900
2024-08-28,CORZ,,Software Infrastructure,4.421B,10.460000038146973,10.600000381469727,9.59000015258789,10.130000114440918,10.130000114440918,6532500
2024-08-29,CORZ,,Software Infrastructure,4.421B,10.289999961853027,10.800000190734863,10.055000305175781,10.229999542236328,10.229999542236328,7077100
2024-08-30,CORZ,,Software Infrastructure,4.421B,10.300000190734863,10.369999885559082,9.890000343322754,10.319999694824219,10.319999694824219,9014600
2024-09-03,CORZ,,Software Infrastructure,4.421B,10.199999809265137,10.25,9.3100004196167,9.399999618530273,9.399999618530273,9967100
2024-09-04,CORZ,,Software Infrastructure,4.421B,9.40999984741211,10.039999961853027,9.274999618530273,9.869999885559082,9.869999885559082,6500600
2024-09-05,CORZ,,Software Infrastructure,4.421B,10.149999618530273,10.380000114440918,9.760000228881836,10.239999771118164,10.239999771118164,10165800
2024-09-06,CORZ,,Software Infrastructure,4.421B,9.880000114440918,10.175000190734863,9.220000267028809,9.319999694824219,9.319999694824219,10934800
2024-09-09,CORZ,,Software Infrastructure,4.421B,9.430000305175781,10.0,9.130000114440918,10.0,10.0,12502200
2024-09-10,CORZ,,Software Infrastructure,4.421B,9.899999618530273,10.180000305175781,9.829999923706055,10.010000228881836,10.010000228881836,7475200
2024-09-11,CORZ,,Software Infrastructure,4.421B,9.949999809265137,10.350000381469727,9.449999809265137,9.970000267028809,9.970000267028809,14073800
2024-09-12,CORZ,,Software Infrastructure,4.421B,10.100000381469727,10.649999618530273,9.710000038146973,10.390000343322754,10.390000343322754,10401600
2024-09-13,CORZ,,Software Infrastructure,4.421B,10.5,11.319999694824219,10.380000114440918,11.180000305175781,11.180000305175781,17430700
2024-09-16,CORZ,,Software Infrastructure,4.421B,11.010000228881836,11.449999809265137,10.510000228881836,11.180000305175781,11.180000305175781,10393700
2024-09-17,CORZ,,Software Infrastructure,4.421B,11.407999992370605,11.84000015258789,10.920000076293945,11.479999542236328,11.479999542236328,14471200
2024-09-18,CORZ,,Software Infrastructure,4.421B,11.470000267028809,12.479999542236328,11.420000076293945,12.029999732971191,12.029999732971191,16853700
2024-09-19,CORZ,,Software Infrastructure,4.421B,12.460000038146973,12.630000114440918,11.510000228881836,11.609999656677246,11.609999656677246,14632800
2024-09-20,CORZ,,Software Infrastructure,4.421B,11.729999542236328,12.095000267028809,11.210000038146973,11.979999542236328,11.979999542236328,17770300
2024-09-23,CORZ,,Software Infrastructure,4.421B,12.229999542236328,12.720000267028809,11.890000343322754,12.489999771118164,12.489999771118164,14601300
2024-09-24,CORZ,,Software Infrastructure,4.421B,12.510000228881836,12.949999809265137,12.1899995803833,12.890000343322754,12.890000343322754,9427100
2024-09-25,CORZ,,Software Infrastructure,4.421B,12.819999694824219,12.897000312805176,12.279999732971191,12.350000381469727,12.350000381469727,7966600
2024-09-26,CORZ,,Software Infrastructure,4.421B,12.65999984741211,12.670000076293945,11.75,12.380000114440918,12.380000114440918,10033000
2024-09-27,CORZ,,Software Infrastructure,4.421B,12.40999984741211,12.479999542236328,11.979999542236328,12.15999984741211,12.15999984741211,7592200
2024-09-30,CORZ,,Software Infrastructure,4.421B,11.819999694824219,12.199999809265137,11.600000381469727,11.859999656677246,11.859999656677246,6359900
2024-10-01,CORZ,,Software Infrastructure,4.421B,11.895000457763672,11.895000457763672,11.039999961853027,11.760000228881836,11.760000228881836,7823800
2024-10-02,CORZ,,Software Infrastructure,4.421B,11.670000076293945,12.130000114440918,11.430000305175781,12.0,12.0,4713100
2024-10-03,CORZ,,Software Infrastructure,4.421B,12.0,12.470000267028809,11.758000373840332,12.020000457763672,12.020000457763672,4605100
2024-10-04,CORZ,,Software Infrastructure,4.421B,12.25,12.449999809265137,11.930000305175781,12.1899995803833,12.1899995803833,5136600
2024-10-07,CORZ,,Software Infrastructure,4.421B,12.220000267028809,12.699999809265137,12.010000228881836,12.369999885559082,12.369999885559082,9310500
2024-10-08,CORZ,,Software Infrastructure,4.421B,12.319999694824219,12.454999923706055,11.670000076293945,12.210000038146973,12.210000038146973,7429800
2024-10-09,CORZ,,Software Infrastructure,4.421B,12.229999542236328,12.300000190734863,11.880000114440918,12.010000228881836,12.010000228881836,4876600
2024-10-10,CORZ,,Software Infrastructure,4.421B,11.954999923706055,12.279999732971191,11.850000381469727,11.970000267028809,11.970000267028809,6408400
2024-10-11,CORZ,,Software Infrastructure,4.421B,12.069999694824219,13.289999961853027,12.0,13.220000267028809,13.220000267028809,22085700
2024-10-14,CORZ,,Software Infrastructure,4.421B,13.359999656677246,13.420000076293945,12.614999771118164,12.970000267028809,12.970000267028809,12904700
2024-10-15,CORZ,,Software Infrastructure,4.421B,13.100000381469727,13.210000038146973,12.739999771118164,12.970000267028809,12.970000267028809,7690700
2024-10-16,CORZ,,Software Infrastructure,4.421B,13.039999961853027,13.510000228881836,12.899999618530273,13.25,13.25,7964200
2024-10-17,CORZ,,Software Infrastructure,4.421B,13.149999618530273,13.600000381469727,13.0,13.010000228881836,13.010000228881836,7130100
2024-10-18,CORZ,,Software Infrastructure,4.421B,13.0600004196167,13.289999961853027,12.670000076293945,12.8100004196167,12.8100004196167,9318000
2024-10-21,CORZ,,Software Infrastructure,4.421B,12.710000038146973,12.880000114440918,12.050000190734863,12.829999923706055,12.829999923706055,10038800
2024-10-22,CORZ,,Software Infrastructure,4.421B,12.989999771118164,14.010000228881836,12.520000457763672,13.720000267028809,13.720000267028809,26012700
2024-10-23,CORZ,,Software Infrastructure,4.421B,13.460000038146973,13.835000038146973,13.0,13.520000457763672,13.520000457763672,10714600
2024-10-24,CORZ,,Software Infrastructure,4.421B,13.680000305175781,14.0649995803833,13.5,13.680000305175781,13.680000305175781,9468800
2024-10-25,CORZ,,Software Infrastructure,4.421B,13.649999618530273,13.899999618530273,13.03499984741211,13.369999885559082,13.369999885559082,7911300
2024-10-28,CORZ,,Software Infrastructure,4.421B,13.800000190734863,14.399999618530273,13.609999656677246,14.199999809265137,14.199999809265137,13428100
2024-10-29,CORZ,,Software Infrastructure,4.421B,14.380000114440918,14.640000343322754,14.029999732971191,14.300000190734863,14.300000190734863,8645100
2024-10-30,CORZ,,Software Infrastructure,4.421B,14.199999809265137,14.270000457763672,13.569999694824219,13.779999732971191,13.779999732971191,8845400
2024-10-31,CORZ,,Software Infrastructure,4.421B,13.725000381469727,13.739999771118164,13.100000381469727,13.289999961853027,13.289999961853027,10144100
