Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume
2024-08-01,GCT,,Software Infrastructure,854.67M,29.43000030517578,29.749000549316406,27.25,27.440000534057617,27.440000534057617,1045800
2024-08-02,GCT,,Software Infrastructure,854.67M,26.299999237060547,26.719999313354492,25.40399932861328,25.559999465942383,25.559999465942383,1269700
2024-08-05,GCT,,Software Infrastructure,854.67M,22.18000030517578,24.8799991607666,21.299999237060547,24.729999542236328,24.729999542236328,1808500
2024-08-06,GCT,,Software Infrastructure,854.67M,25.399999618530273,25.760000228881836,24.209999084472656,25.540000915527344,25.540000915527344,1253400
2024-08-07,GCT,,Software Infrastructure,854.67M,24.25,24.68000030517578,20.700000762939453,23.110000610351562,23.110000610351562,2949300
2024-08-08,GCT,,Software Infrastructure,854.67M,24.0,24.209999084472656,22.809999465942383,24.139999389648438,24.139999389648438,1743200
2024-08-09,GCT,,Software Infrastructure,854.67M,23.510000228881836,23.540000915527344,21.950000762939453,22.43000030517578,22.43000030517578,1953400
2024-08-12,GCT,,Software Infrastructure,854.67M,22.579999923706055,23.270000457763672,22.0,22.5,22.5,1053600
2024-08-13,GCT,,Software Infrastructure,854.67M,22.799999237060547,23.399999618530273,22.65999984741211,23.170000076293945,23.170000076293945,826800
2024-08-14,GCT,,Software Infrastructure,854.67M,23.309999465942383,23.600000381469727,22.15999984741211,22.389999389648438,22.389999389648438,778200
2024-08-15,GCT,,Software Infrastructure,854.67M,22.719999313354492,22.969999313354492,21.729999542236328,22.450000762939453,22.450000762939453,1235200
2024-08-16,GCT,,Software Infrastructure,854.67M,22.450000762939453,23.139999389648438,22.329999923706055,22.399999618530273,22.399999618530273,737500
2024-08-19,GCT,,Software Infrastructure,854.67M,22.459999084472656,23.399999618530273,21.90999984741211,23.190000534057617,23.190000534057617,1353700
2024-08-20,GCT,,Software Infrastructure,854.67M,22.90999984741211,23.049999237060547,21.729000091552734,22.1200008392334,22.1200008392334,1271400
