Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days),Momentum (7 Days),EWMA Volatility,Volatility Class,Interest_Rate,Inflation,GDP,Unemployment,Industrial Production,Stock Market Performance,VIX OPEN,VIX HIGH,VIX LOW,VIX CLOSE,Event_Flag
2024-08-01,ESTC,Technology,Software Application,8.869B,108.61000061035156,110.66999816894533,106.31999969482422,107.18000030517578,107.18000030517578,987600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.18000030517578,107.18000030517578,107.18000030517578,0.0267340996228423,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.2,19.48,15.95,18.59,0
2024-08-02,ESTC,Technology,Software Application,8.869B,103.0,103.0,98.51000213623048,102.12000274658205,102.12000274658205,1053900,0.0,0.9712977409362792,1.0,0.0,0.0,0.0,-0.0472102775161998,104.6500015258789,3.577958586469,102.12000274658205,0.0333827073734037,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.52,29.66,20.01,23.39,0
2024-08-05,ESTC,Technology,Software Application,8.869B,96.88999938964844,101.3000030517578,96.55999755859376,100.0,100.0,1257200,0.0,0.0,0.0,0.0,0.0,0.0,-0.0207599166623896,103.1000010172526,3.6889562959554048,100.0,0.0236767686830567,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.39,65.73,23.39,38.57,0
2024-08-06,ESTC,Technology,Software Application,8.869B,101.88999938964844,103.38999938964844,100.5999984741211,101.52999877929688,101.52999877929688,670300,0.0,0.0,0.0,0.0,0.0,0.0,0.0152999877929687,102.70750045776369,3.11263432788196,101.52999877929688,0.0240571908543274,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,33.71,34.77,24.02,27.71,0
2024-08-07,ESTC,Technology,Software Application,8.869B,103.94000244140624,108.08000183105467,100.98999786376952,101.11000061035156,101.11000061035156,717800,1.0,1.0,1.0,1.0,717800.0,1.0,-0.004136690377179,102.38800048828124,2.7886861596149948,101.11000061035156,0.0199526444443446,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,24.77,29.76,21.97,27.85,0
2024-08-08,ESTC,Technology,Software Application,8.869B,103.18000030517578,105.2300033569336,100.37000274658205,104.93000030517578,104.93000030517578,659800,0.0,0.0,0.0,0.0,0.0,0.0,0.0377806317057141,102.81166712443034,2.701550834054004,104.93000030517578,0.0270246386824703,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,28.34,29.47,23.36,23.79,0
2024-08-09,ESTC,Technology,Software Application,8.869B,105.02999877929688,105.44000244140624,103.22000122070312,104.95999908447266,104.95999908447266,556500,0.0,0.0,0.0,0.0,0.0,0.0,0.0002858932546423,103.11857169015067,2.5964039833395463,104.95999908447266,0.0232080915997322,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.78,24.52,20.26,20.37,0
2024-08-12,ESTC,Technology,Software Application,8.869B,105.54000091552734,105.8499984741211,102.43000030517578,102.7699966430664,102.7699966430664,939700,0.0,0.0,0.0,0.0,0.0,0.0,-0.0208651149057624,102.4885711669922,1.8839621113694625,-4.410003662109375,0.0230899487455251,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.79,21.19,18.89,20.71,0
2024-08-13,ESTC,Technology,Software Application,8.869B,103.30999755859376,107.79000091552734,102.75,107.16000366210938,107.16000366210938,684200,0.0,0.0,0.0,0.0,0.0,0.0,0.042716815826024,103.2085712977818,2.5610387534490657,5.0400009155273295,0.029097253266147,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.06,20.79,17.95,18.12,0
2024-08-14,ESTC,Technology,Software Application,8.869B,107.30999755859376,108.11000061035156,103.48999786376952,105.56999969482422,105.56999969482422,899200,0.0,0.0,0.0,0.0,0.0,0.0,-0.0148376624948489,104.00428553989956,2.243613276081446,5.569999694824219,0.0274930348523478,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,18.41,18.49,16.12,16.19,0
2024-08-15,ESTC,Technology,Software Application,8.869B,107.01000213623048,110.44000244140624,106.51000213623048,108.79000091552734,108.79000091552734,791700,0.0,0.9994426369667052,1.0,0.0,0.0,0.0,0.0305011009757631,105.0414287022182,2.564310118546177,7.260002136230469,0.0270578184534746,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.27,16.68,14.77,15.23,0
