Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days),Momentum (7 Days)
2024-08-01,FOUR,,Software Infrastructure,8.741B,68.0,68.77999877929688,64.05000305175781,65.0199966430664,65.0199966430664,1348200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0199966430664,65.0199966430664,65.0199966430664
2024-08-02,FOUR,,Software Infrastructure,8.741B,63.0,63.04999923706055,61.18000030517578,62.709999084472656,62.709999084472656,1745000,-14.0,0.9445072963076124,118.0,-0.1186440677966101,-24430000.0,-24430000.0,-0.03552749427648705,63.86499786376953,1.6334149382060097,62.709999084472656
2024-08-05,FOUR,,Software Infrastructure,8.741B,57.90999984741211,62.0,57.45000076293945,61.2599983215332,61.2599983215332,1578100,-2.0,0.9517511417788844,31.0,-0.064516129032258,-3156200.0,-3156200.0,-0.02312232154534477,62.996664683024086,1.8963200464393561,61.2599983215332
2024-08-06,FOUR,,Software Infrastructure,8.741B,61.810001373291016,63.20000076293945,61.09000015258789,62.5099983215332,62.5099983215332,1025800,13.0,0.9469257833549328,181.0,0.0718232044198895,13335400.0,1.0,0.020404832423258856,62.87499809265137,1.5673430328223839,62.5099983215332
2024-08-07,FOUR,,Software Infrastructure,8.741B,64.0,65.63999938964844,63.40999984741211,63.529998779296875,63.529998779296875,2451100,5.0,0.9655865376590465,1467.0,0.0034083162917518,12255500.0,0.9190200518919568,0.016317396978913434,63.00599822998047,1.3886066098085046,63.529998779296875
2024-08-08,FOUR,,Software Infrastructure,8.741B,67.7699966430664,72.12999725341797,67.08999633789062,70.69999694824219,70.69999694824219,5625500,1.0,0.9947789907455444,2.0,0.5,5625500.0,0.4218471136973769,0.1128600394571686,64.28833134969075,3.377699221789678,70.69999694824219
2024-08-09,FOUR,,Software Infrastructure,8.741B,71.12999725341797,72.22000122070312,68.91999816894531,71.37999725341797,71.37999725341797,2152400,2.0,0.9118368715832108,76.0,0.0263157894736842,4304800.0,0.3228099644555094,0.00961810939926333,65.30142647879464,4.085573261901403,71.37999725341797
2024-08-12,FOUR,,Software Infrastructure,8.741B,71.5199966430664,73.5,70.72000122070312,72.97000122070312,72.97000122070312,2169900,0.0,0.0,0.0,0.0,0.0,0.0,0.02227520353692669,66.43714141845703,4.997505212949996,7.950004577636719
2024-08-13,FOUR,,Software Infrastructure,8.741B,73.88999938964844,77.69999694824219,73.2699966430664,76.02999877929688,76.02999877929688,2557300,1.0,0.9554113447666168,2.0,0.5,2557300.0,0.1917677759947208,0.04193500763880431,68.33999851771763,5.8114200288020506,13.319999694824219
2024-08-14,FOUR,,Software Infrastructure,8.741B,76.79000091552734,81.30000305175781,76.51000213623047,80.16999816894531,80.16999816894531,5136500,-8.0,0.9529040083289146,80.0,-0.1,-41092000.0,-3.0814223795311726,0.05445218277151631,71.04142706734794,6.342634731399633,18.90999984741211
2024-08-15,FOUR,,Software Infrastructure,8.741B,81.52999877929688,83.63999938964844,80.93499755859375,81.87000274658203,81.87000274658203,2700000,-8.0,0.9502240865368824,707.0,-0.0113154172560113,-21600000.0,-1.762473991269226,0.02120499708699297,73.80714198521206,6.222306830582135,19.360004425048828
2024-08-16,FOUR,,Software Infrastructure,8.741B,82.0,82.75,80.12999725341797,81.48999786376953,81.48999786376953,1996400,0.0,0.0,0.0,0.0,0.0,0.0,-0.004641564310053248,76.37285614013672,4.824054170953889,17.959999084472656
2024-08-19,FOUR,,Software Infrastructure,8.741B,81.81999969482422,81.98999786376953,78.80999755859375,81.66999816894531,81.66999816894531,2340600,0.0,0.0,0.0,0.0,0.0,0.0,0.0022088637856720883,77.93999917166573,4.440642092445718,10.970001220703125
2024-08-20,FOUR,,Software Infrastructure,8.741B,81.7699966430664,81.7699966430664,78.54000091552734,79.16000366210938,79.16000366210938,2102200,0.0,0.0,0.0,0.0,0.0,0.0,-0.0307333728800101,79.05142865862165,3.369561554494559,7.780006408691406
2024-08-21,FOUR,,Software Infrastructure,8.741B,79.36000061035156,79.77999877929688,78.13500213623047,78.91999816894531,78.91999816894531,926800,4.0,0.9110508759816488,12.0,0.3333333333333333,3707200.0,1.0,-0.003031903512644041,79.90142822265625,2.085652971138057,5.9499969482421875
2024-08-22,FOUR,,Software Infrastructure,8.741B,78.9800033569336,80.37999725341797,78.41999816894531,79.12999725341797,79.12999725341797,1664700,2.0,0.9666650204554847,23.0,0.0869565217391304,3329400.0,0.898090202848511,0.002660910914152659,80.3442851475307,1.3123753217053507,3.0999984741210938
2024-08-23,FOUR,,Software Infrastructure,8.741B,80.0,81.2300033569336,79.04000091552734,81.12999725341797,81.12999725341797,798700,3.0,0.9290511299823891,29.0,0.1034482758620689,2396100.0,0.6463368580060423,0.025274865024889293,80.48142787388393,1.340975054504468,0.9599990844726562
2024-08-26,FOUR,,Software Infrastructure,8.741B,81.8499984741211,84.26000213623047,80.29000091552734,81.1500015258789,81.1500015258789,1570400,-2.0,0.9544588497706822,21.0,-0.0952380952380952,-3140800.0,-0.8472162278808805,0.00024657060443944445,80.37857055664062,1.2405696096215557,-0.720001220703125
2024-08-27,FOUR,,Software Infrastructure,8.741B,80.52999877929688,81.44000244140625,79.80000305175781,81.2300033569336,81.2300033569336,837700,-16.0,0.9400912033660072,126.0,-0.1269841269841269,-13403200.0,-3.615451014242555,0.0009858512575526834,80.3414284842355,1.2051340283335392,-0.2599945068359375
2024-08-28,FOUR,,Software Infrastructure,8.741B,80.98999786376953,81.66999816894531,79.29000091552734,79.98999786376953,79.98999786376953,975700,4.0,0.9626972748909468,81.0,0.0493827160493827,3902800.0,1.0,-0.015265363066838011,80.10142844063895,1.0543002485749526,-1.6800003051757812
2024-08-29,FOUR,,Software Infrastructure,8.741B,80.62000274658203,82.7300033569336,80.53500366210938,82.31999969482422,82.31999969482422,1344900,-3.0,0.9345446065068244,40.0,-0.075,-4034700.0,-1.0337962488469816,0.029128664749096478,80.5528564453125,1.2435541254347204,3.1599960327148438
2024-08-30,FOUR,,Software Infrastructure,8.741B,83.43000030517578,84.19999694824219,81.36000061035156,83.0999984741211,83.0999984741211,1027000,0.0,0.0,0.0,0.0,0.0,0.0,0.009475203865263238,81.1499993460519,1.3294240629067202,4.180000305175781
