Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days),Momentum (7 Days),EWMA Volatility,Volatility Class,Interest_Rate,Inflation,GDP,Unemployment,Industrial Production,Stock Market Performance
2024-08-01,DMRC,Technology,Information Technology Services,581.998M,32.099998474121094,32.720001220703125,30.75,31.38999938964844,31.38999938964844,108400,-1.0,0.9565748870372772,2.0,-0.5,-108400.0,1.0,0.0,31.38999938964844,31.38999938964844,31.38999938964844,0.0289205459091722,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-02,DMRC,Technology,Information Technology Services,581.998M,30.399999618530273,30.559999465942383,29.549999237060547,29.90999984741211,29.90999984741211,59100,0.0,0.9427105188369752,4.0,0.0,0.0,0.0,-0.0471487598284056,30.649999618530273,1.046517712468295,29.90999984741211,0.0333392077992014,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-05,DMRC,Technology,Information Technology Services,581.998M,25.739999771118164,29.170000076293945,25.739999771118164,28.459999084472656,28.459999084472656,94600,-4.0,0.9211552830842824,13.0,-0.3076923076923077,-378400.0,-378400.0,-0.0484787953974166,29.919999440511067,1.4650257475481965,28.459999084472656,0.0310536468701775,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-06,DMRC,Technology,Information Technology Services,581.998M,28.600000381469727,29.3799991607666,28.06999969482422,28.81999969482422,28.81999969482422,71400,-1.0,0.978933850924174,3.0,-0.3333333333333333,-71400.0,-71400.0,0.0126493542492056,29.644999504089355,1.3165738949183787,28.81999969482422,0.0300341743531449,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-07,DMRC,Technology,Information Technology Services,581.998M,29.38999938964844,30.079999923706055,27.969999313354492,28.399999618530273,28.399999618530273,95300,0.0,0.9104411005973816,2.0,0.0,0.0,0.0,-0.0145732158480685,29.39599952697754,1.268869598734968,28.399999618530273,0.0248794395226239,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-08,DMRC,Technology,Information Technology Services,581.998M,28.989999771118164,29.559999465942383,28.1200008392334,29.18000030517578,29.18000030517578,59600,0.0,0.9995711445808412,1.0,0.0,0.0,0.0,0.0274648132789614,29.35999965667725,1.1383321092040313,29.18000030517578,0.0286950377399154,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-09,DMRC,Technology,Information Technology Services,581.998M,29.18000030517578,29.290000915527344,28.440000534057617,28.469999313354492,28.469999313354492,52400,3.0,0.9072103997071584,6.0,0.5,157200.0,1.0,-0.0243317677997197,29.23285675048828,1.0922410703976084,28.469999313354492,0.0265577554055758,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-12,DMRC,Technology,Information Technology Services,581.998M,28.5,28.700000762939453,27.950000762939453,28.36000061035156,28.36000061035156,85400,1.0,0.979576826095581,2.0,0.5,85400.0,0.5432569974554707,-0.0038636707290448,28.7999997820173,0.5708182321303009,-3.029998779296882,0.022931782460203,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-13,DMRC,Technology,Information Technology Services,581.998M,28.59000015258789,29.6299991607666,28.489999771118164,28.84000015258789,28.84000015258789,100400,1.0,0.8829623858133951,12.0,0.0833333333333333,100400.0,0.638676844783715,0.0169252303210856,28.647142682756694,0.3057623150157959,-1.0699996948242188,0.0227958019833963,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-14,DMRC,Technology,Information Technology Services,581.998M,28.0,28.0,22.38999938964844,24.149999618530273,24.149999618530273,538700,4.0,0.9520768196352066,31.0,0.1290322580645161,2154800.0,1.0,-0.1626213768808447,28.031428473336355,1.7366869157330012,-4.309999465942383,0.0782544706893953,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-15,DMRC,Technology,Information Technology Services,581.998M,24.63999938964844,26.700000762939453,24.280000686645508,26.010000228881836,26.010000228881836,240400,1.0,0.915513342077082,11.0,0.0909090909090909,240400.0,0.1115648784109894,0.0770186600303044,27.62999997820173,1.845390761638597,-2.809999465942383,0.0875494422392206,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-16,DMRC,Technology,Information Technology Services,581.998M,26.030000686645508,26.440000534057617,25.579999923706055,26.06999969482422,26.06999969482422,106700,0.0,0.0,0.0,0.0,0.0,0.0,0.0023067845218915,27.297142846243723,1.892879056041842,-2.3299999237060547,0.0760580053975371,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-19,DMRC,Technology,Information Technology Services,581.998M,26.299999237060547,27.0,25.209999084472656,26.940000534057617,26.940000534057617,112200,1.0,0.9813632488250732,5.0,0.2,112200.0,0.0520697976610358,0.0333717241817277,26.977142878941127,1.7011537894319957,-2.239999771118164,0.0686741551742971,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-20,DMRC,Technology,Information Technology Services,581.998M,26.86000061035156,27.68000030517578,26.540000915527344,27.209999084472656,27.209999084472656,128200,0.0,0.7849182039499283,4.0,0.0,0.0,0.0,0.0100222177083368,26.797142846243723,1.5791530899019215,-1.260000228881836,0.0595761747376655,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-21,DMRC,Technology,Information Technology Services,581.998M,27.31999969482422,27.809999465942383,26.84000015258789,27.520000457763672,27.520000457763672,65000,1.0,0.8978063549314227,7.0,0.1428571428571428,65000.0,0.0301652125487284,0.0113929211217032,26.67714282444545,1.4686470864461054,-0.8400001525878871,0.0517016050091993,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-22,DMRC,Technology,Information Technology Services,581.998M,27.56999969482422,28.200000762939453,26.75,27.520000457763672,27.520000457763672,78800,0.0,0.8873076677322388,5.0,0.0,0.0,0.0,0.0,26.488571439470565,1.2058944525872155,-1.3199996948242188,0.0448568629991064,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-23,DMRC,Technology,Information Technology Services,581.998M,27.729999542236328,29.030000686645508,27.65999984741211,28.809999465942383,28.809999465942383,86500,1.0,0.7446835935115814,2.0,0.5,86500.0,0.3598169717138103,0.0468749631802709,27.15428570338658,0.9611599014392164,4.659999847412109,0.0436252909141443,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-26,DMRC,Technology,Information Technology Services,581.998M,29.09000015258789,29.09000015258789,28.36000061035156,28.459999084472656,28.459999084472656,60200,0.0,0.9963991343975068,2.0,0.0,0.0,0.0,-0.0121485729940217,27.504285539899552,0.9202326811083152,2.4499988555908203,0.0398624826158534,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-27,DMRC,Technology,Information Technology Services,581.998M,28.079999923706055,28.65999984741211,27.719999313354492,28.020000457763672,28.020000457763672,68200,0.0,0.9821154645511082,7.0,0.0,0.0,0.0,-0.0154602473950549,27.78285707746233,0.6765772196162917,1.9500007629394531,0.0362578901497539,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-28,DMRC,Technology,Information Technology Services,581.998M,28.020000457763672,28.020000457763672,26.920000076293945,27.100000381469727,27.100000381469727,53200,0.0,0.9767957627773284,2.0,0.0,0.0,0.0,-0.0328336924077042,27.805714198521205,0.6453383328717793,0.1599998474121093,0.0354435339486764,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-29,DMRC,Technology,Information Technology Services,581.998M,27.530000686645508,28.3799991607666,27.530000686645508,28.31999969482422,28.31999969482422,84100,1.0,0.9382474621136984,6.0,0.1666666666666666,84100.0,0.9722543352601156,0.0450184242133331,27.964285714285715,0.6099683022585605,1.1100006103515625,0.0390143585906323,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-08-30,DMRC,Technology,Information Technology Services,581.998M,28.559999465942383,28.920000076293945,28.020000457763672,28.690000534057617,28.690000534057617,84500,0.0,0.8869379013776779,4.0,0.0,0.0,0.0,0.0130650015261484,28.131428582327707,0.6279707292374022,1.170000076293945,0.0339307869978401,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577
2024-09-03,DMRC,Technology,Information Technology Services,581.998M,28.59000015258789,29.329999923706055,27.209999084472656,27.399999618530273,27.399999618530273,119100,-2.0,0.9434966087341308,5.0,-0.4,-238200.0,-2.753757225433526,-0.0449634329562314,28.114285605294363,0.6487385485972841,-0.1200008392333984,0.0384532961640844,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449
