Source,Date,Cumulative Score,Confidence,Text Count,Normalized Score
Yahoo,2024-08-01,-1,0.9360952138900757,5,-0.2
Yahoo,2024-08-02,-2,0.949744443098704,9,-0.2222222222222222
Yahoo,2024-08-03,1,1.0,1,1.0
Yahoo,2024-08-05,-2,0.8404965549707413,4,-0.5
Yahoo,2024-08-06,0,0.9713354706764221,2,0.0
Yahoo,2024-08-07,1,0.9988047778606415,4,0.25
Yahoo,2024-08-08,0,0.9873695969581604,1,0.0
Yahoo,2024-08-11,0,0.9975996613502502,1,0.0
Yahoo,2024-08-12,0,0.7287412583827972,2,0.0
Yahoo,2024-08-13,1,0.9999986886978149,1,1.0
Yahoo,2024-08-14,-1,0.9999738931655884,1,-1.0
Yahoo,2024-08-15,1,0.9999805688858032,1,1.0
Yahoo,2024-08-20,1,0.9470482468605042,2,0.5
Yahoo,2024-08-28,0,0.9963093400001526,1,0.0
Yahoo,2024-08-29,0,0.8821004231770834,3,0.0
Yahoo,2024-09-01,0,0.9999878406524658,1,0.0
Yahoo,2024-09-02,0,0.9999949932098389,2,0.0
Yahoo,2024-09-03,0,0.9844468533992767,2,0.0
Yahoo,2024-09-04,0,0.9873577555020651,3,0.0
Yahoo,2024-09-05,0,0.7672522664070129,2,0.0
Yahoo,2024-09-06,-2,0.9375877380371094,6,-0.3333333333333333
Yahoo,2024-09-07,1,0.9999784231185913,1,1.0
Yahoo,2024-09-08,0,0.996437668800354,1,0.0
Yahoo,2024-09-10,0,0.9994002878665924,2,0.0
Yahoo,2024-09-12,0,0.9999889135360718,1,0.0
Yahoo,2024-09-13,0,0.9062713583310446,3,0.0
Yahoo,2024-09-14,0,0.8840716719627381,5,0.0
Yahoo,2024-09-15,-3,0.8692837953567505,4,-0.75
Yahoo,2024-09-17,0,0.9903116623560587,3,0.0
Yahoo,2024-09-19,0,0.996522331237793,5,0.0
Yahoo,2024-09-20,-3,0.8928061653585995,17,-0.17647058823529413
Yahoo,2024-09-22,1,0.7286454439163208,4,0.25
Yahoo,2024-09-23,-3,0.9545787085186351,11,-0.2727272727272727
Yahoo,2024-09-24,-5,0.9755442227636065,14,-0.35714285714285715
Yahoo,2024-09-25,-6,0.962181806564331,7,-0.8571428571428571
Yahoo,2024-09-26,0,0.9689531509692852,13,0.0
Yahoo,2024-09-27,1,0.8470720052719116,1,1.0
Yahoo,2024-09-30,-1,0.978459432721138,4,-0.25
Yahoo,2024-10-02,0,0.9992760121822357,4,0.0
Yahoo,2024-10-03,0,0.9330138405164082,15,0.0
Yahoo,2024-10-04,-5,0.8880397578080496,12,-0.4166666666666667
Yahoo,2024-10-05,-4,0.9883077293634415,4,-1.0
Yahoo,2024-10-07,-1,0.8699244260787964,1,-1.0
Yahoo,2024-10-08,-6,0.8994966653677133,13,-0.46153846153846156
Yahoo,2024-10-09,-3,0.8301823377609253,5,-0.6
Yahoo,2024-10-10,-1,0.9467850476503372,4,-0.25
Yahoo,2024-10-11,0,0.9869690026555743,7,0.0
Yahoo,2024-10-15,0,0.9999949932098389,1,0.0
Yahoo,2024-10-16,-1,0.9827105104923248,4,-0.25
Yahoo,2024-10-17,2,0.9446706076463064,6,0.3333333333333333
Yahoo,2024-10-18,-2,0.8802100718021393,8,-0.25
Yahoo,2024-10-20,1,0.999222993850708,1,1.0
Yahoo,2024-10-21,0,0.9987612962722778,1,0.0
Yahoo,2024-10-22,0,0.9928454011678696,4,0.0
Yahoo,2024-10-23,2,0.9130895882844925,8,0.25
Yahoo,2024-10-24,1,0.9999574422836304,2,0.5
Yahoo,2024-10-25,0,0.9852074980735779,2,0.0
Yahoo,2024-10-26,0,0.9999985694885254,1,0.0
Yahoo,2024-10-28,-6,0.9496409267187118,40,-0.15
Yahoo,2024-10-29,0,0.995993435382843,2,0.0
Yahoo,2024-10-30,-1,0.9979548931121827,5,-0.2
