Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days),Momentum (7 Days),EWMA Volatility,Volatility Class,Interest_Rate,Inflation,GDP,Unemployment,Industrial Production,Stock Market Performance,VIX OPEN,VIX HIGH,VIX LOW,VIX CLOSE,Event_Flag
2024-08-01,RUN,,Solar,2.219B,18.850000381469727,19.010000228881836,17.264999389648438,17.5,17.5,14107100,3.0,0.9113894065221152,15.0,0.2,42321300.0,1.0,0.0,17.5,17.5,17.5,0.0539581099263458,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.2,19.48,15.95,18.59,0
2024-08-02,RUN,,Solar,2.219B,17.110000610351562,17.15999984741211,16.280000686645508,16.719999313354492,16.719999313354492,11994100,3.0,0.9322202972003392,7.0,0.4285714285714285,35982300.0,0.8502172664828349,-0.0445714678083147,17.109999656677246,0.551543774857202,16.719999313354492,0.0315167871346972,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.52,29.66,20.01,23.39,0
2024-08-05,RUN,,Solar,2.219B,15.199999809265137,17.020000457763672,14.789999961853027,16.530000686645508,16.530000686645508,10964700,0.0,0.9682332958493914,7.0,0.0,0.0,0.0,-0.0113635546956769,16.916666666666668,0.5140361882894615,16.530000686645508,0.0218358275136686,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.39,65.73,23.39,38.57,0
2024-08-06,RUN,,Solar,2.219B,16.81999969482422,17.007999420166016,16.15999984741211,16.489999771118164,16.489999771118164,11075500,5.0,0.9675598878126878,13.0,0.3846153846153846,55377500.0,1.0,-0.002419897995507,16.80999994277954,0.470814855882885,16.489999771118164,0.0178294149446178,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,33.71,34.77,24.02,27.71,0
2024-08-07,RUN,,Solar,2.219B,18.489999771118164,19.729999542236328,17.450000762939453,18.309999465942383,18.309999465942383,26036000,4.0,0.9712201029062272,40.0,0.1,104144000.0,1.0,0.1103699041895625,17.10999984741211,0.785015722955768,18.309999465942383,0.0606775505010934,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,24.77,29.76,21.97,27.85,0
2024-08-08,RUN,,Solar,2.219B,18.38999938964844,19.510000228881836,18.049999237060547,18.829999923706055,18.829999923706055,13613800,5.0,0.9642805755138396,18.0,0.2777777777777778,68069000.0,0.6536046243662621,0.028399807369241,17.396666526794434,0.9930087908164476,18.829999923706055,0.0514432752259036,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,28.34,29.47,23.36,23.79,0
2024-08-09,RUN,,Solar,2.219B,18.84000015258789,18.84000015258789,17.100000381469727,17.889999389648438,17.889999389648438,12009500,-1.0,0.907029139995575,10.0,-0.1,-12009500.0,-0.1153162928253187,-0.0499203684474901,17.46714265005929,0.925467577237973,17.889999389648438,0.0559164672301163,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.78,24.52,20.26,20.37,0
2024-08-12,RUN,,Solar,2.219B,17.860000610351562,17.889999389648438,17.0,17.329999923706055,17.329999923706055,9894200,-1.0,0.9548546075820924,4.0,-0.25,-9894200.0,-0.0950049930864956,-0.0313023747930596,17.44285692487444,0.9266913695080772,-0.1700000762939453,0.050975071042389,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.79,21.19,18.89,20.71,0
2024-08-13,RUN,,Solar,2.219B,17.6200008392334,19.39900016784668,17.34000015258789,19.270000457763672,19.270000457763672,9976000,0.0,0.902196168899536,9.0,0.0,0.0,0.0,0.1119446360414493,17.80714280264718,1.083169910029398,2.5500011444091797,0.0701747681473565,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.06,20.79,17.95,18.12,0
2024-08-14,RUN,,Solar,2.219B,19.3700008392334,19.3799991607666,18.510000228881836,18.510000228881836,18.510000228881836,7806100,2.0,0.932026505470276,14.0,0.1428571428571428,15612200.0,0.1499097403595022,-0.0394395542723321,18.089999880109513,0.943610267113566,1.979999542236328,0.0676883108736379,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,18.41,18.49,16.12,16.19,0
