Ticker Name,Date,Normalized VWS,Normalized Volatility,Normalized EWMA Volatility,Event Flag,Close,Volatility (7 Days)
ENPH,2024-08-01,0.3305726444352729,1.0,0.27533497978237,0.0,109.68000030517578,109.68000030517578
ENPH,2024-08-02,0.3607038556390533,0.0145880504991521,0.2577598799154512,0.0,105.19000244140624,3.174907936984563
ENPH,2024-08-05,0.3786298673299706,0.0151852064782458,0.1123247640758905,0.0,103.38999938964844,3.239449627131319
ENPH,2024-08-06,0.3479049695170087,0.0175122809905131,0.0440726571229664,0.0,101.52999877929688,3.4909640176379906
ENPH,2024-08-07,0.3607038556390533,0.0138901700834324,0.1196715498752383,0.0,103.41999816894533,3.099479768921624
ENPH,2024-08-08,0.4031847639518661,0.0152891097169389,0.3237515244674198,0.0,108.8000030517578,3.2506796756810368
ENPH,2024-08-09,0.39418805738909,0.0140535777806775,0.2632384721435546,0.0,107.86000061035156,3.1171411661652666
ENPH,2024-08-12,0.3685870535693676,0.0129789617700483,0.1969716525852823,0.0,109.11000061035156,3.0009947387443545
ENPH,2024-08-13,0.3688021841758051,0.0218089615384737,0.1876904090704784,0.0,112.5199966430664,3.955356964028534
ENPH,2024-08-14,0.3677103732654518,0.0219728288211121,0.180061236947666,0.0,111.1500015258789,3.9730680340864577
ENPH,2024-08-15,0.3733568592039429,0.0245532798388013,0.2862597282267382,0.0,117.12000274658205,4.251967812123245
ENPH,2024-08-16,0.3671508490272496,0.0194283233514469,0.2562497134676962,0.0,116.38999938964844,3.698053315404256
ENPH,2024-08-19,0.3607038556390533,0.0261616964128476,0.2098262822744727,0.0,119.70999908447266,4.425808362638289
ENPH,2024-08-20,0.3654164162195551,0.0205684507019489,0.2598961726126408,0.0,116.9800033569336,3.821280326034915
ENPH,2024-08-21,0.3857162510398749,0.0150795533643371,0.2066027906247493,0.0,119.30999755859376,3.2280304489271825
ENPH,2024-08-22,0.3665202301251173,0.0114936646835494,0.2722773332867002,0.0,115.48999786376952,2.840461163449373
ENPH,2024-08-23,0.3733023840718407,0.0090351594539331,0.4484660186574978,0.0,123.0,2.57474150508659
ENPH,2024-08-26,0.374867851639286,0.0126256306837092,0.3760005941729851,0.0,122.58999633789062,2.962806080684987
ENPH,2024-08-27,0.3514814004356164,0.0124791519085586,0.3018114222003282,0.0,122.52999877929688,2.9469743917296265
ENPH,2024-08-28,0.3714442280827615,0.0153285105952726,0.2297619780992167,0.0,123.6500015258789,3.2549381933379795
ENPH,2024-08-29,0.3607038556390533,0.0116776775008456,0.2227127951836465,0.0,121.3000030517578,2.860349599055404
ENPH,2024-08-30,0.3699346206084041,0.0106573975270697,0.1622748957321425,0.0,121.04000091552734,2.750075908033637
ENPH,2024-09-03,0.3389692012376011,0.0192982864375544,0.405576338178087,0.0,112.91000366210938,3.683998692327676
ENPH,2024-09-04,0.3607038556390533,0.0275728491943674,0.3380418002447001,0.0,113.11000061035156,4.5783282883582155
ENPH,2024-09-05,0.3552074071406741,0.0325996267222219,0.261537796731508,0.0,112.08000183105467,5.121631426898079
ENPH,2024-09-06,0.3531862874089503,0.0385273023392054,0.2219917351510278,0.0,108.6500015258789,5.762305248070325
ENPH,2024-09-09,0.3366175374839691,0.0452148741848208,0.2520121075845973,0.0,103.04000091552734,6.4851100176866945
ENPH,2024-09-10,0.3915372420625578,0.0411664064694787,0.2943098887687161,0.0,104.61000061035156,6.047544359800611
ENPH,2024-09-11,0.3607038556390533,0.0227093984623029,0.4998729338015216,0.0,110.58999633789062,4.052677803087504
ENPH,2024-09-12,0.3391547860096781,0.0210807513501417,0.5001693813943329,0.0,105.83000183105467,3.876650699698131
ENPH,2024-09-13,0.3822224561267442,0.0163584253223083,0.5035299056627792,0.0,109.91000366210938,3.366253225786966
ENPH,2024-09-16,0.3525773662289266,0.0152546831002682,0.410426505985877,0.0,111.48999786376952,3.2469587851536845
ENPH,2024-09-17,0.3925468786210959,0.0337435225365642,0.4856185896648818,0.0,118.52999877929688,5.245265739865177
ENPH,2024-09-18,0.4176423716810564,0.0386696177817075,0.3941050119606298,0.0,119.73999786376952,5.777686956559636
ENPH,2024-09-19,0.3488532061385164,0.0334676935287594,0.3870920780407662,0.0,117.36000061035156,5.215453645574102
ENPH,2024-09-20,0.3436157453444536,0.0322900407454586,0.3522378817842898,0.0,114.9000015258789,5.088170818806431
ENPH,2024-09-23,0.3434121560795632,0.0191091415835389,0.2915852374201976,0.0,117.0,3.66355557698074
ENPH,2024-09-24,0.3532606136485135,0.0100675430586871,0.2252912515391387,0.0,116.69000244140624,2.6863233782711258
ENPH,2024-09-25,0.3695606811422789,0.005175549469683,0.2402416048005472,0.0,113.29000091552734,2.1575879297864584
ENPH,2024-09-26,0.3344477652731189,0.0064225828619251,0.1807989936556127,0.0,113.61000061035156,2.2923695373103397
ENPH,2024-09-27,0.3698155139636383,0.0003838480759735,0.1444885600377491,0.0,115.0,1.639692241798988
ENPH,2024-09-30,0.3700264896871189,0.0,0.123802068260539,0.0,113.0199966430664,1.5982052527203334
ENPH,2024-10-01,0.3513022788148058,0.0045561555614221,0.0910635367517782,0.0,111.1999969482422,2.090642724337071
