Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days),Momentum (7 Days),EWMA Volatility,Volatility Class
2024-08-01,WK,Technology,Software Application,5.056B,73.36000061035156,74.37000274658203,71.91999816894531,72.55000305175781,72.55000305175781,783400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.55000305175781,72.55000305175781,72.55000305175781,0.017745259055543486,Medium
2024-08-02,WK,Technology,Software Application,5.056B,69.56999969482422,74.44000244140625,65.47000122070312,72.19000244140625,72.19000244140625,1174000,0.0,0.0,0.0,0.0,0.0,0.0,-0.004962103310936272,72.37000274658203,0.2545588728108858,72.19000244140625,0.003508736900111258,Low
2024-08-05,WK,Technology,Software Application,5.056B,68.11000061035156,71.91999816894531,67.31999969482422,71.77999877929688,71.77999877929688,729600,0.0,0.0,0.0,0.0,0.0,0.0,-0.005679507525188976,72.17333475748698,0.3852726355030296,71.77999877929688,0.0034949751569540266,Low
2024-08-06,WK,Technology,Software Application,5.056B,71.62999725341797,72.76000213623047,70.0,71.36000061035156,71.36000061035156,449600,-33.0,0.9449962235905311,364.0,-0.0906593406593406,-14836800.0,-14836800.0,-0.005851186627025329,71.97000122070312,0.514134980171315,71.36000061035156,0.003298483141432571,Low
2024-08-07,WK,Technology,Software Application,5.056B,72.19999694824219,73.61000061035156,71.77999877929688,72.38999938964844,72.38999938964844,414100,0.0,0.0,0.0,0.0,0.0,0.0,0.014433839272521842,72.05400085449219,0.4832502206520985,72.38999938964844,0.00912473893559813,Low
2024-08-08,WK,Technology,Software Application,5.056B,73.33999633789062,75.66000366210938,72.80999755859375,75.30999755859375,75.30999755859375,325800,0.0,0.0,0.0,0.0,0.0,0.0,0.04033703817606149,72.59666697184245,1.3977638248746738,75.30999755859375,0.020366550622403362,Medium
2024-08-09,WK,Technology,Software Application,5.056B,75.12999725341797,75.5999984741211,74.55999755859375,74.62000274658203,74.62000274658203,290500,0.0,0.0,0.0,0.0,0.0,0.0,-0.009162061271810296,72.88571493966239,1.4876023838197123,74.62000274658203,0.019869539180526495,Medium
2024-08-12,WK,Technology,Software Application,5.056B,75.0,75.13999938964844,72.8499984741211,73.01000213623047,73.01000213623047,217200,0.0,0.0,0.0,0.0,0.0,0.0,-0.021575992375922448,72.95142909458706,1.4804437115565834,0.4599990844726562,0.02146085663734998,Medium
2024-08-13,WK,Technology,Software Application,5.056B,73.37999725341797,76.55999755859375,72.93000030517578,76.33000183105469,76.33000183105469,380600,0.0,0.0,0.0,0.0,0.0,0.0,0.04547321733574772,73.54285757882255,1.8945866357509755,4.1399993896484375,0.028612217598215778,High
2024-08-14,WK,Technology,Software Application,5.056B,77.0,79.0199966430664,76.98500061035156,77.54000091552734,77.54000091552734,420500,1.0,0.9493106635841164,259.0,0.0038610038610038,420500.0,1.0,0.015852208246382782,74.36571502685547,2.223607210923008,5.760002136230469,0.02484363081141261,High
2024-08-15,WK,Technology,Software Application,5.056B,78.5,80.06500244140625,78.1449966430664,79.43000030517578,79.43000030517578,446200,0.0,0.0,0.0,0.0,0.0,0.0,0.02437450821940823,75.51857212611607,2.4824612772487167,8.069999694824219,0.02226140817221084,Medium
2024-08-16,WK,Technology,Software Application,5.056B,79.02999877929688,79.79000091552734,78.06999969482422,78.19999694824219,78.19999694824219,264600,0.0,0.0,0.0,0.0,0.0,0.0,-0.015485375200904317,76.34857177734375,2.219439107834637,5.80999755859375,0.02399355391225902,High
