Source,Date,Cumulative Score,Confidence,Text Count,Normalized Score
Yahoo,2024-08-02,-1,0.9999967813491821,1,-1.0
Yahoo,2024-08-05,0,0.9969740360975266,4,0.0
Yahoo,2024-08-06,1,0.9999536275863647,2,0.5
Yahoo,2024-08-07,-1,0.6148080229759216,1,-1.0
Yahoo,2024-08-08,0,0.9996950626373291,1,0.0
Yahoo,2024-08-09,0,0.9839990735054016,2,0.0
Yahoo,2024-08-10,0,0.8637086749076843,1,0.0
Yahoo,2024-08-11,-1,0.7965938448905945,1,-1.0
Yahoo,2024-08-12,-2,0.9997902853148324,7,-0.2857142857142857
Yahoo,2024-08-13,0,0.9965415298938751,2,0.0
Yahoo,2024-08-14,1,0.9595820903778076,2,0.5
Yahoo,2024-08-18,0,0.9980672001838684,1,0.0
Yahoo,2024-08-19,1,0.9512434005737305,4,0.25
Yahoo,2024-08-20,4,0.9372909784317016,5,0.8
Yahoo,2024-08-21,3,0.9243640534339412,31,0.0967741935483871
Yahoo,2024-08-22,4,0.9663934932814704,45,0.08888888888888889
Yahoo,2024-08-23,2,0.9180786712416287,29,0.06896551724137931
Yahoo,2024-08-25,1,0.998256266117096,1,1.0
Yahoo,2024-08-26,2,0.950641006231308,12,0.16666666666666666
Yahoo,2024-08-27,0,0.9616244435310364,6,0.0
Yahoo,2024-08-28,-1,0.9947818279266357,5,-0.2
Yahoo,2024-08-29,0,0.9420339720589774,7,0.0
Yahoo,2024-08-30,0,0.8344886898994446,3,0.0
Yahoo,2024-09-03,1,0.9997739990552267,3,0.3333333333333333
Yahoo,2024-09-04,0,0.8028218348821005,3,0.0
Yahoo,2024-09-05,0,0.9818469882011414,1,0.0
Yahoo,2024-09-06,1,0.9999990463256836,1,1.0
Yahoo,2024-09-09,0,0.9770157337188721,2,0.0
Yahoo,2024-09-10,-2,0.8655218482017517,2,-1.0
Yahoo,2024-09-11,0,0.967003345489502,1,0.0
Yahoo,2024-09-12,0,0.9999878406524658,1,0.0
Yahoo,2024-09-13,1,0.6090137958526611,1,1.0
Yahoo,2024-09-17,1,0.9737478196620941,2,0.5
Yahoo,2024-09-18,-1,0.9957857429981232,2,-0.5
Yahoo,2024-09-19,1,0.9421984255313873,2,0.5
Yahoo,2024-09-20,0,0.9724739591280619,3,0.0
Yahoo,2024-09-23,2,0.8207082947095236,3,0.6666666666666666
Yahoo,2024-09-24,0,0.9968907833099365,2,0.0
Yahoo,2024-09-26,0,0.9984561800956726,2,0.0
Yahoo,2024-09-27,0,0.7941027879714966,2,0.0
Yahoo,2024-10-01,-1,0.9998798370361328,1,-1.0
Yahoo,2024-10-02,-2,0.9980995506048203,4,-0.5
Yahoo,2024-10-03,0,0.9999785423278809,1,0.0
Yahoo,2024-10-04,1,0.9955657124519348,1,1.0
Yahoo,2024-10-07,0,0.9997517466545105,1,0.0
Yahoo,2024-10-08,-2,0.8748841881752014,3,-0.6666666666666666
Yahoo,2024-10-09,2,0.9344806869824728,3,0.6666666666666666
Yahoo,2024-10-10,1,0.9551834911108017,4,0.25
Yahoo,2024-10-11,0,0.9997355341911316,1,0.0
Yahoo,2024-10-14,0,0.9083982110023499,3,0.0
Yahoo,2024-10-15,0,0.9321168065071106,4,0.0
Yahoo,2024-10-16,0,0.9899159073829651,1,0.0
Yahoo,2024-10-17,1,0.9892447590827942,2,0.5
Yahoo,2024-10-18,1,0.9092623591423035,2,0.5
Yahoo,2024-10-21,2,0.8413613353456769,7,0.2857142857142857
Yahoo,2024-10-22,0,0.999872088432312,1,0.0
Yahoo,2024-10-23,0,0.9999730587005615,1,0.0
Yahoo,2024-10-24,0,0.999732494354248,2,0.0
Yahoo,2024-10-25,1,1.0,1,1.0
Yahoo,2024-10-26,0,0.9972949624061584,1,0.0
Yahoo,2024-10-28,1,1.0,1,1.0
Yahoo,2024-10-29,0,0.8297799626986185,3,0.0
Yahoo,2024-10-30,1,0.9999289512634277,1,1.0
