Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days),Momentum (7 Days),EWMA Volatility,Volatility Class
2024-08-01,PAYO,,Software Infrastructure,3.698B,5.519999980926514,5.619999885559082,5.510000228881836,5.610000133514404,5.610000133514404,4069700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.610000133514404,5.610000133514404,5.610000133514404,0.09306893597400581,High
2024-08-02,PAYO,,Software Infrastructure,3.698B,5.429999828338623,5.599999904632568,5.369999885559082,5.380000114440918,5.380000114440918,4336600,0.0,0.0,0.0,0.0,0.0,0.0,-0.0409982198929828,5.495000123977661,0.1626345731598974,5.380000114440918,0.02899011930290535,Medium
2024-08-05,PAYO,,Software Infrastructure,3.698B,5.070000171661377,5.340000152587891,5.03000020980835,5.210000038146973,5.210000038146973,4374000,0.0,0.0,0.0,0.0,0.0,0.0,-0.03159852652003359,5.400000095367432,0.2007486450795728,5.210000038146973,0.023436171099567176,Medium
2024-08-06,PAYO,,Software Infrastructure,3.698B,5.210000038146973,5.289999961853027,5.15500020980835,5.25,5.25,4325500,0.0,0.0,0.0,0.0,0.0,0.0,0.0076775358080907186,5.362500071525574,0.1802545038367026,5.25,0.02205896346365507,Medium
2024-08-07,PAYO,,Software Infrastructure,3.698B,5.900000095367432,6.559999942779541,5.809999942779541,6.46999979019165,6.46999979019165,14463600,3.0,0.9418781797091166,6.0,0.5,43390800.0,1.0,0.23238091241745717,5.584000015258789,0.5193071249117901,6.46999979019165,0.12077792327865923,High
2024-08-08,PAYO,,Software Infrastructure,3.698B,6.489999771118164,6.71999979019165,6.309999942779541,6.710000038146973,6.710000038146973,5964200,2.0,0.9949807609830584,7.0,0.2857142857142857,11928400.0,0.2749062013145644,0.03709432082504183,5.771666685740153,0.6534956673495889,6.710000038146973,0.10235249747483817,High
2024-08-09,PAYO,,Software Infrastructure,3.698B,6.710000038146973,6.840000152587891,6.610000133514404,6.730000019073486,6.730000019073486,4088900,0.0,0.0,0.0,0.0,0.0,0.0,0.002980623071954014,5.908571447644915,0.697911804023952,6.730000019073486,0.090010140033342,High
2024-08-12,PAYO,,Software Infrastructure,3.698B,6.699999809265137,7.199999809265137,6.690000057220459,6.920000076293945,6.920000076293945,9044300,1.0,0.8572231292724609,5.0,0.2,9044300.0,0.2084381942715967,0.028231806342047472,6.095714296613421,0.7757975720685452,1.309999942779541,0.07749178052020436,High
2024-08-13,PAYO,,Software Infrastructure,3.698B,6.889999866485596,7.159999847412109,6.85099983215332,7.099999904632568,7.099999904632568,5542800,1.0,0.9211616218090056,2.0,0.5,5542800.0,0.1277413645288863,0.026011535600303448,6.341428552355085,0.7836756940377686,1.7199997901916504,0.06695721053789211,High
2024-08-14,PAYO,,Software Infrastructure,3.698B,7.090000152587891,7.139999866485596,6.75,6.860000133514404,6.860000133514404,3089400,1.0,0.9976679682731628,1.0,1.0,3089400.0,0.0711994247628529,-0.03380278511857027,6.5771428516932895,0.6170822400875567,1.6500000953674316,0.06561795516024493,High
2024-08-15,PAYO,,Software Infrastructure,3.698B,6.920000076293945,7.039999961853027,6.804999828338623,7.0,7.0,3766000,-1.0,0.9788888394832612,2.0,-0.5,-3766000.0,-0.0867925919780229,0.020408143405366452,6.8271428516932895,0.2100567245858227,1.75,0.056799442516474494,High
2024-08-16,PAYO,,Software Infrastructure,3.698B,6.949999809265137,7.190000057220459,6.920000076293945,7.139999866485596,7.139999866485596,3098500,1.0,0.9999470114707948,2.0,0.5,3098500.0,0.259758224070286,0.019999980926513672,6.9228571483067105,0.1687911552555012,0.6700000762939453,0.049177377894668604,Medium
2024-08-19,PAYO,,Software Infrastructure,3.698B,7.119999885559082,7.210000038146973,7.019999980926514,7.139999866485596,7.139999866485596,2955400,0.0,0.9672629634539286,3.0,0.0,0.0,0.0,0.0,6.984285695212228,0.1561896660276728,0.429999828338623,0.043366290112985345,Medium
2024-08-20,PAYO,,Software Infrastructure,3.698B,7.159999847412109,7.179999828338623,6.940000057220459,6.949999809265137,6.949999809265137,2688600,1.0,0.9999828338623048,1.0,1.0,2688600.0,0.2972701038222969,-0.026610652769378795,7.015714236668178,0.1125250453621449,0.2199997901916504,0.04192191219668038,Medium
2024-08-21,PAYO,,Software Infrastructure,3.698B,6.940000057220459,7.0,6.900000095367432,6.960000038146973,6.960000038146973,1959900,0.0,0.9338076829910278,5.0,0.0,0.0,0.0,0.0014388818929900182,7.021428516932896,0.107769519060065,0.0399999618530273,0.036311143485505,Medium
2024-08-22,PAYO,,Software Infrastructure,3.698B,6.940000057220459,7.005000114440918,6.880000114440918,6.960000038146973,6.960000038146973,1715900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.001428536006382,0.1036706450030581,-0.1399998664855957,0.03147179953011825,Medium
2024-08-23,PAYO,,Software Infrastructure,3.698B,7.010000228881836,7.079999923706055,6.934999942779541,7.03000020980835,7.03000020980835,1926200,0.0,0.9723058938980104,1.0,0.0,0.0,0.0,0.010057495873234679,7.025714261191232,0.082836574239317,0.1700000762939453,0.02750643844384602,Medium
2024-08-26,PAYO,,Software Infrastructure,3.698B,7.039999961853027,7.190000057220459,7.019999980926514,7.130000114440918,7.130000114440918,2236500,0.0,0.9984924793243408,2.0,0.0,0.0,0.0,0.01422473707654337,7.044285706111363,0.0903432474738144,0.1300001144409179,0.024286957142303885,Medium
2024-08-27,PAYO,,Software Infrastructure,3.698B,7.099999904632568,7.230000019073486,7.099999904632568,7.21999979019165,7.21999979019165,1918200,-1.0,0.8548024296760559,1.0,-1.0,-1918200.0,-0.7134568176746262,0.012622675218258328,7.055714266640799,0.1078358081083569,0.0799999237060546,0.021218751443652165,Medium
2024-08-28,PAYO,,Software Infrastructure,3.698B,7.179999828338623,7.179999828338623,7.019999980926514,7.099999904632568,7.099999904632568,1461300,1.0,0.9994613826274872,2.0,0.5,1461300.0,0.5435170720821245,-0.016620483247395845,7.049999986376081,0.1036017643517948,-0.0399999618530273,0.021717817476090518,Medium
2024-08-29,PAYO,,Software Infrastructure,3.698B,7.159999847412109,7.434999942779541,7.119999885559082,7.389999866485596,7.389999866485596,2797400,-1.0,0.957645959324307,9.0,-0.1111111111111111,-2797400.0,-1.9143228632039964,0.040845065598354324,7.112857137407575,0.1540252611654555,0.440000057220459,0.026169163255392806,Medium
2024-08-30,PAYO,,Software Infrastructure,3.698B,7.369999885559082,7.570000171661377,7.340000152587891,7.429999828338623,7.429999828338623,4060200,1.0,0.909352469444275,5.0,0.2,4060200.0,1.0,0.005412714827564669,7.179999964577811,0.1770121301852201,0.4699997901916504,0.022851130260460473,Medium
2024-09-03,PAYO,,Software Infrastructure,3.698B,7.340000152587891,7.460000038146973,7.170000076293945,7.210000038146973,7.210000038146973,2111500,-1.0,0.9538357257843018,4.0,-0.25,-2111500.0,-0.5200482734840648,-0.029609662890240362,7.215714250292097,0.1480828769936312,0.25,0.027140967336400108,Medium
2024-09-04,PAYO,,Software Infrastructure,3.698B,7.139999866485596,7.199999809265137,7.039999961853027,7.079999923706055,7.079999923706055,1786100,0.0,0.0,0.0,0.0,0.0,0.0,-0.018030528953274283,7.222857066563198,0.1385296391812901,0.049999713897705,0.024999578521884464,Medium
2024-09-05,PAYO,,Software Infrastructure,3.698B,7.090000152587891,7.119999885559082,6.980000019073486,7.059999942779541,7.059999942779541,1459800,0.0,0.9985461235046388,1.0,0.0,0.0,0.0,-0.0028248560935074662,7.212857042040143,0.1485164364453783,-0.0700001716613769,0.02166241532453688,Medium
2024-09-06,PAYO,,Software Infrastructure,3.698B,7.070000171661377,7.135000228881836,6.885000228881836,7.019999980926514,7.019999980926514,1844000,-1.0,0.9999128580093384,1.0,-1.0,-1844000.0,-0.4541648194670213,-0.005665717022269479,7.184285640716553,0.1652126628125493,-0.1999998092651367,0.018776594989509728,Medium
2024-09-09,PAYO,,Software Infrastructure,3.698B,7.019999980926514,7.159999847412109,6.940000057220459,7.139999866485596,7.139999866485596,2715800,0.0,0.0,0.0,0.0,0.0,0.0,0.017094000838336676,7.189999920981271,0.1624807256369653,0.0399999618530273,0.019119445114247936,Medium
2024-09-10,PAYO,,Software Infrastructure,3.698B,7.190000057220459,7.190000057220459,6.85099983215332,7.119999885559082,7.119999885559082,2248000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028011178292021155,7.151428495134626,0.1371651436137962,-0.2699999809265136,0.016651488217934805,Medium
2024-09-11,PAYO,,Software Infrastructure,3.698B,7.099999904632568,7.260000228881836,7.050000190734863,7.21999979019165,7.21999979019165,2319100,0.0,0.9750494658946992,2.0,0.0,0.0,0.0,0.014044930651669008,7.121428489685059,0.0749285128967224,-0.2100000381469726,0.015841335394592124,Medium
2024-09-12,PAYO,,Software Infrastructure,3.698B,7.21999979019165,7.590000152587891,7.135000228881836,7.480000019073486,7.480000019073486,3227400,0.0,0.9975361824035645,1.0,0.0,0.0,0.0,0.03601111307995408,7.159999915531704,0.1549193502641503,0.2699999809265136,0.020469286391244634,Medium
2024-09-13,PAYO,,Software Infrastructure,3.698B,7.489999771118164,7.510000228881836,7.269999980926514,7.380000114440918,7.380000114440918,2706700,0.0,0.0,0.0,0.0,0.0,0.0,-0.013368971173472688,7.202857085636684,0.1698739533397921,0.3000001907348633,0.021240910778596456,Medium
2024-09-16,PAYO,,Software Infrastructure,3.698B,7.380000114440918,7.454999923706055,7.25,7.389999866485596,7.389999866485596,1944800,0.0,0.0,0.0,0.0,0.0,0.0,0.001354979930841882,7.249999931880406,0.1694107836171117,0.3299999237060547,0.018491992995085926,Medium
2024-09-17,PAYO,,Software Infrastructure,3.698B,7.460000038146973,7.610000133514404,7.420000076293945,7.460000038146973,7.460000038146973,2622200,-1.0,0.7218572497367859,1.0,-1.0,-2622200.0,-2622200.0,0.00947228321056337,7.3128570829119,0.1504122107062168,0.440000057220459,0.016190292540646002,Medium
2024-09-18,PAYO,,Software Infrastructure,3.698B,7.489999771118164,7.644999980926514,7.420000076293945,7.420000076293945,7.420000076293945,2227300,0.0,0.9559098482131958,1.0,0.0,0.0,0.0,-0.005361925153952618,7.3528571128845215,0.1330056300517196,0.2800002098083496,0.014938375164378277,Medium
2024-09-19,PAYO,,Software Infrastructure,3.698B,7.599999904632568,7.670000076293945,7.489999771118164,7.579999923706055,7.579999923706055,1279800,0.0,0.9461116641759872,4.0,0.0,0.0,0.0,0.021563321531935076,7.418571404048374,0.1105183073075615,0.4600000381469726,0.015605814371241982,Medium
2024-09-20,PAYO,,Software Infrastructure,3.698B,7.550000190734863,7.650000095367432,7.494999885559082,7.579999923706055,7.579999923706055,4213600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.469999994550433,0.0830661976807047,0.3600001335144043,0.01397081707206333,Medium
2024-09-23,PAYO,,Software Infrastructure,3.698B,7.599999904632568,7.650000095367432,7.519999980926514,7.610000133514404,7.610000133514404,1447300,1.0,0.9521488428115844,5.0,0.2,1447300.0,1.0,0.003957811360198793,7.488571439470563,0.0987300255218739,0.1300001144409179,0.012125732332968243,Medium
2024-09-24,PAYO,,Software Infrastructure,3.698B,7.650000095367432,7.699999809265137,7.550000190734863,7.659999847412109,7.659999847412109,1027900,-1.0,0.9999677538871764,2.0,-0.5,-1027900.0,-0.7102190285358945,0.006570264523059199,7.528571401323591,0.1039917428054382,0.2799997329711914,0.010519434801000123,Medium
2024-09-25,PAYO,,Software Infrastructure,3.698B,7.659999847412109,7.690000057220459,7.565000057220459,7.650000095367432,7.650000095367432,1195600,-1.0,0.9193992614746094,1.0,-1.0,-1195600.0,-0.82608996061632,-0.0013054506845787683,7.565714291163853,0.0919885799436621,0.2600002288818359,0.009662113120239632,Medium
2024-09-26,PAYO,,Software Infrastructure,3.698B,7.71999979019165,7.730000019073486,7.630000114440918,7.659999847412109,7.659999847412109,1862200,0.0,0.9174899458885192,1.0,0.0,0.0,0.0,0.0013071571137277527,7.5942856924874445,0.0844308208449178,0.1999998092651367,0.008452165389110637,Medium
2024-09-27,PAYO,,Software Infrastructure,3.698B,7.679999828338623,7.704999923706055,7.565000057220459,7.610000133514404,7.610000133514404,3344800,0.0,0.9337263703346252,1.0,0.0,0.0,0.0,-0.0065273779234600315,7.621428557804653,0.0353216240017484,0.1900000572204589,0.008623210145768457,Medium
2024-09-30,PAYO,,Software Infrastructure,3.698B,7.599999904632568,7.695000171661377,7.489999771118164,7.53000020980835,7.53000020980835,2009400,0.0,0.0,0.0,0.0,0.0,0.0,-0.010512473364321706,7.614285741533552,0.0479085501360037,-0.049999713897705,0.009147541739024028,Medium
2024-10-01,PAYO,,Software Infrastructure,3.698B,7.590000152587891,7.71999979019165,7.545000076293945,7.639999866485596,7.639999866485596,2290900,0.0,0.9983267188072203,1.0,0.0,0.0,0.0,0.014608187730720701,7.62285716193063,0.0460846851665298,0.059999942779541,0.01110837598214065,Medium
2024-10-02,PAYO,,Software Infrastructure,3.698B,7.679999828338623,7.699999809265137,7.489999771118164,7.590000152587891,7.590000152587891,1284800,0.0,0.0,0.0,0.0,0.0,0.0,-0.006544465284225809,7.62000002179827,0.0476093939898605,-0.0199999809265136,0.010439042271053856,Medium
2024-10-03,PAYO,,Software Infrastructure,3.698B,7.570000171661377,7.71999979019165,7.570000171661377,7.670000076293945,7.670000076293945,2340000,0.0,0.0,0.0,0.0,0.0,0.0,0.010540174189427098,7.6214286259242465,0.0491352884199707,0.0100002288818359,0.010307346981288556,Medium
2024-10-04,PAYO,,Software Infrastructure,3.698B,7.769999980926514,7.835000038146973,7.65500020980835,7.710000038146973,7.710000038146973,1750900,0.0,0.9993138313293456,1.0,0.0,0.0,0.0,0.00521511883378678,7.630000046321324,0.0591607145442307,0.059999942779541,0.009009760455715112,Medium
2024-10-07,PAYO,,Software Infrastructure,3.698B,7.75,7.860000133514404,7.614999771118164,7.679999828338623,7.679999828338623,1566000,0.0,0.9996497631072998,1.0,0.0,0.0,0.0,-0.003891077776902341,7.632857186453683,0.0612954433603387,0.0199999809265136,0.008488309476706112,Medium
2024-10-08,PAYO,,Software Infrastructure,3.698B,7.71999979019165,7.795000076293945,7.610000133514404,7.71999979019165,7.71999979019165,2046400,0.0,0.0,0.0,0.0,0.0,0.0,0.005208328482694924,7.648571423121861,0.0681733282879779,0.1099996566772461,0.007556359324099724,Medium
2024-10-09,PAYO,,Software Infrastructure,3.698B,7.699999809265137,8.010000228881836,7.659999847412109,7.739999771118164,7.739999771118164,4251800,1.0,0.9966753721237184,1.0,1.0,4251800.0,1.0,0.00259067117487799,7.678571360451834,0.051454919834813,0.2099995613098144,0.006544586378482369,Medium
2024-10-10,PAYO,,Software Infrastructure,3.698B,7.699999809265137,7.889999866485596,7.619999885559082,7.849999904632568,7.849999904632568,5443800,0.0,0.934809148311615,1.0,0.0,0.0,0.0,0.014211903975096973,7.708571365901402,0.0790417990428304,0.2100000381469726,0.00789845983456391,Medium
