Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized Sentiment
2024-08-01,WOLF,Technology,Semiconductors,855.677M,18.489999771118164,18.56999969482422,16.09000015258789,16.43000030517578,16.43000030517578,7476700,-7.0,0.9003515511751174,20.0,-0.35,-52336900.0,1.0
2024-08-02,WOLF,Technology,Semiconductors,855.677M,15.970000267028809,15.970000267028809,14.619999885559082,15.270000457763672,15.270000457763672,8419700,-3.0,0.9512497324209946,13.0,-0.2307692307692307,-25259100.0,1.0
2024-08-05,WOLF,Technology,Semiconductors,855.677M,14.300000190734863,15.65999984741211,14.029999732971191,15.3100004196167,15.3100004196167,6284900,2.0,0.9213500499725342,5.0,0.4,12569800.0,1.0
2024-08-06,WOLF,Technology,Semiconductors,855.677M,15.399999618530272,15.489999771118164,14.3100004196167,14.329999923706056,14.329999923706056,6083300,-3.0,0.9974027037620544,5.0,-0.6,-18249900.0,-1.4518846759693869
2024-08-07,WOLF,Technology,Semiconductors,855.677M,14.699999809265137,14.960000038146973,12.510000228881836,12.68000030517578,12.68000030517578,10794400,-5.0,0.9306218751839228,42.0,-0.119047619047619,-53972000.0,-4.293783512864167
2024-08-08,WOLF,Technology,Semiconductors,855.677M,13.079999923706056,14.300000190734863,12.720000267028809,14.130000114440918,14.130000114440918,9119800,5.0,0.927553191781044,16.0,0.3125,45599000.0,1.0
2024-08-09,WOLF,Technology,Semiconductors,855.677M,14.050000190734863,14.0600004196167,12.649999618530272,12.649999618530272,12.649999618530272,5782900,-3.0,0.9323013711434144,26.0,-0.1153846153846153,-17348700.0,-0.3804622908397114
2024-08-12,WOLF,Technology,Semiconductors,855.677M,12.699999809265137,12.710000038146973,11.779999732971191,11.970000267028809,11.970000267028809,6588300,-1.0,0.9212132118366384,27.0,-0.037037037037037,-6588300.0,-0.14448343165420294
2024-08-13,WOLF,Technology,Semiconductors,855.677M,11.960000038146973,12.649999618530272,11.880000114440918,12.600000381469728,12.600000381469728,7571100,-1.0,0.892584353685379,4.0,-0.25,-7571100.0,-0.16603653588894493
2024-08-14,WOLF,Technology,Semiconductors,855.677M,12.75,12.789999961853027,11.529999732971191,11.550000190734863,11.550000190734863,8134200,2.0,0.9396029749224264,31.0,0.064516129032258,16268400.0,0.35677098181977673
2024-08-15,WOLF,Technology,Semiconductors,855.677M,12.109999656677246,13.520000457763672,11.93000030517578,13.229999542236328,13.229999542236328,9029100,2.0,0.9687298866254944,56.0,0.0357142857142857,18058200.0,0.3960218425842672
2024-08-16,WOLF,Technology,Semiconductors,855.677M,12.789999961853027,13.0,11.90999984741211,12.18000030517578,12.18000030517578,8498900,3.0,0.98501019179821,16.0,0.1875,25496700.0,0.5591504199653501
2024-08-19,WOLF,Technology,Semiconductors,855.677M,12.199999809265137,12.65999984741211,11.779999732971191,12.640000343322754,12.640000343322754,10612200,1.0,0.8296884819865227,8.0,0.125,10612200.0,0.41621856946193037
2024-08-20,WOLF,Technology,Semiconductors,855.677M,12.649999618530272,13.229999542236328,12.609999656677246,13.170000076293944,13.170000076293944,7917200,-2.0,0.9608953462706672,18.0,-0.1111111111111111,-15834400.0,-0.6210372322692741
2024-08-21,WOLF,Technology,Semiconductors,855.677M,13.289999961853027,13.59000015258789,13.0600004196167,13.510000228881836,13.510000228881836,8960100,-11.0,0.9469134433596742,102.0,-0.1078431372549019,-98561100.0,-3.865641435950535
