Source,Date,Cumulative Score,Confidence,Text Count,Normalized Score
Yahoo,2024-08-01,1,0.8645358830690384,4,0.25
Yahoo,2024-08-02,-1,0.8500045637289683,6,-0.16666666666666666
Yahoo,2024-08-03,0,0.503925085067749,1,0.0
Yahoo,2024-08-04,2,0.9385277884347099,7,0.2857142857142857
Yahoo,2024-08-05,3,0.8827151596546173,5,0.6
Yahoo,2024-08-06,1,0.9240491588910421,3,0.3333333333333333
Yahoo,2024-08-07,2,0.9980565905570984,2,1.0
Yahoo,2024-08-08,2,0.9996092915534973,3,0.6666666666666666
Yahoo,2024-08-09,1,0.9772018939256668,4,0.25
Yahoo,2024-08-10,2,0.9994745850563049,2,1.0
Yahoo,2024-08-11,0,0.9985465407371521,2,0.0
Yahoo,2024-08-12,-2,0.955785347865178,13,-0.15384615384615385
Yahoo,2024-08-13,-1,0.9961006556238446,7,-0.14285714285714285
Yahoo,2024-08-14,-2,0.9263619637489319,25,-0.08
Yahoo,2024-08-15,0,0.9282141725222269,9,0.0
Yahoo,2024-08-16,0,0.9536216656366984,9,0.0
Yahoo,2024-08-17,0,0.9601725339889526,1,0.0
Yahoo,2024-08-18,-1,0.8053039073944092,5,-0.2
Yahoo,2024-08-19,2,0.9956172823905944,5,0.4
Yahoo,2024-08-20,0,0.7853513956069946,2,0.0
Yahoo,2024-08-21,-1,0.9627154618501663,4,-0.25
Yahoo,2024-08-22,0,0.9971562623977661,1,0.0
Yahoo,2024-08-23,0,0.9378981590270996,1,0.0
Yahoo,2024-08-27,0,0.9951313436031342,2,0.0
Yahoo,2024-08-29,3,0.9962736368179321,3,1.0
Yahoo,2024-08-30,0,0.9899343550205231,2,0.0
Yahoo,2024-08-31,0,0.970241129398346,1,0.0
Yahoo,2024-09-03,0,0.9999040365219116,1,0.0
Yahoo,2024-09-04,-3,0.9484122196833292,6,-0.5
Yahoo,2024-09-05,-1,0.8630791902542114,6,-0.16666666666666666
Yahoo,2024-09-06,0,0.8880260785420736,3,0.0
Yahoo,2024-09-07,0,0.9807817041873932,2,0.0
Yahoo,2024-09-09,1,0.9999903440475464,1,1.0
Yahoo,2024-09-10,-2,0.9958118975162507,10,-0.2
Yahoo,2024-09-11,0,0.9947678049405416,3,0.0
Yahoo,2024-09-12,0,0.9979205578565598,4,0.0
Yahoo,2024-09-13,0,0.9657815545797348,4,0.0
Yahoo,2024-09-14,0,0.9999076128005981,1,0.0
Yahoo,2024-09-15,0,0.779447078704834,2,0.0
Yahoo,2024-09-16,0,0.85936039686203,2,0.0
Yahoo,2024-09-17,2,0.982004714012146,5,0.4
Yahoo,2024-09-18,-1,0.6464649438858032,1,-1.0
Yahoo,2024-09-19,0,0.9991896152496338,2,0.0
Yahoo,2024-09-20,0,0.7986852824687958,4,0.0
Yahoo,2024-09-23,0,0.9987435936927795,2,0.0
Yahoo,2024-09-24,0,0.9588206857442856,4,0.0
Yahoo,2024-09-25,0,0.997334748506546,2,0.0
Yahoo,2024-09-26,1,0.9855636755625407,3,0.3333333333333333
Yahoo,2024-10-01,0,0.9945685522896903,7,0.0
Yahoo,2024-10-02,0,0.9183615701539176,7,0.0
Yahoo,2024-10-03,-1,0.9649018406867981,5,-0.2
Yahoo,2024-10-04,-1,0.9844951778650284,4,-0.25
Yahoo,2024-10-05,0,0.9951686859130859,1,0.0
Yahoo,2024-10-06,1,0.9999395608901978,1,1.0
Yahoo,2024-10-07,0,0.9674424901604652,8,0.0
Yahoo,2024-10-08,1,0.9680357119616341,17,0.058823529411764705
Yahoo,2024-10-09,1,0.9903243243694305,10,0.1
Yahoo,2024-10-10,-2,0.8961166938145956,3,-0.6666666666666666
Yahoo,2024-10-11,-1,0.9720945087346163,11,-0.09090909090909091
Yahoo,2024-10-12,-1,0.9405730664730072,6,-0.16666666666666666
Yahoo,2024-10-14,2,0.9914835294087728,6,0.3333333333333333
Yahoo,2024-10-15,-5,0.9365434646606445,21,-0.23809523809523808
Yahoo,2024-10-16,-4,0.9105787702969143,14,-0.2857142857142857
Yahoo,2024-10-17,0,0.9766940474510193,12,0.0
Yahoo,2024-10-18,0,0.9646095718656268,7,0.0
Yahoo,2024-10-19,0,0.9849444627761841,3,0.0
Yahoo,2024-10-21,-2,0.9313385486602783,3,-0.6666666666666666
Yahoo,2024-10-22,-4,0.9526383822614496,22,-0.18181818181818182
Yahoo,2024-10-23,-1,0.9897000739971796,12,-0.08333333333333333
Yahoo,2024-10-24,-1,0.9408796429634094,7,-0.14285714285714285
Yahoo,2024-10-25,2,0.9997559636831284,4,0.5
Yahoo,2024-10-26,0,0.9991164803504944,1,0.0
Yahoo,2024-10-28,-1,0.9212136678397655,16,-0.0625
Yahoo,2024-10-29,1,0.9308085590600967,4,0.25
Yahoo,2024-10-30,0,0.9921763896942138,5,0.0
Yahoo,2024-10-31,0,0.9974938631057739,1,0.0
