Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days),Momentum (7 Days),EWMA Volatility,Volatility Class,Interest_Rate,Inflation,GDP,Unemployment,Industrial Production,Stock Market Performance,VIX OPEN,VIX HIGH,VIX LOW,VIX CLOSE,Event_Flag
2024-08-01,BMI,,Scientific & Technical Instruments,6.333B,206.77999877929688,210.0,198.8500061035156,201.7021026611328,201.7021026611328,192000,5.0,0.9605394634040626,37.0,0.1351351351351351,960000.0,1.0,0.0,201.7021026611328,201.7021026611328,201.7021026611328,0.0224242810845237,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.2,19.48,15.95,18.59,0
2024-08-02,BMI,,Scientific & Technical Instruments,6.333B,194.8300018310547,196.75,191.02000427246097,195.02330017089844,195.02330017089844,172000,-8.0,0.9490432459375132,115.0,-0.0695652173913043,-1376000.0,-1.4333333333333331,-0.0331122105427676,198.3627014160156,4.722626531050327,195.02330017089844,0.0234138686148677,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.52,29.66,20.01,23.39,0
2024-08-05,BMI,,Scientific & Technical Instruments,6.333B,187.5,190.5399932861328,185.83999633789065,187.5158843994141,187.5158843994141,215800,0.0,0.0,0.0,0.0,0.0,0.0,-0.038494968369962,194.7470957438151,7.097141241826585,187.5158843994141,0.0235652344729326,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.39,65.73,23.39,38.57,0
2024-08-06,BMI,,Scientific & Technical Instruments,6.333B,188.9900054931641,191.61000061035156,188.6499938964844,188.9634552001953,188.9634552001953,136900,0.0,0.0,0.0,0.0,0.0,0.0,0.0077197236139092,193.30118560791016,6.476282397235409,188.9634552001953,0.022225329338955,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,33.71,34.77,24.02,27.71,0
2024-08-07,BMI,,Scientific & Technical Instruments,6.333B,192.27000427246097,192.5500030517578,187.33999633789065,187.17645263671875,187.17645263671875,101500,0.0,0.0,0.0,0.0,0.0,0.0,-0.0094568685864858,192.07623901367188,6.241726208368624,187.17645263671875,0.0183976970845633,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,24.77,29.76,21.97,27.85,0
2024-08-08,BMI,,Scientific & Technical Instruments,6.333B,190.08999633789065,192.97000122070312,188.94000244140625,191.97840881347656,191.97840881347656,114300,0.0,0.0,0.0,0.0,0.0,0.0,0.0256547023362905,192.059933980306,5.582912499123283,191.97840881347656,0.0231047287564621,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,28.34,29.47,23.36,23.79,0
2024-08-09,BMI,,Scientific & Technical Instruments,6.333B,191.9900054931641,194.30999755859375,190.44000244140625,191.12982177734375,191.12982177734375,104300,-31.0,0.955996900623621,860.0,-0.0360465116279069,-3233300.0,-3.3680208333333335,-0.0044202212185083,191.92706080845423,5.108588872605438,191.12982177734375,0.01982171043651,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.78,24.52,20.26,20.37,0
2024-08-12,BMI,,Scientific & Technical Instruments,6.333B,191.4499969482422,192.1699981689453,188.83999633789065,190.4010467529297,190.4010467529297,83800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038129843769908,190.31262425013952,2.742216849136473,-11.301055908203123,0.0170705024324623,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.79,21.19,18.89,20.71,0
2024-08-13,BMI,,Scientific & Technical Instruments,6.333B,192.7100067138672,195.4900054931641,191.4499969482422,194.2146453857422,194.2146453857422,93000,0.0,0.0,0.0,0.0,0.0,0.0,0.0200292944700095,190.19710213797433,2.5186108370027513,-0.80865478515625,0.018088186385643,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.06,20.79,17.95,18.12,0
2024-08-14,BMI,,Scientific & Technical Instruments,6.333B,195.7599945068359,197.88999938964844,194.3699951171875,196.51080322265625,196.51080322265625,129000,0.0,0.0,0.0,0.0,0.0,0.0,0.0118227841796045,191.48209054129464,3.140486420340968,8.994918823242159,0.0161369768789355,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,18.41,18.49,16.12,16.19,0
