Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days),Momentum (7 Days),EWMA Volatility,Volatility Class,Interest_Rate,Inflation,GDP,Unemployment,Industrial Production,Stock Market Performance,VIX OPEN,VIX HIGH,VIX LOW,VIX CLOSE
2024-08-01,LYFT,,Software Application,7.516B,12.050000190734863,12.15999984741211,11.329999923706056,11.420000076293944,11.420000076293944,13654500,0.0,0.9443887546658516,8.0,0.0,0.0,0.0,0.0,11.420000076293944,11.420000076293944,11.420000076293944,0.0860276304923521,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.2,19.48,15.95,18.59
2024-08-02,LYFT,,Software Application,7.516B,11.010000228881836,11.100000381469728,10.609999656677246,10.920000076293944,10.920000076293944,16353600,-2.0,0.964817331896888,9.0,-0.2222222222222222,-32707200.0,-32707200.0,-0.0437828368353445,11.170000076293944,0.3535533905932738,10.920000076293944,0.0309591408258563,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.52,29.66,20.01,23.39
2024-08-05,LYFT,,Software Application,7.516B,9.9350004196167,10.720000267028809,9.8100004196167,10.56999969482422,10.56999969482422,18485900,-1.0,0.9943575263023376,1.0,-1.0,-18485900.0,-18485900.0,-0.0320513167604763,10.96999994913737,0.427200365856512,10.56999969482422,0.024548070530364,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.39,65.73,23.39,38.57
2024-08-06,LYFT,,Software Application,7.516B,10.949999809265137,11.166000366210938,10.5649995803833,10.970000267028809,10.970000267028809,27961600,-1.0,0.9984675700014288,11.0,-0.0909090909090909,-27961600.0,-27961600.0,0.0378430069776118,10.97000002861023,0.3488076380929519,10.970000267028809,0.0339662014060065,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,33.71,34.77,24.02,27.71
2024-08-07,LYFT,,Software Application,7.516B,9.25,9.800000190734863,8.925000190734863,9.079999923706056,9.079999923706056,74249500,6.0,0.9482659175448174,137.0,0.0437956204379562,445497000.0,1.0,-0.1722880854436527,10.592000007629396,0.8975913076682197,9.079999923706056,0.0882105958582326,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,24.77,29.76,21.97,27.85
2024-08-08,LYFT,,Software Application,7.516B,9.210000038146973,10.074999809265137,9.119999885559082,10.06999969482422,10.06999969482422,27856300,-3.0,0.9579900865969452,23.0,-0.1304347826086956,-83568900.0,-0.1875857749883837,0.1090308127132768,10.5049999554952,0.8306323969779607,10.06999969482422,0.1052229638742437,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,28.34,29.47,23.36,23.79
2024-08-09,LYFT,,Software Application,7.516B,10.0600004196167,10.170000076293944,9.5600004196167,9.760000228881836,9.760000228881836,18735400,2.0,0.9474798880125348,19.0,0.1052631578947368,37470800.0,0.084110106240895,-0.0307844563393302,10.398571423121862,0.8088558029379886,9.760000228881836,0.0906923520726296,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.78,24.52,20.26,20.37
2024-08-12,LYFT,,Software Application,7.516B,9.720000267028809,9.829999923706056,9.529999732971191,9.710000038146973,9.710000038146973,13006300,-1.0,0.898115599155426,5.0,-0.2,-13006300.0,-0.0291950338610585,-0.0051229702420397,10.15428570338658,0.6998299469987882,-1.7100000381469709,0.0780660743393182,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.79,21.19,18.89,20.71
2024-08-13,LYFT,,Software Application,7.516B,9.739999771118164,10.079999923706056,9.675000190734863,10.0600004196167,10.0600004196167,14601800,-2.0,0.927659209817648,16.0,-0.125,-29203600.0,-0.065552854452443,0.0360453532538316,10.031428609575544,0.6131185154137214,-0.8599996566772443,0.0708418025873022,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.06,20.79,17.95,18.12
2024-08-14,LYFT,,Software Application,7.516B,10.239999771118164,10.289999961853027,9.880000114440918,10.079999923706056,10.079999923706056,10306800,-1.0,0.9048040083476476,14.0,-0.0714285714285714,-10306800.0,-0.0231355093300291,0.0019880221923609,9.96142864227295,0.5676686642741273,-0.489999771118164,0.061217313954745,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,18.41,18.49,16.12,16.19
2024-08-15,LYFT,,Software Application,7.516B,10.369999885559082,10.854999542236328,10.329999923706056,10.8100004196167,10.8100004196167,17785300,-7.0,0.9276833087205888,28.0,-0.25,-124497100.0,-0.2794566517844116,0.07242068466626,9.938571521214076,0.5216458692690197,-0.1599998474121093,0.0625820738473875,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.27,16.68,14.77,15.23
2024-08-16,LYFT,,Software Application,7.516B,10.710000038146973,11.550000190734863,10.68000030517578,11.199999809265137,11.199999809265137,18795000,-7.0,0.9467983186244964,40.0,-0.175,-131565000.0,-3.511134003010344,0.0360776479657403,10.241428647722516,0.5544795670809843,2.1199998855590803,0.0547459675336575,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,15.29,15.76,14.65,14.8
2024-08-19,LYFT,,Software Application,7.516B,11.239999771118164,11.880000114440918,11.1899995803833,11.600000381469728,11.600000381469728,16150100,1.0,0.9858773425221444,8.0,0.125,16150100.0,0.4310049425152385,0.0357143374121928,10.46000017438616,0.7446028276683777,1.5300006866455078,0.0477487804752516,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,15.94,16.07,14.46,14.65
2024-08-20,LYFT,,Software Application,7.516B,11.539999961853027,11.75,11.279999732971191,11.289999961853027,11.289999961853027,13298100,0.0,0.9387505054473876,8.0,0.0,0.0,0.0,-0.026724173226055,10.678571564810616,0.7292788424572698,1.5299997329711914,0.0482350952078968,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,14.89,15.93,14.78,15.88
2024-08-21,LYFT,,Software Application,7.516B,11.449999809265137,11.765000343322754,11.220000267028809,11.6899995803833,11.6899995803833,13349300,1.0,0.95866938829422,5.0,0.2,13349300.0,0.8265769252202773,0.0354295500338177,10.96142864227295,0.6727907952282202,1.979999542236328,0.043052838641991,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.25,17.17,15.92,16.27
2024-08-22,LYFT,,Software Application,7.516B,11.68000030517578,11.81999969482422,11.43000030517578,11.470000267028809,11.470000267028809,9458600,-6.0,0.963176788908712,89.0,-0.0674157303370786,-56751600.0,-3.514009201181417,-0.0188194457871211,11.162857191903251,0.5594555027770851,1.4099998474121094,0.0412042452751616,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.27,18.06,15.76,17.55
2024-08-23,LYFT,,Software Application,7.516B,11.539999961853027,11.760000228881836,11.234999656677246,11.68000030517578,11.68000030517578,13925600,-4.0,0.9416210055351256,11.0,-0.3636363636363636,-55702400.0,-3.449043659172389,0.0183086341114244,11.391428674970356,0.318089461667262,1.600000381469723,0.0359297707841049,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,17.12,17.21,15.61,15.86
2024-08-26,LYFT,,Software Application,7.516B,11.770000457763672,11.949999809265137,11.579999923706056,11.779999732971191,11.779999732971191,11430700,1.0,0.9999998807907104,1.0,1.0,11430700.0,0.7077788992018625,0.0085615946217996,11.530000005449567,0.2181742382131955,0.9699993133544922,0.0311470301704841,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.27,16.67,15.81,16.15
2024-08-27,LYFT,,Software Application,7.516B,11.760000228881836,11.760000228881836,11.479999542236328,11.619999885559082,11.619999885559082,9434200,2.0,0.981615808877078,22.0,0.0909090909090909,18868400.0,1.0,-0.0135823303089119,11.590000016348702,0.1630949769828089,0.4200000762939453,0.0292875154865482,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.21,16.81,15.37,15.43
2024-08-28,LYFT,,Software Application,7.516B,11.520000457763672,11.579999923706056,11.265000343322754,11.460000038146973,11.460000038146973,8257600,0.0,0.0,0.0,0.0,0.0,0.0,-0.0137693501710746,11.569999967302596,0.1700979141549103,-0.1400003433227556,0.0267961964366951,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,15.51,17.89,15.46,17.11
2024-08-29,LYFT,,Software Application,7.516B,11.550000190734863,11.6850004196167,11.34000015258789,11.550000190734863,11.550000190734863,7295400,1.0,0.9996057152748108,1.0,1.0,7295400.0,0.3866464565092959,0.0078534164300441,11.607142857142858,0.1196819608729089,0.2600002288818359,0.0234882715757869,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.54,16.57,15.19,15.65
2024-08-30,LYFT,,Software Application,7.516B,11.600000381469728,11.800000190734863,11.489999771118164,11.670000076293944,11.670000076293944,8450100,1.0,0.8377865850925446,2.0,0.5,8450100.0,0.4478440143308388,0.0103896003097334,11.604285785130092,0.1175948439488797,-0.0199995040893572,0.0207135096441456,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,15.67,16.04,14.78,15.0
2024-09-03,LYFT,,Software Application,7.516B,11.649999618530272,11.869999885559082,11.260000228881836,11.350000381469728,11.350000381469728,9611500,0.0,0.9905762672424316,1.0,0.0,0.0,0.0,-0.0274207106025862,11.587142944335938,0.1457981545091803,-0.1199998855590802,0.023225623688985,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449,15.76,21.99,15.71,20.72
2024-09-04,LYFT,,Software Application,7.516B,11.279999732971191,11.699999809265137,11.220000267028809,11.34000015258789,11.34000015258789,6694100,-1.0,0.9999301433563232,1.0,-1.0,-6694100.0,-0.3547783595853384,-0.0008810774049103,11.53857149396624,0.1650683599116157,-0.3400001525878888,0.0201591019217891,Medium,5.13,314.686,23386.248,4.1,102.5497,5621.260449,23.2,23.31,19.34,21.32
