Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days),Momentum (7 Days),EWMA Volatility,Volatility Class,Interest_Rate,Inflation,GDP,Unemployment,Industrial Production,Stock Market Performance,VIX OPEN,VIX HIGH,VIX LOW,VIX CLOSE,Event_Flag
2024-08-01,SMTC,Technology,Semiconductors,3.318B,31.559999465942383,31.8700008392334,29.989999771118164,30.809999465942383,30.809999465942383,1796300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.809999465942383,30.809999465942383,30.809999465942383,0.0501100160771658,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.2,19.48,15.95,18.59,0
2024-08-02,SMTC,Technology,Semiconductors,3.318B,29.350000381469727,31.06999969482422,29.260000228881836,30.489999771118164,30.489999771118164,1477400,0.0,0.0,0.0,0.0,0.0,0.0,-0.0103862285092847,30.649999618530273,0.2262739541878308,30.489999771118164,0.0073441726098682,Low,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.52,29.66,20.01,23.39,0
2024-08-05,SMTC,Technology,Semiconductors,3.318B,28.0,29.34000015258789,27.559999465942383,28.0,28.0,2864500,0.0,0.0,0.0,0.0,0.0,0.0,-0.0816661131456233,29.766666412353516,1.5383213612816504,28.0,0.0450169745617511,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.39,65.73,23.39,38.57,0
2024-08-06,SMTC,Technology,Semiconductors,3.318B,28.09000015258789,29.420000076293945,27.68000030517578,28.790000915527344,28.790000915527344,1581800,0.0,0.0,0.0,0.0,0.0,0.0,0.0282143184116907,29.522500038146973,1.3476240623988198,28.790000915527344,0.0440988067420479,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,33.71,34.77,24.02,27.71,0
2024-08-07,SMTC,Technology,Semiconductors,3.318B,29.690000534057617,29.88999938964844,27.25,27.61000061035156,27.61000061035156,1355700,0.0,0.0,0.0,0.0,0.0,0.0,-0.0409864629264173,29.14000015258789,1.446927355616301,27.61000061035156,0.0396228856101087,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,24.77,29.76,21.97,27.85,0
2024-08-08,SMTC,Technology,Semiconductors,3.318B,28.25,29.68000030517578,27.8700008392334,29.63999938964844,29.63999938964844,1973100,0.0,0.0,0.0,0.0,0.0,0.0,0.0735240396385863,29.22333335876465,1.3101700490603552,29.63999938964844,0.0551809366523786,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,28.34,29.47,23.36,23.79,0
2024-08-09,SMTC,Technology,Semiconductors,3.318B,29.38999938964844,30.40999984741211,29.200000762939453,30.25,30.25,1481300,0.0,0.0,0.0,0.0,0.0,0.0,0.0205803179120374,29.37000002179827,1.2573911092139431,30.25,0.0477371523963528,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.78,24.52,20.26,20.37,0
2024-08-12,SMTC,Technology,Semiconductors,3.318B,30.280000686645508,30.690000534057617,29.450000762939453,30.079999923706055,30.079999923706055,1403100,0.0,0.0,0.0,0.0,0.0,0.0,-0.0056198372328577,29.265714372907365,1.143136576471592,-0.7299995422363281,0.0416299264428009,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.79,21.19,18.89,20.71,0
2024-08-13,SMTC,Technology,Semiconductors,3.318B,30.559999465942383,33.7400016784668,30.520000457763672,33.34000015258789,33.34000015258789,2207900,0.0,0.9977591037750244,1.0,0.0,0.0,0.0,0.1083776674584573,29.6728572845459,1.905305741849822,2.8500003814697266,0.0602741519720504,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.06,20.79,17.95,18.12,0
2024-08-14,SMTC,Technology,Semiconductors,3.318B,34.0,34.040000915527344,32.59000015258789,33.41999816894531,33.41999816894531,1444700,0.0,0.0,0.0,0.0,0.0,0.0,0.0023994605876211,30.44714273725237,2.191921812653783,5.4199981689453125,0.0538000012735749,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,18.41,18.49,16.12,16.19,0
