Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized Sentiment
2024-08-01,INOD,Technology,Information Technology Services,1.066B,19.3799991607666,19.959999084472656,17.600000381469727,18.040000915527344,18.040000915527344,490800,-1.0,0.9484564661979676,1.0,-1.0,-490800.0,1.0
2024-08-02,INOD,Technology,Information Technology Services,1.066B,16.90999984741211,17.6299991607666,16.229999542236328,16.770000457763672,16.770000457763672,549200,-1.0,0.9945430755615234,1.0,-1.0,-549200.0,1.1189894050529747
2024-08-05,INOD,Technology,Information Technology Services,1.066B,14.600000381469728,16.399999618530273,13.5600004196167,15.84000015258789,15.84000015258789,657600,1.0,0.9953606724739076,1.0,1.0,657600.0,1.0
2024-08-06,INOD,Technology,Information Technology Services,1.066B,16.0,17.0,15.5,16.639999389648438,16.639999389648438,472700,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07,INOD,Technology,Information Technology Services,1.066B,17.0,17.25,15.329999923706056,15.460000038146973,15.460000038146973,404300,-1.0,0.9532060980796814,5.0,-0.2,-404300.0,-0.6148114355231143
2024-08-08,INOD,Technology,Information Technology Services,1.066B,15.8100004196167,16.43000030517578,15.600000381469728,16.3799991607666,16.3799991607666,566300,7.0,0.9489327251911164,30.0,0.2333333333333333,3964100.0,1.0
2024-08-09,INOD,Technology,Information Technology Services,1.066B,20.5,21.100000381469727,17.110000610351562,18.549999237060547,18.549999237060547,1720100,0.0,0.984892568805001,11.0,0.0,0.0,0.0
2024-08-12,INOD,Technology,Information Technology Services,1.066B,19.200000762939453,20.11000061035156,17.959999084472656,18.469999313354492,18.469999313354492,899800,0.0,0.9999905824661256,1.0,0.0,0.0,0.0
2024-08-13,INOD,Technology,Information Technology Services,1.066B,18.719999313354492,19.350000381469727,15.779999732971191,16.43000030517578,16.43000030517578,1291100,-1.0,0.9359210093816122,15.0,-0.0666666666666666,-1291100.0,-0.3256981408138039
2024-08-14,INOD,Technology,Information Technology Services,1.066B,16.549999237060547,17.190000534057617,16.260000228881836,16.489999771118164,16.489999771118164,594400,-3.0,0.92463618516922,6.0,-0.5,-1783200.0,-0.4498372896748316
2024-08-15,INOD,Technology,Information Technology Services,1.066B,16.59000015258789,17.190000534057617,15.670000076293944,17.1200008392334,17.1200008392334,560600,1.0,0.8906673789024353,15.0,0.0666666666666666,560600.0,0.14141923765798037
