Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized Sentiment
2024-08-01,APP,Technology,Software Application,97.687B,78.88999938964844,81.62999725341797,74.61000061035156,75.08999633789062,75.08999633789062,3166100,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02,APP,Technology,Software Application,97.687B,70.5250015258789,71.55000305175781,68.08000183105469,68.72000122070312,68.72000122070312,4368000,-1.0,0.9045464992523192,1.0,-1.0,-4368000.0,-4368000.0
2024-08-05,APP,Technology,Software Application,97.687B,62.09000015258789,68.72000122070312,60.66999816894531,67.13999938964844,67.13999938964844,3561700,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06,APP,Technology,Software Application,97.687B,68.98999786376953,70.5,67.31999969482422,69.0,69.0,4259000,0.0,0.9992092251777648,1.0,0.0,0.0,0.0
2024-08-07,APP,Technology,Software Application,97.687B,72.0,73.0,66.97000122070312,67.19000244140625,67.19000244140625,7312900,4.0,0.9385150362338338,28.0,0.1428571428571428,29251600.0,1.0
2024-08-08,APP,Technology,Software Application,97.687B,70.05000305175781,76.86000061035156,66.16000366210938,76.7300033569336,76.7300033569336,9465900,3.0,0.983805963397026,20.0,0.15,28397700.0,0.9708084344104254
2024-08-09,APP,Technology,Software Application,97.687B,76.5,78.1500015258789,72.80999755859375,77.37999725341797,77.37999725341797,4907300,2.0,0.9673044443130492,5.0,0.4,9814600.0,0.33552352691818565
2024-08-12,APP,Technology,Software Application,97.687B,77.58999633789062,78.19000244140625,74.12000274658203,74.76000213623047,74.76000213623047,4957300,0.0,0.9999158382415771,2.0,0.0,0.0,0.0
2024-08-13,APP,Technology,Software Application,97.687B,76.33999633789062,80.16999816894531,75.88999938964844,79.79000091552734,79.79000091552734,3919500,1.0,0.983675628900528,2.0,0.5,3919500.0,0.13399267048640073
2024-08-14,APP,Technology,Software Application,97.687B,80.13999938964844,85.5999984741211,80.13999938964844,84.63999938964844,84.63999938964844,6277900,1.0,0.9563840428988138,3.0,0.3333333333333333,6277900.0,0.21461732007821793
2024-08-15,APP,Technology,Software Application,97.687B,86.01000213623047,86.94000244140625,84.19000244140625,85.58000183105469,85.58000183105469,3521100,-1.0,0.5334334969520569,1.0,-1.0,-3521100.0,-0.12037290267882783
2024-08-16,APP,Technology,Software Application,97.687B,84.43000030517578,87.0199966430664,83.61000061035156,86.3499984741211,86.3499984741211,2782200,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19,APP,Technology,Software Application,97.687B,86.0,86.30500030517578,84.16999816894531,85.81500244140625,85.81500244140625,1873300,0.0,0.9999138116836548,1.0,0.0,0.0,0.0
2024-08-20,APP,Technology,Software Application,97.687B,85.6500015258789,88.7040023803711,85.0,86.58000183105469,86.58000183105469,2363900,0.0,0.8839093446731567,1.0,0.0,0.0,0.0
2024-08-21,APP,Technology,Software Application,97.687B,86.58999633789062,91.0999984741211,86.29000091552734,90.88999938964844,90.88999938964844,3545900,-1.0,0.9930821061134338,3.0,-0.3333333333333333,-3545900.0,-0.5648226317717708
2024-08-22,APP,Technology,Software Application,97.687B,91.4000015258789,92.5,88.69999694824219,89.0,89.0,3145700,0.0,0.9998726844787598,1.0,0.0,0.0,0.0
2024-08-23,APP,Technology,Software Application,97.687B,90.11000061035156,91.3000030517578,88.31999969482422,90.1999969482422,90.1999969482422,1910200,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-26,APP,Technology,Software Application,97.687B,89.98999786376953,92.33000183105467,89.56999969482422,89.88999938964844,89.88999938964844,2055200,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-27,APP,Technology,Software Application,97.687B,88.98999786376953,90.88999938964844,87.62999725341797,90.3000030517578,90.3000030517578,1876100,0.0,0.9976779818534852,1.0,0.0,0.0,0.0
2024-08-28,APP,Technology,Software Application,97.687B,88.9000015258789,89.80000305175781,87.11000061035156,88.0,88.0,3219400,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29,APP,Technology,Software Application,97.687B,88.29000091552734,93.69000244140624,88.29000091552734,91.61000061035156,91.61000061035156,4595100,0.0,0.9995957612991332,2.0,0.0,0.0,0.0
2024-08-30,APP,Technology,Software Application,97.687B,92.0,93.6999969482422,90.69499969482422,92.87000274658205,92.87000274658205,4581600,1.0,0.98129540681839,2.0,0.5,4581600.0,1.0
2024-09-03,APP,Technology,Software Application,97.687B,92.62000274658205,92.80999755859376,87.77999877929688,88.12999725341797,88.12999725341797,3302500,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-04,APP,Technology,Software Application,97.687B,87.37000274658203,89.8550033569336,85.41300201416016,87.87999725341797,87.87999725341797,2575400,1.0,0.9999982118606568,1.0,1.0,2575400.0,0.5621180373668587
2024-09-05,APP,Technology,Software Application,97.687B,86.55999755859375,89.41999816894531,86.55999755859375,88.19000244140625,88.19000244140625,2019200,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-06,APP,Technology,Software Application,97.687B,88.19000244140625,88.56500244140625,82.51000213623047,84.56999969482422,84.56999969482422,4251000,0.0,0.9045353531837464,2.0,0.0,0.0,0.0
2024-09-09,APP,Technology,Software Application,97.687B,85.88999938964844,88.19999694824219,84.7300033569336,86.30999755859375,86.30999755859375,3564600,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-10,APP,Technology,Software Application,97.687B,87.9000015258789,88.27999877929688,85.2300033569336,86.2300033569336,86.2300033569336,2828300,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-11,APP,Technology,Software Application,97.687B,87.55000305175781,98.0999984741211,87.12000274658203,97.56999969482422,97.56999969482422,7894700,2.0,0.877505898475647,4.0,0.5,15789400.0,1.0
2024-09-12,APP,Technology,Software Application,97.687B,97.3499984741211,106.4499969482422,97.3499984741211,105.61000061035156,105.61000061035156,9799100,0.0,0.8181054592132568,3.0,0.0,0.0,0.0
2024-09-13,APP,Technology,Software Application,97.687B,106.8499984741211,112.87999725341795,105.94000244140624,112.58000183105467,112.58000183105467,8598400,-2.0,0.8216014305750529,6.0,-0.3333333333333333,-17196800.0,-1.0891357493001634
2024-09-16,APP,Technology,Software Application,97.687B,111.4000015258789,116.97000122070312,110.9000015258789,116.25,116.25,6967200,0.0,0.9999538660049438,1.0,0.0,0.0,0.0
2024-09-17,APP,Technology,Software Application,97.687B,118.16000366210938,124.76499938964844,117.26000213623048,123.63999938964844,123.63999938964844,9429300,1.0,0.9988007048765818,6.0,0.1666666666666666,9429300.0,0.5971917868950055
2024-09-18,APP,Technology,Software Application,97.687B,123.3000030517578,125.75,120.63999938964844,123.16000366210938,123.16000366210938,7244700,0.0,0.992399411542075,7.0,0.0,0.0,0.0
2024-09-19,APP,Technology,Software Application,97.687B,126.5,128.19000244140625,122.41300201416016,124.0,124.0,6986000,-1.0,0.9112657189369202,5.0,-0.2,-6986000.0,-0.4424487314274133
2024-09-20,APP,Technology,Software Application,97.687B,124.0,126.68000030517578,123.51000213623048,126.08999633789062,126.08999633789062,9910700,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-23,APP,Technology,Software Application,97.687B,125.76000213623048,127.41699981689452,124.58999633789062,126.12000274658205,126.12000274658205,3910300,0.0,0.998467743396759,1.0,0.0,0.0,0.0
2024-09-24,APP,Technology,Software Application,97.687B,126.51000213623048,130.38999938964844,125.88999938964844,129.0800018310547,129.0800018310547,4925200,0.0,0.890947699546814,4.0,0.0,0.0,0.0
2024-09-25,APP,Technology,Software Application,97.687B,129.33999633789062,131.41400146484375,128.1300048828125,130.7100067138672,130.7100067138672,4530400,0.0,0.9746512770652772,1.0,0.0,0.0,0.0
2024-09-26,APP,Technology,Software Application,97.687B,133.0500030517578,133.0500030517578,125.62000274658205,128.1300048828125,128.1300048828125,4494900,-1.0,0.9646251559257508,5.0,-0.2,-4494900.0,-4494900.0
2024-09-27,APP,Technology,Software Application,97.687B,128.9499969482422,128.9499969482422,126.66000366210938,127.75,127.75,2327100,1.0,0.999601185321808,1.0,1.0,2327100.0,1.0
2024-09-30,APP,Technology,Software Application,97.687B,127.51000213623048,131.14700317382812,126.52999877929688,130.5500030517578,130.5500030517578,3814900,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,APP,Technology,Software Application,97.687B,130.7899932861328,131.66799926757812,128.00999450683594,130.64999389648438,130.64999389648438,2555900,1.0,0.9974362850189208,2.0,0.5,2555900.0,1.0
2024-10-02,APP,Technology,Software Application,97.687B,129.85000610351562,132.02999877929688,128.5,131.36000061035156,131.36000061035156,2637200,0.0,0.9503835737705232,2.0,0.0,0.0,0.0
2024-10-03,APP,Technology,Software Application,97.687B,130.8800048828125,135.2519989013672,130.5399932861328,135.25,135.25,3160900,-1.0,0.8193418383598328,3.0,-0.3333333333333333,-3160900.0,-1.236707226417309
2024-10-04,APP,Technology,Software Application,97.687B,137.5,140.02000427246094,135.5,139.66000366210938,139.66000366210938,3961200,0.0,0.8699532672762871,4.0,0.0,0.0,0.0
2024-10-07,APP,Technology,Software Application,97.687B,138.85000610351562,142.27000427246094,137.1999969482422,139.9499969482422,139.9499969482422,3848900,0.0,0.9998739957809448,1.0,0.0,0.0,0.0
2024-10-08,APP,Technology,Software Application,97.687B,141.3699951171875,143.9499969482422,139.89999389648438,143.50999450683594,143.50999450683594,2616000,1.0,0.9454717040061952,3.0,0.3333333333333333,2616000.0,1.0
2024-10-09,APP,Technology,Software Application,97.687B,142.9600067138672,144.49000549316406,140.14999389648438,143.39999389648438,143.39999389648438,4041800,0.0,0.9424828290939332,1.0,0.0,0.0,0.0
