Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days),Momentum (7 Days),EWMA Volatility,Volatility Class
2024-08-01,BAND,Technology,Software Infrastructure,510.863M,21.190000534057617,21.190000534057617,15.739999771118164,15.970000267028809,15.970000267028809,1530000,0.0,0.929239809513092,9.0,0.0,0.0,0.0,0.0,15.970000267028809,15.970000267028809,15.970000267028809,0.03364928901257029,Medium
2024-08-02,BAND,Technology,Software Infrastructure,510.863M,15.699999809265137,15.84000015258789,15.039999961853027,15.210000038146973,15.210000038146973,606800,1.0,0.9996484220027924,4.0,0.25,606800.0,1.0,-0.04758924334215009,15.59000015258789,0.5374013155456744,15.210000038146973,0.033650676678771085,Medium
2024-08-05,BAND,Technology,Software Infrastructure,510.863M,13.770000457763672,15.029999732971191,13.510000228881836,14.93000030517578,14.93000030517578,679200,2.0,0.9711784592696598,14.0,0.1428571428571428,1358400.0,1.0,-0.01840892388356008,15.37000020345052,0.538144980313342,14.93000030517578,0.02360307211120424,Medium
2024-08-06,BAND,Technology,Software Infrastructure,510.863M,15.229999542236328,15.84000015258789,14.75,15.800000190734863,15.800000190734863,477700,-35.0,0.9409130356285008,356.0,-0.098314606741573,-16719500.0,-12.30823027090695,0.058271926843664,15.477500200271606,0.489174485390539,15.800000190734863,0.041463599575779324,High
2024-08-07,BAND,Technology,Software Infrastructure,510.863M,15.920000076293944,16.309999465942383,15.081000328063965,15.43000030517578,15.43000030517578,493400,1.0,0.9979159086942672,4.0,0.25,493400.0,0.3632214369846879,-0.02341771399319681,15.468000221252442,0.4241697842546624,15.43000030517578,0.03696326510160537,High
2024-08-08,BAND,Technology,Software Infrastructure,510.863M,15.600000381469728,15.720000267028809,15.01200008392334,15.619999885559082,15.619999885559082,242900,0.0,0.0,0.0,0.0,0.0,0.0,0.012313647221352975,15.49333349863688,0.3844302984390531,15.619999885559082,0.03206665326158462,Medium
2024-08-09,BAND,Technology,Software Infrastructure,510.863M,15.630000114440918,15.8100004196167,15.420000076293944,15.779999732971191,15.779999732971191,229200,0.0,0.0,0.0,0.0,0.0,0.0,0.010243268155208707,15.534285817827495,0.3672808086844634,15.779999732971191,0.02775163584610302,Medium
2024-08-12,BAND,Technology,Software Infrastructure,510.863M,15.760000228881836,15.760000228881836,15.109999656677246,15.369999885559082,15.369999885559082,268500,-3.0,0.9519256035486856,15.0,-0.2,-805500.0,-0.5929770318021201,-0.025982246790248298,15.448571477617536,0.3149299668292877,-0.6000003814697266,0.027609843309972223,Medium
2024-08-13,BAND,Technology,Software Infrastructure,510.863M,15.640000343322754,16.299999237060547,15.390000343322754,16.110000610351562,16.110000610351562,251900,-11.0,0.9331146217733024,249.0,-0.0441767068273092,-2770900.0,-2.039826266195524,0.04814578596631924,15.577142987932476,0.3785813512505496,0.9000005722045898,0.034147830899622776,Medium
2024-08-14,BAND,Technology,Software Infrastructure,510.863M,16.06999969482422,16.170000076293945,15.4399995803833,15.470000267028809,15.470000267028809,265400,0.0,0.0,0.0,0.0,0.0,0.0,-0.03972689752174918,15.654285839625768,0.2617160709985941,0.5399999618530291,0.03735238719863774,High
