Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized Sentiment
2024-08-01,AFRM,,Software Infrastructure,17.634B,28.18000030517578,28.84000015258789,25.969999313354492,26.420000076293945,26.420000076293945,6952400,-3.0,0.9409357097841078,31.0,-0.0967741935483871,-20857200.0,1.0
2024-08-02,AFRM,,Software Infrastructure,17.634B,25.149999618530273,25.81999969482422,23.950000762939453,25.770000457763672,25.770000457763672,8237900,-1.0,0.934214286506176,24.0,-0.0416666666666666,-8237900.0,1.0
2024-08-05,AFRM,,Software Infrastructure,17.634B,22.25,25.15999984741211,22.25,24.559999465942383,24.559999465942383,6907800,-1.0,0.9935123274723688,24.0,-0.0416666666666666,-6907800.0,1.0
2024-08-06,AFRM,,Software Infrastructure,17.634B,24.739999771118164,24.959999084472656,23.88999938964844,24.15999984741211,24.15999984741211,4455100,1.0,0.9251469485461712,16.0,0.0625,4455100.0,1.0
2024-08-07,AFRM,,Software Infrastructure,17.634B,25.770000457763672,26.40999984741211,24.100000381469727,24.1200008392334,24.1200008392334,7062100,2.0,0.908877072126969,23.0,0.0869565217391304,14124200.0,1.0
2024-08-08,AFRM,,Software Infrastructure,17.634B,24.3700008392334,25.27199935913086,24.149999618530273,25.21500015258789,25.21500015258789,4250000,1.0,0.8945296307404836,6.0,0.1666666666666666,4250000.0,0.30090199798926665
2024-08-09,AFRM,,Software Infrastructure,17.634B,25.34000015258789,25.81999969482422,24.68000030517578,25.440000534057617,25.440000534057617,4959700,3.0,0.8950249433517456,5.0,0.6,14879100.0,1.0
2024-08-12,AFRM,,Software Infrastructure,17.634B,25.329999923706055,25.43000030517578,24.670000076293945,25.170000076293945,25.170000076293945,4273900,-1.0,0.9572255164384842,4.0,-0.25,-4273900.0,-0.2872418358637283
2024-08-13,AFRM,,Software Infrastructure,17.634B,25.600000381469727,26.479999542236328,25.350000381469727,26.25,26.25,5571000,1.0,0.9982510656118392,4.0,0.25,5571000.0,0.37441780752868115
2024-08-14,AFRM,,Software Infrastructure,17.634B,26.757999420166016,26.8799991607666,25.969999313354492,26.579999923706055,26.579999923706055,3875200,0.0,0.9357687559994784,11.0,0.0,0.0,0.0
2024-08-15,AFRM,,Software Infrastructure,17.634B,27.295000076293945,28.56999969482422,27.200000762939453,28.3700008392334,28.3700008392334,7037200,0.0,0.9799613173191364,13.0,0.0,0.0,0.0
2024-08-16,AFRM,,Software Infrastructure,17.634B,28.40999984741211,28.899999618530273,28.149999618530273,28.450000762939453,28.450000762939453,4728200,0.0,0.9994136776242938,7.0,0.0,0.0,0.0
2024-08-19,AFRM,,Software Infrastructure,17.634B,28.510000228881836,30.3799991607666,28.36000061035156,30.34000015258789,30.34000015258789,5782400,1.0,0.9996898174285888,6.0,0.1666666666666666,5782400.0,0.38862565612167405
2024-08-20,AFRM,,Software Infrastructure,17.634B,30.40999984741211,31.459999084472656,29.19499969482422,29.290000915527344,29.290000915527344,7752000,2.0,0.9709119349718094,8.0,0.25,15504000.0,1.0
2024-08-21,AFRM,,Software Infrastructure,17.634B,29.31999969482422,29.84000015258789,28.469999313354492,29.75,29.75,6165800,0.0,0.8430506587028503,4.0,0.0,0.0,0.0
2024-08-22,AFRM,,Software Infrastructure,17.634B,29.700000762939453,31.440000534057617,29.6200008392334,29.959999084472656,29.959999084472656,9941800,4.0,0.996167282263438,9.0,0.4444444444444444,39767200.0,1.0
2024-08-23,AFRM,,Software Infrastructure,17.634B,30.100000381469727,32.16999816894531,30.020000457763672,31.459999084472656,31.459999084472656,8112600,-1.0,0.9567745526631674,12.0,-0.0833333333333333,-8112600.0,-0.20400229334728118
2024-08-26,AFRM,,Software Infrastructure,17.634B,32.459999084472656,32.4900016784668,31.049999237060547,31.8799991607666,31.8799991607666,9265900,0.0,0.9430949037725276,11.0,0.0,0.0,0.0
2024-08-27,AFRM,,Software Infrastructure,17.634B,31.5,32.66999816894531,31.5,32.5099983215332,32.5099983215332,8411100,1.0,0.9788673669099808,12.0,0.0833333333333333,8411100.0,0.21150847934981593
2024-08-28,AFRM,,Software Infrastructure,17.634B,32.22999954223633,32.5099983215332,30.459999084472656,31.579999923706055,31.579999923706055,16394900,10.0,0.9497813973763976,99.0,0.101010101010101,163949000.0,1.0
2024-08-29,AFRM,,Software Infrastructure,17.634B,39.11000061035156,42.869998931884766,37.52000045776367,41.65999984741211,41.65999984741211,54415100,14.0,0.9464789729458946,175.0,0.08,761811400.0,1.0
2024-08-30,AFRM,,Software Infrastructure,17.634B,41.5,44.88999938964844,40.56999969482422,44.0099983215332,44.0099983215332,30046500,-6.0,0.9480157307216102,70.0,-0.0857142857142857,-180279000.0,-0.2366451854094071
2024-09-03,AFRM,,Software Infrastructure,17.634B,43.779998779296875,44.9900016784668,40.73500061035156,41.59000015258789,41.59000015258789,16044500,-2.0,0.9521865944067636,45.0,-0.0444444444444444,-32089000.0,-0.042121974021391645
2024-09-04,AFRM,,Software Infrastructure,17.634B,41.0,42.47999954223633,39.18000030517578,40.22999954223633,40.22999954223633,12894600,1.0,0.9269044355109886,27.0,0.037037037037037,12894600.0,0.016926236598717215
