Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume
2024-08-01,ZS,Technology,Software Infrastructure,30.722B,178.6199951171875,180.3800048828125,172.80999755859375,174.44000244140625,174.44000244140625,1187000
2024-08-02,ZS,Technology,Software Infrastructure,30.722B,168.25999450683594,169.74000549316406,164.47000122070312,169.52000427246094,169.52000427246094,2166300
2024-08-05,ZS,Technology,Software Infrastructure,30.722B,156.50999450683594,168.6199951171875,155.97000122070312,165.22999572753906,165.22999572753906,2147800
2024-08-06,ZS,Technology,Software Infrastructure,30.722B,168.6199951171875,168.6199951171875,164.16000366210938,165.75,165.75,1328800
2024-08-07,ZS,Technology,Software Infrastructure,30.722B,171.13999938964844,174.77000427246094,166.05999755859375,166.1999969482422,166.1999969482422,1362100
2024-08-08,ZS,Technology,Software Infrastructure,30.722B,168.42999267578125,173.5,168.02999877929688,171.7100067138672,171.7100067138672,1305500
2024-08-09,ZS,Technology,Software Infrastructure,30.722B,171.7100067138672,174.97999572753906,171.11000061035156,174.36000061035156,174.36000061035156,895900
2024-08-12,ZS,Technology,Software Infrastructure,30.722B,175.0,175.82000732421875,171.8000030517578,172.5500030517578,172.5500030517578,787500
2024-08-13,ZS,Technology,Software Infrastructure,30.722B,174.33999633789062,180.27000427246094,173.0919952392578,178.49000549316406,178.49000549316406,1572600
2024-08-14,ZS,Technology,Software Infrastructure,30.722B,179.4499969482422,184.1999969482422,179.0,183.97999572753906,183.97999572753906,1514300
2024-08-15,ZS,Technology,Software Infrastructure,30.722B,186.80999755859375,191.6199951171875,184.97999572753906,190.33999633789062,190.33999633789062,1583700
2024-08-16,ZS,Technology,Software Infrastructure,30.722B,189.8000030517578,193.156005859375,188.3800048828125,192.89999389648438,192.89999389648438,1699700
2024-08-19,ZS,Technology,Software Infrastructure,30.722B,193.1999969482422,196.60000610351562,192.61000061035156,195.5,195.5,1462100
2024-08-20,ZS,Technology,Software Infrastructure,30.722B,196.3800048828125,199.552001953125,195.0800018310547,197.14999389648438,197.14999389648438,1429100
2024-08-21,ZS,Technology,Software Infrastructure,30.722B,197.27000427246094,200.60000610351562,195.8000030517578,200.47000122070312,200.47000122070312,1133600
2024-08-22,ZS,Technology,Software Infrastructure,30.722B,200.5,202.63999938964844,197.42999267578125,197.77999877929688,197.77999877929688,1175500
2024-08-23,ZS,Technology,Software Infrastructure,30.722B,199.5500030517578,199.97999572753906,196.27999877929688,199.42999267578125,199.42999267578125,937200
2024-08-26,ZS,Technology,Software Infrastructure,30.722B,200.10000610351562,201.9499969482422,197.55999755859375,197.82000732421875,197.82000732421875,1173000
2024-08-27,ZS,Technology,Software Infrastructure,30.722B,196.0,198.40499877929688,195.00999450683594,197.22000122070312,197.22000122070312,678200
2024-08-28,ZS,Technology,Software Infrastructure,30.722B,196.44000244140625,197.5399932861328,193.22000122070312,193.97000122070312,193.97000122070312,905000
2024-08-29,ZS,Technology,Software Infrastructure,30.722B,195.94000244140625,200.9250030517578,195.8000030517578,197.25,197.25,1182700
2024-08-30,ZS,Technology,Software Infrastructure,30.722B,198.5,200.41000366210938,197.57000732421875,199.97999572753906,199.97999572753906,1435000
2024-09-03,ZS,Technology,Software Infrastructure,30.722B,199.99000549316406,200.75,190.47000122070312,193.19000244140625,193.19000244140625,4816300
2024-09-04,ZS,Technology,Software Infrastructure,30.722B,158.74000549316406,163.47999572753906,156.0,157.1300048828125,157.1300048828125,10904800
2024-09-05,ZS,Technology,Software Infrastructure,30.722B,156.74000549316406,163.49000549316406,155.8800048828125,162.25,162.25,4742700
2024-09-06,ZS,Technology,Software Infrastructure,30.722B,163.27000427246094,164.8800048828125,155.27999877929688,156.77999877929688,156.77999877929688,3611300
2024-09-09,ZS,Technology,Software Infrastructure,30.722B,158.0,161.1999969482422,157.2050018310547,159.16000366210938,159.16000366210938,2381400
2024-09-10,ZS,Technology,Software Infrastructure,30.722B,160.0,160.19000244140625,153.4499969482422,155.89999389648438,155.89999389648438,2478900
2024-09-11,ZS,Technology,Software Infrastructure,30.722B,155.7100067138672,162.22999572753906,154.6649932861328,161.7100067138672,161.7100067138672,2635600
2024-09-12,ZS,Technology,Software Infrastructure,30.722B,162.97999572753906,168.72000122070312,162.0,166.7100067138672,166.7100067138672,2852700
2024-09-13,ZS,Technology,Software Infrastructure,30.722B,167.22000122070312,171.77999877929688,166.97999572753906,170.05999755859375,170.05999755859375,1992200
2024-09-16,ZS,Technology,Software Infrastructure,30.722B,170.0,172.38999938964844,168.74000549316406,171.77999877929688,171.77999877929688,1297300
2024-09-17,ZS,Technology,Software Infrastructure,30.722B,172.41000366210938,173.47000122070312,169.5500030517578,170.32000732421875,170.32000732421875,1692400
2024-09-18,ZS,Technology,Software Infrastructure,30.722B,170.0,171.22000122070312,166.13999938964844,168.52000427246094,168.52000427246094,1473400
2024-09-19,ZS,Technology,Software Infrastructure,30.722B,172.77999877929688,174.77499389648438,169.3800048828125,172.5800018310547,172.5800018310547,1632100
2024-09-20,ZS,Technology,Software Infrastructure,30.722B,171.5399932861328,173.6300048828125,169.72000122070312,172.7100067138672,172.7100067138672,2181600
2024-09-23,ZS,Technology,Software Infrastructure,30.722B,173.0,174.89999389648438,171.64500427246094,174.7899932861328,174.7899932861328,1536400
2024-09-24,ZS,Technology,Software Infrastructure,30.722B,175.0,175.69000244140625,171.97000122070312,174.14999389648438,174.14999389648438,696400
2024-09-25,ZS,Technology,Software Infrastructure,30.722B,173.88999938964844,174.08999633789062,171.3000030517578,171.75,171.75,1341100
2024-09-26,ZS,Technology,Software Infrastructure,30.722B,174.5399932861328,174.5399932861328,169.33999633789062,170.92999267578125,170.92999267578125,1401500
2024-09-27,ZS,Technology,Software Infrastructure,30.722B,171.3300018310547,173.8300018310547,171.3000030517578,171.77000427246094,171.77000427246094,953300
2024-09-30,ZS,Technology,Software Infrastructure,30.722B,170.0,172.7100067138672,169.30999755859375,170.94000244140625,170.94000244140625,1181400
2024-10-01,ZS,Technology,Software Infrastructure,30.722B,170.64999389648438,171.39999389648438,165.4199981689453,166.99000549316406,166.99000549316406,1393300
2024-10-02,ZS,Technology,Software Infrastructure,30.722B,166.77999877929688,170.1300048828125,165.9199981689453,169.69000244140625,169.69000244140625,1257600
2024-10-03,ZS,Technology,Software Infrastructure,30.722B,167.58999633789062,170.91000366210938,167.00100708007812,169.6300048828125,169.6300048828125,1491500
2024-10-04,ZS,Technology,Software Infrastructure,30.722B,174.8800048828125,176.55999755859375,171.66000366210938,173.92999267578125,173.92999267578125,1747900
2024-10-07,ZS,Technology,Software Infrastructure,30.722B,173.38999938964844,173.82000732421875,169.94000244140625,172.1300048828125,172.1300048828125,2047000
2024-10-08,ZS,Technology,Software Infrastructure,30.722B,172.97000122070312,177.39999389648438,172.81300354003906,176.92999267578125,176.92999267578125,1765900
