Source,Date,Cumulative Score,Confidence,Text Count,Normalized Score
Yahoo,2024-08-01,0,0.9591826895872752,6,0.0
Yahoo,2024-08-02,-1,0.9766304542620977,12,-0.08333333333333333
Yahoo,2024-08-05,-1,0.9556307569146156,8,-0.125
Yahoo,2024-08-06,1,0.9961789200703303,12,0.08333333333333333
Yahoo,2024-08-07,2,0.9789711634318033,21,0.09523809523809523
Yahoo,2024-08-08,2,0.9506626460287306,9,0.2222222222222222
Yahoo,2024-08-09,0,0.9961230556170145,3,0.0
Yahoo,2024-08-12,1,0.9997972100973129,4,0.25
Yahoo,2024-08-13,0,0.581257700920105,1,0.0
Yahoo,2024-08-14,2,0.9999978542327881,2,1.0
Yahoo,2024-08-15,2,0.9637926071882248,8,0.25
Yahoo,2024-08-16,-2,0.9601487571542914,11,-0.18181818181818182
Yahoo,2024-08-19,-1,0.9199713383402143,7,-0.14285714285714285
Yahoo,2024-08-20,-2,0.9541314045588175,9,-0.2222222222222222
Yahoo,2024-08-21,2,0.9771213680505753,8,0.25
Yahoo,2024-08-22,0,0.9908506274223328,1,0.0
Yahoo,2024-08-23,3,0.9447693129380544,6,0.5
Yahoo,2024-08-25,1,1.0,1,1.0
Yahoo,2024-08-26,0,0.8614490826924642,3,0.0
Yahoo,2024-08-27,0,0.8485673069953918,5,0.0
Yahoo,2024-08-28,-1,0.7750914692878723,2,-0.5
Yahoo,2024-08-29,2,0.910304110783797,13,0.15384615384615385
Yahoo,2024-08-30,-2,0.9196394893430895,31,-0.06451612903225806
Yahoo,2024-08-31,-2,0.6738800406455994,2,-1.0
Yahoo,2024-09-03,2,0.9911188036203384,4,0.5
Yahoo,2024-09-04,3,0.9978057940800985,6,0.5
Yahoo,2024-09-05,-1,0.9984211921691895,1,-1.0
Yahoo,2024-09-06,0,0.4831906855106354,1,0.0
Yahoo,2024-09-09,0,0.99677973985672,5,0.0
Yahoo,2024-09-10,1,0.9842662930488586,5,0.2
Yahoo,2024-09-11,1,0.9978394338062831,7,0.14285714285714285
Yahoo,2024-09-12,0,0.9999120831489563,2,0.0
Yahoo,2024-09-13,0,0.9925456643104553,5,0.0
Yahoo,2024-09-16,0,0.999861478805542,1,0.0
Yahoo,2024-09-17,0,0.9119590997695923,5,0.0
Yahoo,2024-09-18,1,0.7947089771429697,3,0.3333333333333333
Yahoo,2024-09-19,0,0.9465848803520203,1,0.0
Yahoo,2024-09-20,0,0.9168498635292053,5,0.0
Yahoo,2024-09-21,1,0.9963679313659668,1,1.0
Yahoo,2024-09-23,1,0.9760664254426956,4,0.25
Yahoo,2024-09-24,0,0.9999816417694092,1,0.0
Yahoo,2024-09-25,1,0.9997332592805227,6,0.16666666666666666
Yahoo,2024-09-26,0,0.9754177927970886,5,0.0
Yahoo,2024-09-27,1,0.9985883831977844,2,0.5
Yahoo,2024-09-30,0,0.9969432950019836,1,0.0
Yahoo,2024-10-01,0,0.9999713897705078,1,0.0
Yahoo,2024-10-03,1,0.832292377948761,1,1.0
Yahoo,2024-10-04,0,0.9999961853027344,1,0.0
Yahoo,2024-10-08,1,0.9778288900852203,2,0.5
Yahoo,2024-10-09,3,0.9637958620275769,14,0.21428571428571427
Yahoo,2024-10-10,1,0.9980958898862203,3,0.3333333333333333
Yahoo,2024-10-11,1,0.8635892271995544,2,0.5
Yahoo,2024-10-12,0,0.9016250967979431,1,0.0
Yahoo,2024-10-13,1,0.9999998807907104,1,1.0
Yahoo,2024-10-14,1,0.9996744394302368,2,0.5
Yahoo,2024-10-15,0,0.9949854612350464,1,0.0
Yahoo,2024-10-17,1,0.8507477343082428,2,0.5
Yahoo,2024-10-22,1,0.6667612195014954,1,1.0
Yahoo,2024-10-24,1,0.9664236903190613,1,1.0
Yahoo,2024-10-25,0,0.841350507736206,5,0.0
Yahoo,2024-10-26,0,0.9999866485595703,1,0.0
Yahoo,2024-10-29,1,0.9936281442642212,3,0.3333333333333333
