Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days),Momentum (7 Days),EWMA Volatility,Volatility Class,Interest_Rate,Inflation,GDP,Unemployment,Industrial Production,Stock Market Performance,VIX OPEN,VIX HIGH,VIX LOW,VIX CLOSE,Event_Flag
2024-08-01,COHR,Technology,Scientific & Technical Instruments,14.71B,69.25,70.41000366210938,65.0,65.4800033569336,65.4800033569336,1645500,0.0,0.9996637105941772,1.0,0.0,0.0,0.0,0.0,65.4800033569336,65.4800033569336,65.4800033569336,0.058496666366129,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.2,19.48,15.95,18.59,0
2024-08-02,COHR,Technology,Scientific & Technical Instruments,14.71B,61.61000061035156,62.0,58.20000076293945,58.93000030517578,58.93000030517578,3921700,-1.0,0.9961558282375336,2.0,-0.5,-3921700.0,-3921700.0,-0.100030585155189,62.20500183105469,4.63155157469053,58.93000030517578,0.0707323050892925,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.52,29.66,20.01,23.39,0
2024-08-05,COHR,Technology,Scientific & Technical Instruments,14.71B,53.63999938964844,57.470001220703125,52.13999938964844,56.25,56.25,3626200,0.0,0.999984860420227,1.0,0.0,0.0,0.0,-0.0454776903325486,60.220001220703125,4.7482962485292965,56.25,0.0503543004813539,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.39,65.73,23.39,38.57,0
2024-08-06,COHR,Technology,Scientific & Technical Instruments,14.71B,56.720001220703125,59.65999984741211,56.130001068115234,57.939998626708984,57.939998626708984,2349500,0.0,0.9980804920196532,1.0,0.0,0.0,0.0,0.0300444200303819,59.65000057220459,4.0410990006457315,57.939998626708984,0.0504465518955184,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,33.71,34.77,24.02,27.71,0
2024-08-07,COHR,Technology,Scientific & Technical Instruments,14.71B,59.61000061035156,61.5,57.130001068115234,57.20000076293945,57.20000076293945,3082100,0.0,0.0,0.0,0.0,0.0,0.0,-0.0127717963636334,59.16000061035156,3.667200657564948,57.20000076293945,0.0417706585943456,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,24.77,29.76,21.97,27.85,0
2024-08-08,COHR,Technology,Scientific & Technical Instruments,14.71B,58.97999954223633,62.83000183105469,58.41999816894531,61.97999954223633,61.97999954223633,1941000,0.0,0.9977832436561584,1.0,0.0,0.0,0.0,0.0835664111108525,59.63000043233236,3.4762174164237343,61.97999954223633,0.0589690117747842,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,28.34,29.47,23.36,23.79,0
2024-08-09,COHR,Technology,Scientific & Technical Instruments,14.71B,61.22999954223633,63.59000015258789,60.45000076293945,63.34000015258789,63.34000015258789,2458200,0.0,0.0,0.0,0.0,0.0,0.0,0.021942572126429,60.160000392368865,3.4693475816081953,63.34000015258789,0.0507326623786252,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.78,24.52,20.26,20.37,0
2024-08-12,COHR,Technology,Scientific & Technical Instruments,14.71B,67.9000015258789,68.80000305175781,65.63999938964844,66.69999694824219,66.69999694824219,2659400,1.0,0.999935507774353,1.0,1.0,2659400.0,1.0,0.053046996961793,60.33428519112723,3.796373991990549,1.2199935913085938,0.0475435275330829,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.79,21.19,18.89,20.71,0
2024-08-13,COHR,Technology,Scientific & Technical Instruments,14.71B,67.01000213623047,67.5199966430664,66.2699966430664,66.95999908447266,66.95999908447266,2312600,0.0,0.9988534450531006,1.0,0.0,0.0,0.0,0.003898083180307,61.48142787388393,4.457040257385253,8.029998779296875,0.0419837662130477,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.06,20.79,17.95,18.12,0
2024-08-14,COHR,Technology,Scientific & Technical Instruments,14.71B,69.0,69.25,66.48999786376953,66.98999786376953,66.98999786376953,2137300,0.0,0.5861780047416687,1.0,0.0,0.0,0.0,0.0004480104496271,63.015713282993865,4.197013439206541,10.739997863769531,0.037225177937962,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,18.41,18.49,16.12,16.19,0
