Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized Sentiment
2024-08-01,INTC,Technology,Semiconductors,105.022B,30.43000030517578,30.709999084472656,28.88999938964844,28.866878509521484,28.866878509521484,107672500,-216.0,0.9466249473754498,1999.0,-0.1080540270135067,-23257260000.0,1.0
2024-08-02,INTC,Technology,Semiconductors,105.022B,21.940000534057617,21.979999542236328,20.420000076293945,21.3445987701416,21.3445987701416,300895900,-162.0,0.9424074330084328,2068.0,-0.0783365570599613,-48745135800.0,2.095910515684135
2024-08-05,INTC,Technology,Semiconductors,105.022B,20.200000762939453,20.38999938964844,19.290000915527344,19.983234405517575,19.983234405517575,147385700,-19.0,0.9481864055569508,834.0,-0.0227817745803357,-2800328300.0,1.0
2024-08-06,INTC,Technology,Semiconductors,105.022B,20.31999969482422,20.6299991607666,19.75,19.704999923706055,19.704999923706055,106670400,-53.0,0.9437903335237592,533.0,-0.099437148217636,-5653531200.0,2.0188815718499864
2024-08-07,INTC,Technology,Semiconductors,105.022B,19.920000076293945,20.25,18.950000762939453,18.989999771118164,18.989999771118164,97972300,-33.0,0.9377963100644676,440.0,-0.075,-3233085900.0,1.1545381661143088
2024-08-08,INTC,Technology,Semiconductors,105.022B,19.100000381469727,20.549999237060547,18.84000015258789,20.489999771118164,20.489999771118164,96836800,-6.0,0.9380773942578924,462.0,-0.0129870129870129,-581020800.0,1.0
2024-08-09,INTC,Technology,Semiconductors,105.022B,20.079999923706055,20.149999618530273,19.5,19.709999084472656,19.709999084472656,76394500,7.0,0.954625874530268,262.0,0.0267175572519083,534761500.0,1.0
2024-08-12,INTC,Technology,Semiconductors,105.022B,19.8700008392334,19.969999313354492,19.0,19.36000061035156,19.36000061035156,54677600,-5.0,0.940445808199949,215.0,-0.0232558139534883,-273388000.0,-0.5112335125097824
2024-08-13,INTC,Technology,Semiconductors,105.022B,19.479999542236328,20.479999542236328,19.469999313354492,20.469999313354492,20.469999313354492,77511300,18.0,0.9523962159617316,1724.0,0.0104408352668213,1395203400.0,1.0
2024-08-14,INTC,Technology,Semiconductors,105.022B,20.489999771118164,20.5,19.790000915527344,19.920000076293945,19.920000076293945,56758200,37.0,0.9580810876858804,649.0,0.0570107858243451,2100053400.0,1.0
2024-08-15,INTC,Technology,Semiconductors,105.022B,20.31999969482422,21.059999465942383,20.229999542236328,20.690000534057617,20.690000534057617,84814900,-12.0,0.9400275818437164,342.0,-0.0350877192982456,-1017778800.0,-0.4846442476177034
2024-08-16,INTC,Technology,Semiconductors,105.022B,20.530000686645508,20.899999618530273,20.40999984741211,20.8700008392334,20.8700008392334,48582700,14.0,0.9630630232539832,153.0,0.0915032679738562,680157800.0,0.3238764309517082
