Source,Date,Cumulative Score,Confidence,Text Count,Normalized Score
Yahoo,2024-08-01,-5,0.9417881369590759,63,-0.07936507936507936
Yahoo,2024-08-02,-1,0.9154424922806876,42,-0.023809523809523808
Yahoo,2024-08-03,-1,0.9996933579444885,5,-0.2
Yahoo,2024-08-04,1,0.9563762545585632,3,0.3333333333333333
Yahoo,2024-08-05,5,0.9500239559195258,44,0.11363636363636363
Yahoo,2024-08-06,-4,0.9552674397178318,23,-0.17391304347826086
Yahoo,2024-08-07,3,0.9563300749287009,32,0.09375
Yahoo,2024-08-08,5,0.9795695438104517,17,0.29411764705882354
Yahoo,2024-08-09,0,0.9538140509809766,14,0.0
Yahoo,2024-08-10,0,0.9026914238929749,2,0.0
Yahoo,2024-08-12,3,0.9644024148583412,16,0.1875
Yahoo,2024-08-13,4,0.9836647301912308,20,0.2
Yahoo,2024-08-14,5,0.954890468290874,14,0.35714285714285715
Yahoo,2024-08-15,1,0.9499602635701497,15,0.06666666666666667
Yahoo,2024-08-16,3,0.9783535599708557,16,0.1875
Yahoo,2024-08-18,0,0.9967199862003326,2,0.0
Yahoo,2024-08-19,-2,0.9517302370071411,25,-0.08
Yahoo,2024-08-20,-2,0.9986106157302856,6,-0.3333333333333333
Yahoo,2024-08-21,1,0.9135913054148356,27,0.037037037037037035
Yahoo,2024-08-22,6,0.946327542886138,32,0.1875
Yahoo,2024-08-23,4,0.9562322795391083,12,0.3333333333333333
Yahoo,2024-08-24,-1,0.9098988771438599,4,-0.25
Yahoo,2024-08-25,0,0.9999856948852539,2,0.0
Yahoo,2024-08-26,-4,0.9409945797920227,25,-0.16
Yahoo,2024-08-27,2,0.989599396200741,17,0.11764705882352941
Yahoo,2024-08-28,2,0.9605402082204819,20,0.1
Yahoo,2024-08-29,3,0.9158140244307341,27,0.1111111111111111
Yahoo,2024-08-30,6,0.9318415224552155,14,0.42857142857142855
Yahoo,2024-08-31,5,0.9780240314347404,7,0.7142857142857143
Yahoo,2024-09-01,0,0.9949506521224976,1,0.0
Yahoo,2024-09-02,1,0.7690495550632477,2,0.5
Yahoo,2024-09-03,2,0.9757588217335362,31,0.06451612903225806
Yahoo,2024-09-04,0,0.9534001350402832,49,0.0
Yahoo,2024-09-05,-3,0.9484086499462449,653,-0.004594180704441042
Yahoo,2024-09-06,-9,0.9432153032106512,340,-0.026470588235294117
Yahoo,2024-09-07,0,0.9327538396630969,14,0.0
Yahoo,2024-09-08,-1,0.9411961436271667,6,-0.16666666666666666
Yahoo,2024-09-09,10,0.9804046322470126,46,0.21739130434782608
Yahoo,2024-09-10,9,0.972364068031311,41,0.21951219512195122
Yahoo,2024-09-11,12,0.953150361214044,53,0.22641509433962265
Yahoo,2024-09-12,2,0.9591696728830752,69,0.028985507246376812
Yahoo,2024-09-13,0,0.9304983750466378,31,0.0
Yahoo,2024-09-14,0,0.99790920317173,4,0.0
Yahoo,2024-09-15,-1,0.9618960448673793,7,-0.14285714285714285
Yahoo,2024-09-16,-2,0.9757853703839439,28,-0.07142857142857142
Yahoo,2024-09-17,4,0.9637219232061635,46,0.08695652173913043
Yahoo,2024-09-18,2,0.9422361168596479,45,0.044444444444444446
Yahoo,2024-09-19,3,0.9550545434157054,30,0.1
Yahoo,2024-09-20,3,0.960925435533329,49,0.061224489795918366
Yahoo,2024-09-21,-3,0.9938582398674705,11,-0.2727272727272727
Yahoo,2024-09-22,0,0.9980079531669617,1,0.0
Yahoo,2024-09-23,4,0.9774509976650106,29,0.13793103448275862
Yahoo,2024-09-24,4,0.9534138441085815,12,0.3333333333333333
Yahoo,2024-09-25,3,0.945461372534434,21,0.14285714285714285
Yahoo,2024-09-26,2,0.9709838134901864,35,0.05714285714285714
Yahoo,2024-09-27,-2,0.900665863700535,23,-0.08695652173913043
Yahoo,2024-09-30,0,0.9584437290827433,15,0.0
Yahoo,2024-10-01,-1,0.9112336554310538,22,-0.045454545454545456
Yahoo,2024-10-02,3,0.9328680068254471,20,0.15
Yahoo,2024-10-03,0,0.9680409207940102,8,0.0
Yahoo,2024-10-04,1,0.9941938668489456,8,0.125
Yahoo,2024-10-06,0,0.9997784495353699,1,0.0
Yahoo,2024-10-07,-1,0.9620303908983866,6,-0.16666666666666666
Yahoo,2024-10-08,2,0.965392616060045,18,0.1111111111111111
Yahoo,2024-10-09,8,0.962523109637774,26,0.3076923076923077
Yahoo,2024-10-10,-1,0.9463995586742054,11,-0.09090909090909091
Yahoo,2024-10-11,-3,0.9127451278067924,37,-0.08108108108108109
Yahoo,2024-10-12,0,0.8832343816757202,1,0.0
Yahoo,2024-10-14,-4,0.8534685427492316,11,-0.36363636363636365
Yahoo,2024-10-15,-2,0.9195949484904608,24,-0.08333333333333333
Yahoo,2024-10-16,-1,0.9773528955199502,11,-0.09090909090909091
Yahoo,2024-10-17,2,0.9489195907817167,17,0.11764705882352941
Yahoo,2024-10-18,0,0.9624500913279397,14,0.0
Yahoo,2024-10-19,1,0.888283759355545,2,0.5
Yahoo,2024-10-20,0,0.9857683976491293,3,0.0
Yahoo,2024-10-21,-2,0.9139285591932443,13,-0.15384615384615385
Yahoo,2024-10-22,2,0.9428061048189799,6,0.3333333333333333
Yahoo,2024-10-23,-1,0.8986165672540665,12,-0.08333333333333333
Yahoo,2024-10-24,1,0.9855307019673861,13,0.07692307692307693
Yahoo,2024-10-25,-1,0.9581697955727577,8,-0.125
Yahoo,2024-10-27,0,0.9606915414333344,2,0.0
Yahoo,2024-10-28,-2,0.9939389526844025,8,-0.25
Yahoo,2024-10-29,2,0.9299534745514393,16,0.125
Yahoo,2024-10-30,1,0.8776313364505768,6,0.16666666666666666
